Date,Product_ID,Supplier_ID,Warehouse_ID,Purchase_Qty,Unit_Cost
2020-01-01,1389,41,3,514,114.28
2021-08-10,1823,2,1,817,339.48
2020-09-24,1634,32,7,835,351.52
2023-02-15,11,13,1,978,286.46
2023-06-05,1365,30,7,368,368.96
2019-09-08,9,1,6,645,71.25
2020-06-11,903,38,4,608,85.37
2021-01-13,805,38,8,905,302.33
2020-12-20,1179,26,4,963,271.46
2019-12-08,900,13,3,538,396.63
2022-03-26,1662,36,6,949,205.65
2021-06-24,206,42,6,618,91.58
2019-02-18,1765,37,1,473,375.61
2021-01-08,1587,37,5,121,254.67
2020-12-09,1843,37,10,942,194.15
2023-02-24,601,23,10,484,300.37
2021-02-22,634,11,3,601,167.11
2023-08-04,1814,19,5,420,252.62
2019-05-15,1287,4,6,551,389.38
2022-12-03,1159,46,6,462,330.7
2019-12-20,1328,20,5,357,364.49
2020-05-13,263,11,3,872,141.91
2020-10-25,1668,17,5,777,100.9
2021-10-07,920,19,1,646,269.79
2021-08-05,1843,37,1,946,95.31
2019-11-02,842,40,7,236,306.68
2022-02-28,147,13,10,935,270.93
2021-04-14,652,1,5,97,320.43
2021-11-24,189,8,4,788,356.72
2023-03-09,1648,39,7,398,19.65
2023-02-24,989,37,1,377,226.79
2023-11-17,1924,12,2,596,125.23
2021-01-25,48,49,2,216,194.63
2020-08-19,1510,46,3,830,200.35
2020-09-14,1394,20,10,991,266.2
2019-11-03,830,41,3,199,174.87
2021-02-04,1241,38,8,914,377.52
2021-03-11,1056,9,5,714,336.03
2019-05-31,1068,18,7,141,315.6
2020-02-25,484,28,7,118,339.14
2020-08-17,554,42,5,720,75.83
2021-09-08,556,41,8,695,389.37
2022-04-17,1985,32,1,164,223.88
2022-07-15,1967,2,5,865,102.88
2021-01-07,775,31,4,264,218.83
2021-07-29,1599,29,4,970,66.92
2019-04-20,1058,12,5,517,329.03
2020-04-07,47,21,6,502,162.39
2021-04-23,980,15,9,338,353.85
2020-07-11,859,15,3,754,37.55
2020-04-05,1177,10,10,880,153.65
2022-12-29,227,45,8,146,103.52
2019-06-13,993,37,6,269,276.14
2021-03-02,1348,26,1,70,326.65
2023-03-14,1192,49,9,217,24.78
2021-06-01,1162,38,2,440,107.14
2019-05-30,868,12,5,144,245.78
2019-12-23,1526,35,7,381,52.02
2022-09-16,586,19,3,341,76.96
2023-09-24,390,49,2,702,361.59
2022-08-21,1137,48,5,322,157.86
2023-08-22,375,9,10,630,284.26
2019-04-30,869,49,2,803,292.35
2021-01-11,1824,24,2,894,324.25
2019-04-17,875,46,1,178,188.54
2023-08-27,1525,44,10,508,109.02
2021-04-30,215,50,5,177,154.38
2022-01-26,633,26,6,330,307.39
2020-12-29,543,32,6,150,69.87
2019-07-06,922,19,10,276,270.99
2020-08-21,171,21,2,746,173.67
2023-01-21,1305,4,6,544,96.82
2020-02-05,711,48,7,844,304.68
2022-01-19,67,14,5,410,152.96
2021-08-24,1669,14,10,483,369.85
2021-09-14,745,39,1,891,215.09
2020-01-10,1389,1,4,525,32.23
2023-07-07,866,44,10,101,299.37
2021-12-18,1767,14,3,839,383.37
2020-10-15,44,37,6,974,290.63
2021-11-04,1607,1,10,828,12.84
2021-05-06,1729,35,1,357,280.66
2021-12-27,893,46,3,746,395.25
2020-02-13,741,22,3,770,386.28
2022-01-06,702,17,7,955,267.54
2021-01-18,1708,32,6,536,170.15
2021-01-17,346,34,4,948,126.57
2023-07-31,840,38,9,312,339.34
2019-09-30,1022,37,2,522,300.77
2022-03-28,1073,46,7,962,181.29
2021-11-07,1810,11,5,499,161.82
2022-07-18,414,49,7,63,72.05
2022-12-11,1675,47,4,448,69.87
2022-09-19,1380,31,1,594,187.98
2022-02-18,783,26,7,729,333.01
2021-03-16,1234,42,1,608,80.8
2020-12-10,1661,48,7,533,148.53
2019-06-03,878,1,7,675,294.28
2023-05-11,252,33,10,147,204.43
2019-05-27,305,37,5,881,23.31
2020-02-11,847,40,3,893,56.11
2020-01-16,1953,34,2,802,198.93
2023-09-10,690,6,5,137,339.28
2021-11-15,142,37,6,644,124.18
2023-06-30,1565,7,9,423,173.28
2023-10-05,304,1,1,849,359.44
2023-06-01,93,20,7,100,66.45
2023-02-01,1898,37,1,549,228.57
2022-04-15,483,11,2,483,115.64
2020-11-12,1998,5,6,948,323.23
2023-08-14,187,23,2,713,343.29
2023-06-18,126,29,6,439,374.76
2023-05-11,1938,28,8,685,56.1
2020-03-10,1599,6,10,613,356.22
2020-07-04,493,46,7,653,18.62
2021-11-04,1817,48,6,453,161.23
2020-12-07,1920,35,9,435,33.07
2023-05-27,1550,18,10,515,24.93
2021-06-02,1145,2,8,310,144.88
2019-02-17,830,17,9,938,157.32
2020-11-17,805,29,1,545,92.92
2020-07-11,236,2,4,581,179.81
2020-07-07,1252,32,5,827,184.37
2019-10-21,1278,33,8,548,249.59
2019-06-26,416,17,2,650,10.01
2020-09-21,623,5,3,908,298.62
2020-03-30,1852,41,4,918,43.94
2020-05-19,1719,31,6,396,128.7
2023-05-09,1074,10,10,612,202.79
2019-11-01,955,13,8,931,207.56
2022-06-04,1160,4,5,929,99.88
2020-10-20,1818,26,9,565,205.23
2021-10-09,260,4,6,588,56.31
2022-07-06,444,21,2,623,145.26
2022-01-03,1805,25,6,843,97.47
2020-09-08,1817,17,6,899,180.36
2019-03-25,1213,49,10,634,171.36
2021-06-07,234,39,10,833,283.51
2021-03-23,26,44,4,185,284.54
2019-10-17,250,37,9,474,270.4
2020-03-01,860,32,4,842,29.56
2019-03-26,1843,15,6,980,305.49
2020-05-13,1168,33,7,128,128.11
2023-06-05,1919,45,1,558,102.83
2021-05-12,137,2,1,467,173.29
2022-04-21,883,30,1,873,5.31
2022-01-22,812,6,10,701,215.8
2022-01-08,927,34,9,450,44.18
2019-06-13,1943,16,4,926,95.51
2023-08-28,1061,48,10,422,293.45
2019-07-09,949,21,4,829,180.1
2019-09-21,509,42,6,962,267.29
2020-02-12,1795,43,5,706,88.08
2022-01-17,101,3,3,297,35.79
2023-12-06,535,39,8,878,147.19
2021-11-11,299,39,1,931,257.73
2022-06-26,1735,5,5,886,32.0
2020-11-09,322,10,5,748,122.7
2022-03-29,1083,28,1,117,315.07
2022-04-07,466,13,7,209,338.77
2020-12-13,995,23,5,141,89.05
2019-02-15,1258,2,9,316,264.41
2019-04-08,1472,31,1,829,397.64
2019-01-19,768,16,4,830,47.85
2019-05-29,144,1,6,889,189.08
2020-05-26,19,19,2,817,53.89
2021-06-09,422,21,6,260,139.96
2019-06-04,2,49,10,272,217.09
2023-06-15,743,9,1,345,240.02
2022-01-14,1559,27,7,747,74.32
2020-10-06,1461,27,8,459,360.17
2023-03-27,1026,10,9,781,230.36
2020-11-11,350,47,9,732,378.79
2021-07-19,1337,46,5,652,23.35
2022-09-25,1879,10,7,937,386.94
2022-02-23,1126,34,6,771,394.03
2022-03-01,1441,3,9,740,219.12
2022-03-20,1152,26,3,191,259.72
2019-07-28,814,47,2,974,327.76
2023-03-20,1633,48,6,787,214.81
2020-03-07,1074,17,3,698,5.72
2019-01-28,1884,16,4,805,49.62
2020-01-29,1622,4,5,666,307.94
2020-06-06,1982,37,7,439,276.82
2020-03-30,1943,32,3,441,33.62
2019-05-09,988,32,6,797,143.04
2021-10-10,123,18,4,633,205.02
2022-03-31,1184,1,6,726,262.19
2022-01-25,1070,28,8,418,147.99
2023-04-19,1687,33,3,575,322.35
2019-02-25,223,22,4,313,153.77
2019-03-03,1677,15,3,361,157.58
2022-07-03,1804,42,5,875,135.77
2021-04-28,1644,30,7,806,111.33
2023-06-29,1240,39,1,603,126.09
2020-07-01,1171,8,9,68,44.2
2022-03-18,1027,41,4,904,209.28
2021-03-06,1504,10,7,568,171.21
2021-06-30,732,41,9,339,140.65
2023-01-27,18,30,4,477,15.5
2019-05-02,260,5,1,850,385.06
2023-03-15,399,44,5,690,143.89
2023-01-06,1936,18,8,904,232.06
2020-05-21,1819,12,9,200,130.48
2022-02-19,1267,2,9,782,338.17
2019-06-05,232,41,6,98,24.92
2021-07-28,150,6,2,102,165.05
2021-03-07,734,13,2,677,24.67
2021-02-08,957,9,2,367,88.87
2022-02-21,918,47,4,524,333.14
2019-06-26,1373,22,7,774,200.57
2023-06-07,445,9,10,201,67.16
2022-02-02,1099,12,3,308,28.23
2019-02-24,1508,50,3,837,24.3
2020-12-31,1335,8,2,768,106.33
2019-09-15,1392,45,3,520,308.62
2021-04-29,1072,47,6,925,215.66
2020-12-27,1588,8,10,538,240.32
2020-10-13,1231,24,1,941,63.61
2020-03-17,242,4,4,442,271.27
2019-01-26,833,15,7,80,25.58
2019-11-02,516,43,1,125,294.89
2021-10-10,1790,7,5,484,182.51
2021-11-19,1082,31,10,652,82.87
2022-03-11,236,19,7,659,361.96
2019-01-15,894,33,3,673,243.07
2022-05-01,1900,24,2,761,184.77
2023-12-14,220,37,1,567,152.84
2020-08-29,49,50,1,568,293.77
2022-10-01,952,21,10,585,347.45
2021-12-10,1111,15,3,563,125.95
2023-10-12,81,3,7,398,160.96
2022-02-12,871,28,9,555,144.22
2023-03-30,1534,37,9,474,320.14
2020-12-16,1552,20,6,76,343.49
2022-08-21,856,47,2,420,254.02
2022-08-18,1197,12,10,307,107.58
2019-11-22,1071,32,7,393,326.88
2023-01-02,1342,26,5,697,194.57
2020-09-19,789,4,5,589,128.76
2019-04-23,1175,11,6,953,147.4
2021-11-10,20,35,7,411,297.67
2020-05-20,508,33,7,313,91.81
2020-08-20,1632,43,9,710,17.09
2023-01-29,237,45,2,828,208.83
2019-09-26,1519,40,4,308,151.36
2022-04-05,197,37,7,788,291.85
2019-05-10,893,3,2,829,288.35
2020-12-28,416,10,7,442,220.62
2019-12-07,1230,9,6,642,331.78
2023-08-18,1811,17,10,246,18.75
2021-05-17,1048,9,9,217,279.03
2021-01-12,1243,12,6,737,109.13
2023-06-07,1001,43,2,201,31.22
2020-01-18,253,48,4,271,276.78
2021-07-01,745,28,10,416,264.65
2023-04-29,651,36,1,893,171.05
2023-06-08,657,20,4,559,363.54
2023-12-22,1950,2,7,421,185.4
2021-09-02,1710,40,1,980,261.38
2019-04-04,1443,31,1,781,136.0
2023-08-25,1935,48,9,270,395.47
2020-01-12,89,31,1,696,58.42
2021-11-28,1766,19,7,104,193.97
2019-08-26,1095,43,3,914,281.3
2022-02-12,1922,14,10,971,304.35
2019-03-26,1903,2,8,290,152.4
2023-03-17,1795,15,1,880,338.25
2022-03-07,817,49,8,890,287.79
2019-07-22,691,42,1,350,309.61
2023-05-19,546,33,5,901,198.24
2022-06-06,1095,4,5,758,221.12
2019-12-27,340,18,5,155,18.01
2023-08-24,306,2,9,171,205.17
2023-04-03,129,3,4,161,11.54
2019-06-27,1246,13,7,897,358.29
2022-09-28,1345,13,7,635,314.32
2023-02-22,669,47,8,716,235.67
2019-02-07,901,6,10,921,100.0
2020-01-17,451,1,8,856,151.83
2022-12-09,1015,30,6,970,116.39
2021-04-21,956,42,4,610,242.95
2021-09-01,1182,12,5,422,56.37
2023-07-08,1473,48,2,241,259.62
2020-01-15,1259,2,6,300,238.82
2019-07-30,1355,35,4,295,360.77
2020-11-12,1169,28,2,407,183.21
2019-04-18,246,4,1,869,64.18
2019-10-22,1831,37,6,946,141.28
2019-04-24,1147,47,6,898,189.28
2023-07-30,1591,4,6,649,184.51
2019-03-14,1526,29,3,545,157.5
2020-12-22,1621,4,10,932,383.51
2020-09-29,890,48,7,595,218.39
2019-11-14,348,34,10,483,118.98
2022-04-11,1540,41,3,73,341.18
2023-06-14,1406,44,10,562,381.15
2019-11-20,552,16,7,690,245.31
2021-08-12,203,5,9,960,393.28
2022-02-11,180,23,7,956,375.99
2021-03-24,194,46,3,171,129.36
2019-11-03,230,32,10,961,340.17
2019-12-25,1145,40,6,419,201.3
2023-03-30,1719,24,4,825,355.25
2019-04-06,457,25,8,831,319.12
2019-06-14,1511,47,8,179,186.13
2022-10-16,591,46,2,378,39.63
2019-08-29,1125,20,6,523,257.9
2022-05-28,1076,17,8,113,6.36
2023-12-28,1420,49,10,112,264.76
2021-07-16,1917,7,2,538,140.66
2022-12-12,229,19,1,984,169.73
2021-09-08,134,20,3,100,333.71
2020-06-30,1904,43,8,700,392.39
2020-11-25,249,45,4,708,65.22
2022-05-13,1597,47,8,422,135.41
2023-07-31,1833,32,8,424,241.49
2022-04-26,957,43,7,205,386.37
2023-11-02,1996,26,7,440,87.34
2022-02-16,950,12,7,863,173.03
2022-05-20,630,30,7,377,278.2
2020-12-10,44,47,8,640,25.65
2020-02-08,1953,42,6,401,51.63
2020-02-12,1325,38,2,597,272.87
2019-06-26,926,9,1,81,152.57
2022-11-30,491,14,7,836,52.11
2020-09-18,1748,37,9,980,187.07
2020-08-22,1802,11,6,534,73.74
2020-10-24,1228,12,3,458,376.68
2023-04-06,1032,18,6,135,146.88
2019-07-27,1152,35,10,315,268.52
2021-06-05,1815,33,3,674,286.94
2023-02-05,900,33,8,414,271.18
2022-02-06,1461,33,1,825,283.08
2019-04-09,1501,5,3,64,273.11
2019-07-02,1518,25,9,868,200.57
2023-06-16,1697,6,1,812,348.52
2021-07-08,708,28,2,563,57.38
2020-06-29,143,45,10,635,300.87
2022-11-18,247,35,2,300,142.12
2021-09-21,1036,11,3,736,303.21
2023-10-18,512,15,7,476,292.4
2023-08-05,1812,14,8,672,33.05
2020-09-01,1726,33,7,89,348.43
2020-04-29,626,30,9,346,294.09
2021-01-21,1008,18,1,609,161.24
2023-11-07,1634,44,8,213,162.99
2019-06-21,1496,32,4,88,53.59
2020-11-09,464,6,6,410,384.87
2023-06-18,547,41,1,897,11.08
2019-10-25,287,6,2,854,264.99
2019-04-16,1899,8,5,176,251.3
2021-12-05,1592,7,2,185,278.77
2019-06-10,1351,41,7,72,164.56
2023-01-16,1579,17,5,180,214.54
2023-08-03,1230,22,5,838,122.58
2020-05-11,621,33,1,736,193.47
2020-06-11,320,8,2,569,257.79
2023-05-10,252,39,1,286,153.15
2020-03-19,928,6,10,913,219.51
2023-02-03,667,3,8,520,335.69
2021-12-24,1303,23,2,330,151.36
2019-02-11,1625,37,9,379,109.78
2020-08-04,889,48,4,199,272.33
2019-08-08,1645,1,1,259,296.1
2019-01-05,1580,50,8,612,212.77
2020-02-29,1248,29,2,174,121.99
2021-10-29,1315,15,4,470,350.22
2023-09-25,1830,28,8,970,308.66
2019-02-17,1993,37,2,996,324.57
2023-01-14,1201,7,6,384,220.01
2023-12-27,85,43,4,829,379.81
2023-11-04,1663,45,4,789,57.87
2020-09-24,1458,11,4,533,297.01
2023-02-01,1262,41,6,927,260.27
2022-04-07,516,43,8,363,270.08
2020-03-21,722,10,8,525,57.37
2021-02-06,1002,5,3,804,20.62
2023-12-14,1104,9,1,617,156.23
2022-05-04,1676,30,1,248,243.44
2021-05-14,691,35,2,225,208.9
2020-07-22,1142,14,6,959,85.65
2019-08-20,652,21,9,278,201.32
2023-02-10,1471,25,6,675,263.69
2022-04-11,108,46,3,166,368.32
2023-04-13,1241,21,3,50,373.9
2020-01-12,1145,47,7,538,147.39
2021-11-13,543,44,3,782,243.88
2019-11-09,366,28,8,60,386.59
2021-01-15,685,29,7,567,8.7
2022-05-23,327,50,9,130,198.84
2022-05-17,1047,13,4,289,216.27
2021-07-27,1449,20,4,432,239.36
2019-04-17,161,18,4,729,166.98
2019-03-05,167,21,7,177,149.47
2023-10-22,713,22,10,747,191.41
2020-09-03,570,40,2,929,310.26
2019-12-20,448,6,9,977,57.98
2019-04-08,300,11,7,124,146.87
2021-07-12,184,21,1,874,134.82
2020-07-31,1022,50,4,872,167.38
2022-09-20,164,4,5,664,263.99
2022-09-27,1656,37,5,879,31.77
2020-11-01,1169,20,6,183,182.2
2020-02-02,1612,21,8,226,346.3
2023-12-16,317,15,8,50,204.17
2023-08-25,741,44,6,189,384.86
2020-07-17,682,9,9,104,191.92
2019-08-11,375,34,2,610,164.02
2023-08-28,494,41,3,791,119.99
2020-10-10,1122,38,4,640,261.64
2020-07-24,1456,5,7,251,23.02
2021-08-07,1032,22,7,624,363.55
2022-08-04,824,18,10,65,251.72
2019-12-06,252,45,1,712,124.53
2022-12-16,338,23,6,796,329.64
2021-07-22,852,34,1,450,321.51
2023-05-01,1227,48,1,566,211.56
2019-05-13,1369,27,4,308,31.26
2021-02-14,1197,1,5,475,232.17
2023-07-17,1683,11,2,908,150.11
2021-05-04,1150,25,2,187,222.63
2019-10-01,209,13,10,813,150.29
2021-04-17,919,41,5,186,181.52
2022-05-10,287,13,2,692,115.79
2021-04-22,685,37,6,939,219.04
2021-01-25,131,21,3,150,222.25
2020-05-20,460,13,2,372,269.22
2019-11-18,1808,48,10,630,38.54
2022-06-18,715,39,1,106,147.77
2022-02-26,1705,19,3,947,372.48
2020-05-24,1024,29,6,745,371.67
2021-11-23,509,17,4,281,399.23
2020-02-22,1503,29,9,848,321.44
2020-11-14,1011,15,6,306,145.36
2019-06-18,1627,37,10,874,33.87
2020-11-10,1389,46,7,436,272.51
2020-10-03,977,48,7,343,299.39
2021-12-26,92,24,4,299,173.39
2021-03-09,1538,41,7,987,165.01
2019-10-14,294,28,5,467,301.59
2023-02-01,1600,49,10,506,81.12
2022-05-27,1554,24,10,211,292.53
2022-11-30,1509,13,8,514,247.97
2019-01-18,1741,50,1,891,379.3
2023-11-04,1360,6,10,698,66.14
2020-09-15,1390,10,7,376,364.28
2023-09-23,1667,16,4,715,123.64
2022-06-16,654,30,2,480,152.15
2023-01-17,533,37,7,763,235.11
2022-05-16,556,15,2,287,369.18
2019-03-01,576,10,7,317,397.15
2020-05-02,508,11,10,755,146.9
2020-05-19,1712,37,1,597,380.68
2022-12-10,984,44,1,164,146.63
2020-09-03,1732,10,3,52,237.31
2023-07-24,1598,23,7,336,272.13
2020-05-18,817,14,5,454,135.78
2020-10-02,1902,10,10,348,148.34
2022-03-30,1898,36,1,79,163.64
2021-04-30,34,8,1,435,306.5
2023-12-08,1634,26,3,730,392.16
2023-02-10,1863,2,10,264,98.59
2023-08-20,56,32,6,115,50.86
2021-06-25,1334,39,5,92,214.23
2023-01-26,581,23,8,300,168.88
2021-05-08,100,31,10,295,84.93
2022-06-29,1720,39,4,52,272.87
2020-10-31,724,28,7,50,250.57
2022-08-07,552,24,7,818,380.27
2023-04-12,644,35,5,446,124.06
2021-01-25,1982,50,8,558,338.66
2023-06-10,1431,3,6,76,218.52
2023-12-15,1633,26,9,186,73.86
2022-03-25,324,41,7,176,323.27
2022-08-27,1298,14,4,578,339.68
2023-02-06,1988,4,4,140,100.54
2023-05-08,627,19,9,933,386.44
2020-11-08,169,44,3,872,103.68
2023-04-08,1763,17,10,225,10.77
2022-05-29,1375,9,1,911,353.21
2021-10-24,1244,37,5,958,145.04
2019-10-29,1479,5,3,472,384.92
2021-09-26,1590,30,8,281,186.32
2020-06-24,1582,28,1,729,45.8
2020-04-19,1073,33,8,901,37.83
2023-04-25,974,26,3,506,141.84
2022-07-03,385,2,3,230,186.75
2023-09-04,900,20,8,670,114.04
2019-12-04,1884,16,4,564,345.1
2022-09-17,1088,36,4,275,54.27
2019-07-28,801,18,8,225,227.5
2021-12-20,1312,43,10,954,266.01
2019-03-13,693,3,2,599,216.57
2021-04-19,1636,39,3,418,259.18
2023-11-16,489,9,8,205,59.27
2020-12-12,985,17,3,281,303.25
2020-02-18,1558,43,4,793,300.16
2019-09-01,5,15,10,67,304.15
2022-11-10,1934,14,7,149,126.15
2021-08-30,1177,25,10,314,382.45
2020-03-11,1781,39,8,476,125.49
2020-04-28,1925,40,9,834,88.96
2021-11-27,1210,46,2,741,264.61
2023-06-26,709,49,2,302,40.55
2021-04-17,1011,36,10,745,378.68
2019-07-15,1540,11,10,510,399.51
2023-12-23,1276,24,1,824,389.66
2021-07-18,1656,37,2,269,344.57
2022-02-19,42,19,8,306,89.69
2020-06-26,652,34,1,886,399.12
2020-01-16,678,17,4,90,56.02
2023-03-27,619,7,10,957,60.64
2021-02-09,1824,2,2,339,221.55
2022-07-06,357,10,8,457,357.25
2021-03-30,1061,29,2,489,199.44
2019-01-01,1787,1,6,177,236.08
2021-01-20,124,19,1,904,250.2
2020-03-05,1360,19,5,837,372.64
2022-07-02,1094,29,6,847,185.46
2020-01-19,763,14,5,417,213.32
2020-10-07,233,32,4,322,310.72
2019-12-08,1830,2,2,868,43.81
2019-07-22,1904,41,5,601,245.29
2022-04-22,790,15,1,668,50.01
2021-03-04,1685,23,1,600,73.09
2020-03-20,1631,6,5,294,171.43
2023-02-22,1493,50,7,550,351.02
2020-04-15,838,36,2,870,128.6
2019-11-22,1069,37,1,759,95.34
2022-08-10,582,2,7,822,356.99
2022-01-23,215,20,3,946,90.85
2019-01-22,116,41,6,450,21.88
2019-05-11,272,38,2,499,95.07
2023-09-16,573,25,6,989,260.94
2019-01-26,1431,21,2,437,151.26
2019-11-18,621,16,2,949,150.08
2021-11-11,560,27,4,225,257.5
2021-04-04,1788,39,8,756,322.74
2020-06-23,54,41,3,91,180.41
2023-08-06,1909,30,3,858,20.91
2022-05-06,1164,8,7,891,282.87
2020-09-28,1931,8,9,407,309.04
2020-04-24,627,1,9,300,40.05
2021-11-10,1411,48,5,277,87.13
2022-07-28,501,44,10,455,133.4
2019-08-01,98,23,1,198,210.77
2021-09-05,1665,33,9,886,11.67
2022-01-02,621,7,5,596,6.56
2021-10-09,1731,28,10,650,63.09
2021-03-24,152,13,6,489,303.25
2019-03-30,38,41,4,923,269.85
2021-01-31,674,18,4,278,145.67
2023-11-22,1291,29,7,328,333.1
2020-06-11,904,37,5,833,34.89
2021-01-18,969,30,8,700,193.75
2020-07-28,1884,23,3,219,154.66
2022-04-05,1484,16,10,169,167.45
2022-07-31,1282,20,9,594,308.3
2019-09-01,178,48,5,747,233.89
2021-12-16,1801,19,5,328,44.97
2023-05-15,1943,33,6,81,19.03
2021-06-16,740,3,3,229,138.13
2022-01-05,1342,17,3,238,348.13
2020-12-02,1804,50,6,361,23.73
2020-08-31,1837,50,4,906,326.75
2021-06-16,100,10,8,450,217.08
2023-01-21,1212,17,8,102,81.94
2019-04-20,271,46,8,468,69.95
2023-06-24,305,31,5,448,166.95
2022-05-09,680,3,10,295,213.42
2021-03-02,59,35,2,767,222.2
2023-11-02,680,33,2,501,75.33
2019-07-22,1246,40,5,926,105.49
2022-03-07,1705,35,10,198,161.48
2019-01-24,979,36,5,590,9.33
2022-11-23,889,26,10,184,34.28
2022-09-28,1130,24,1,894,279.74
2019-05-13,1067,30,3,62,35.18
2022-08-12,1198,42,2,282,171.01
2021-07-26,1187,14,8,631,306.53
2020-03-08,330,43,2,887,307.39
2022-02-14,697,43,6,55,132.32
2021-02-21,706,44,10,126,202.97
2019-03-06,1434,21,4,690,116.29
2022-12-20,690,19,5,435,127.04
2019-09-15,473,19,5,414,147.45
2023-04-22,424,3,3,421,145.58
2022-12-02,1187,37,3,225,48.17
2019-09-25,168,11,6,774,349.46
2023-10-10,1438,43,2,774,182.14
2019-06-13,520,43,8,200,264.62
2020-06-06,581,39,8,205,210.64
2022-08-16,1602,28,6,467,46.63
2020-05-03,1290,19,8,134,141.25
2021-11-03,1849,6,7,514,191.77
2022-08-01,1457,15,2,349,20.76
2020-09-03,680,23,8,502,339.21
2020-12-06,1537,21,4,637,15.9
2023-03-15,121,22,3,993,151.13
2023-04-20,1480,41,3,446,123.98
2020-07-28,1883,25,6,384,358.47
2019-06-09,1347,44,2,288,312.04
2020-05-14,175,50,3,314,252.86
2021-08-07,1989,47,9,473,114.37
2019-10-25,84,14,3,276,68.92
2022-05-24,856,45,3,995,373.63
2023-10-21,1104,31,6,97,292.82
2020-08-20,198,20,7,427,390.41
2019-09-06,872,37,4,664,25.04
2020-03-19,1594,33,1,890,51.32
2020-09-03,1177,14,1,181,15.48
2022-02-24,746,32,8,50,166.5
2020-06-09,687,18,1,322,296.78
2022-09-24,170,4,2,108,68.94
2020-10-02,1138,12,10,765,273.8
2021-07-18,604,19,4,693,232.25
2019-05-09,1516,47,7,858,261.79
2022-02-01,636,40,6,935,396.84
2020-01-24,939,36,5,564,83.71
2022-07-17,354,17,4,182,136.51
2023-02-07,1831,44,4,867,394.51
2019-01-02,408,44,5,100,268.55
2021-11-11,982,14,5,246,60.08
2019-11-13,65,18,10,944,305.47
2019-10-13,1231,22,5,848,59.72
2022-11-19,1337,25,6,827,293.36
2022-03-12,1520,42,3,735,216.48
2019-10-20,419,9,2,839,118.91
2020-05-15,1579,20,10,629,296.97
2020-09-06,1448,15,10,568,125.17
2022-08-08,1998,36,7,268,231.39
2020-01-05,973,46,3,948,380.79
2021-12-11,167,4,4,67,343.41
2021-12-24,775,4,7,413,202.9
2022-01-08,1040,8,4,935,265.38
2022-09-01,1070,34,3,471,126.49
2023-11-22,493,33,1,617,163.63
2020-01-20,1772,45,5,631,10.41
2022-01-11,947,48,4,877,18.41
2019-09-11,879,31,6,991,103.67
2022-10-23,523,48,1,811,89.23
2022-03-06,973,37,4,529,89.76
2021-09-21,676,8,6,286,289.66
2020-02-07,238,12,5,279,395.59
2021-03-12,1247,37,3,869,35.96
2021-06-03,975,10,2,320,65.06
2019-05-17,871,13,8,141,339.39
2022-08-06,798,5,4,261,185.46
2023-04-27,410,1,5,368,392.21
2020-10-14,617,25,2,319,207.77
2021-08-12,34,9,4,937,55.49
2023-03-05,288,13,8,938,204.7
2022-09-19,1159,11,5,411,65.35
2023-12-30,1615,37,6,617,59.98
2022-08-30,456,29,4,950,112.9
2023-04-09,747,29,1,631,387.31
2023-11-09,822,8,4,881,82.16
2022-04-30,888,9,6,422,282.4
2023-04-20,1394,39,1,813,316.61
2019-09-28,606,35,2,653,312.45
2019-12-03,365,41,10,743,301.66
2023-03-01,1317,40,9,992,189.7
2019-05-29,208,25,2,922,162.89
2023-09-22,520,33,7,716,374.33
2020-03-14,1242,28,9,141,234.69
2022-05-03,566,50,6,785,262.53
2020-03-24,10,19,8,684,116.19
2019-04-03,933,1,1,319,128.16
2019-10-29,1676,32,4,566,35.56
2021-02-13,1664,16,2,461,327.01
2020-05-02,132,25,6,895,349.58
2021-04-28,219,49,5,805,88.81
2019-08-05,1519,14,9,736,307.79
2020-01-09,561,37,9,994,232.49
2022-10-16,1325,50,9,153,234.09
2021-12-06,1314,38,8,716,19.77
2021-03-21,1657,4,1,328,203.98
2020-12-31,399,2,8,262,315.23
2022-05-11,270,9,3,329,121.25
2019-04-09,931,10,8,519,5.38
2020-08-09,16,12,10,69,159.57
2019-04-26,1663,45,5,672,292.6
2022-06-25,527,30,5,243,318.33
2019-10-01,323,5,5,51,103.57
2020-12-24,1369,42,4,469,140.28
2023-07-28,1989,31,3,341,26.41
2021-07-31,427,2,3,528,63.23
2019-12-02,1350,21,6,150,143.72
2020-05-09,428,47,9,763,98.27
2021-03-19,282,3,5,581,56.7
2020-09-07,1609,1,2,543,59.48
2020-03-25,1625,19,6,299,150.06
2020-01-13,424,44,4,374,145.11
2021-05-06,972,10,10,955,113.54
2023-09-08,599,17,3,419,126.95
2022-02-27,1767,40,2,280,394.84
2020-08-05,1992,47,3,428,113.85
2021-04-25,1646,50,3,462,53.19
2022-05-18,1967,2,1,997,86.78
2019-08-13,31,33,5,413,355.33
2021-07-13,1923,44,6,856,273.27
2019-03-06,1246,18,9,710,94.29
2019-08-31,419,18,7,289,106.78
2023-02-11,1523,43,8,135,10.41
2023-07-12,753,1,7,148,124.42
2019-04-18,690,5,4,314,387.53
2022-06-07,969,5,8,888,235.65
2019-01-27,862,11,7,750,192.27
2021-03-05,1358,33,1,557,344.87
2023-07-02,920,37,8,964,337.01
2020-05-28,1737,48,2,970,128.59
2023-06-08,1916,8,9,842,330.3
2020-11-18,22,2,4,798,51.11
2022-11-25,1188,17,3,314,365.91
