Date,Product_ID,Warehouse_ID,Stock_On_Hand,Safety_Stock
2021-04-29,1855,6,377,35
2019-03-31,1010,1,169,74
2021-01-26,1731,3,173,96
2022-08-14,942,5,107,60
2019-01-31,1556,1,339,48
2019-12-24,1933,1,10,40
2020-04-14,983,10,193,32
2023-10-30,273,9,238,46
2022-02-25,502,1,188,88
2023-12-11,1771,4,142,28
2019-09-27,1511,8,281,74
2023-03-02,1952,9,386,74
2022-12-07,1251,6,401,71
2019-07-28,1251,8,19,99
2020-11-20,866,6,471,66
2022-08-22,341,8,58,51
2022-04-29,272,7,207,86
2022-10-12,1815,9,488,95
2020-04-01,395,9,214,27
2020-03-24,1148,2,497,61
2019-03-09,910,5,102,36
2023-12-08,195,2,137,94
2023-12-11,1607,6,469,60
2021-05-23,1768,4,83,52
2020-04-11,1197,8,496,55
2022-10-15,1227,10,431,64
2022-11-11,1057,4,201,28
2019-05-08,211,6,281,38
2023-12-05,813,1,432,57
2021-01-02,694,4,469,62
2023-11-13,753,4,139,93
2023-02-17,1001,6,326,57
2022-06-21,1075,8,444,92
2021-11-08,1907,4,352,91
2022-11-20,892,4,363,79
2023-08-18,1879,3,445,20
2022-06-06,1431,8,17,40
2020-01-03,541,6,248,81
2019-02-27,518,4,303,23
2022-07-28,935,5,382,64
2020-07-10,133,2,427,97
2022-01-30,96,9,41,39
2019-02-17,424,8,458,67
2020-07-15,858,2,331,55
2020-08-15,974,8,287,21
2021-03-22,82,6,419,67
2019-02-28,789,1,419,98
2019-06-10,315,10,393,37
2019-04-13,1753,4,485,49
2021-04-25,916,5,356,27
2020-02-16,1304,2,236,90
2021-02-24,1667,10,362,44
2019-07-02,1110,5,168,57
2020-02-21,1864,1,478,27
2022-02-13,366,2,130,79
2020-02-03,1849,1,119,41
2021-08-14,366,2,47,57
2021-02-17,1117,2,175,89
2023-08-27,71,7,48,95
2020-10-16,326,7,422,79
2020-03-12,1531,7,231,27
2019-11-14,1350,2,250,68
2020-08-28,844,3,490,73
2022-06-27,1215,2,459,40
2021-06-29,214,5,57,74
2023-01-10,1071,3,143,32
2020-05-11,1754,10,412,25
2022-09-28,89,6,368,41
2020-03-02,1811,6,192,99
2021-03-28,996,5,91,51
2021-10-19,1251,2,300,36
2019-08-28,1421,8,455,33
2021-12-18,217,6,353,59
2023-03-31,1776,2,335,59
2021-03-07,301,1,443,63
2019-07-22,1440,6,245,75
2023-11-08,926,2,103,36
2023-01-29,853,4,345,36
2022-08-12,894,4,277,35
2019-10-14,170,9,408,47
2019-03-14,1389,10,343,65
2020-12-26,1256,10,262,80
2023-03-27,620,7,404,34
2019-12-03,1352,9,64,41
2023-10-27,1257,6,379,77
2022-09-03,682,1,385,40
2019-07-22,1671,10,241,94
2019-08-19,643,8,272,96
2021-06-22,37,4,219,55
2023-05-06,771,10,303,39
2021-12-16,1426,8,146,89
2020-10-05,1011,3,477,20
2022-12-14,636,6,302,36
2021-07-03,426,4,251,41
2019-10-07,1929,10,188,25
2021-03-19,1977,4,397,59
2022-08-21,408,2,311,94
2020-04-10,775,4,156,82
2021-01-06,865,1,257,83
2022-04-12,217,1,10,48
2021-03-14,170,5,31,67
2019-09-23,610,1,238,66
2019-09-04,358,3,109,63
2019-03-19,186,3,162,95
2023-07-29,725,10,42,79
2023-08-03,870,4,72,78
2021-05-03,824,1,289,34
2019-09-10,1768,7,491,82
2020-04-19,1978,4,200,84
2019-06-25,1938,7,191,49
2022-12-15,679,5,46,40
2021-08-28,1842,1,264,39
2023-05-15,1185,4,130,38
2023-01-24,284,5,474,30
2019-09-11,184,4,428,45
2023-03-24,1561,7,276,59
2021-06-21,142,1,185,79
2019-04-17,1719,9,225,45
2022-04-09,1620,6,475,64
2019-02-27,231,8,480,34
2022-09-22,1492,8,122,32
2022-09-27,1927,9,98,97
2021-07-30,388,5,423,61
2022-08-06,735,8,177,46
2019-03-25,158,8,452,97
2022-02-14,1342,6,429,85
2020-12-12,1209,10,243,26
2023-04-07,1445,8,429,20
2022-05-27,1207,5,104,72
2023-10-28,1621,10,222,60
2023-12-12,577,8,169,58
2021-06-19,1076,10,52,88
2022-01-30,1027,3,236,83
2020-10-18,77,4,160,47
2020-03-31,1671,3,374,30
2020-10-20,1862,5,472,54
2021-02-11,582,5,149,96
2021-03-01,1698,5,313,46
2021-04-30,608,2,7,20
2020-06-09,1040,9,392,74
2019-09-23,230,7,394,68
2022-08-03,904,8,478,59
2019-05-21,917,2,220,28
2021-06-13,889,10,470,89
2020-02-10,1291,10,292,30
2019-10-20,1330,7,114,58
2021-11-20,1879,3,19,25
2022-04-09,1030,5,371,86
2019-12-21,1134,7,175,47
2019-07-24,143,9,86,89
2023-02-10,1931,10,136,83
2021-09-20,1691,1,45,27
2019-10-18,207,6,209,66
2019-04-21,429,6,123,34
2021-12-27,166,2,221,76
2023-09-15,260,10,281,71
2020-01-08,1998,9,271,47
2019-07-15,1709,5,305,75
2019-05-06,394,9,339,92
2023-09-07,121,4,15,52
2019-09-19,950,5,87,93
2021-06-05,413,5,377,44
2021-07-12,1164,5,399,87
2023-12-27,1976,9,112,50
2019-06-04,168,1,314,32
2023-05-24,1108,8,351,45
2019-04-18,421,7,421,54
2022-12-17,1730,1,445,26
2019-02-04,788,2,250,21
2021-12-03,268,1,464,74
2020-10-16,38,4,56,28
2020-12-23,926,10,180,74
2021-09-24,1327,9,242,36
2020-02-20,338,1,368,70
2021-09-26,1778,3,35,74
2019-10-12,330,7,41,48
2023-01-10,199,4,53,58
2020-06-01,810,6,343,35
2023-10-20,5,7,472,55
2019-01-27,1456,6,462,27
2019-08-15,989,8,51,80
2023-12-25,1395,2,276,90
2022-12-19,895,1,39,32
2023-05-11,1891,7,399,40
2022-10-23,103,3,239,24
2022-08-26,435,4,82,24
2021-04-27,1932,7,19,60
2022-02-02,650,2,121,47
2019-01-18,1829,7,123,78
2022-05-13,381,4,357,62
2019-02-12,66,9,388,23
2019-03-30,579,1,142,75
2020-08-08,270,3,295,56
2019-06-06,47,8,73,59
2022-07-13,916,7,74,28
2019-05-14,365,2,481,59
2020-04-08,1905,5,299,51
2023-06-13,1204,7,312,52
2023-11-07,68,5,496,69
2022-03-01,1139,10,369,79
2021-01-10,1050,1,455,57
2021-11-23,1583,5,39,61
2019-03-24,207,10,365,36
2021-07-17,73,3,446,73
2022-03-01,1283,1,279,30
2022-12-22,1410,10,353,37
2021-05-15,1961,4,39,38
2019-07-23,30,7,148,71
2023-12-28,1445,7,499,58
2022-09-21,1027,2,193,79
2021-08-19,1545,2,248,86
2020-05-11,1544,1,402,80
2020-03-17,521,2,141,59
2021-04-07,888,9,459,45
2022-07-05,401,9,100,81
2022-08-08,1688,7,275,59
2022-02-22,1992,3,312,86
2023-08-14,654,8,403,90
2021-05-20,950,4,116,22
2023-11-18,848,5,286,37
2022-04-13,1298,10,28,63
2023-02-24,1496,5,458,93
2021-05-18,935,2,439,22
2019-03-21,1396,9,307,39
2023-07-01,431,6,74,95
2021-03-22,539,6,465,49
2021-07-03,1372,1,250,92
2022-08-21,71,2,329,88
2023-03-14,1506,4,111,72
2022-09-29,1755,8,17,88
2020-07-23,1826,8,392,26
2022-01-19,256,9,381,52
2023-07-29,1127,1,60,79
2021-05-11,147,8,57,67
2019-06-18,902,4,453,90
2022-09-19,670,5,331,32
2023-07-16,1884,10,256,87
2021-10-08,140,5,73,62
2019-08-24,655,7,65,46
2020-02-03,621,3,300,47
2020-08-10,1447,5,424,69
2021-03-31,871,7,199,43
2021-10-09,1856,6,280,97
2020-04-21,64,2,157,95
2023-04-08,1295,8,474,28
2021-04-24,1722,9,427,96
2020-08-07,868,9,460,91
2022-01-16,835,9,415,93
2020-09-06,513,2,133,82
2020-08-28,1031,10,370,88
2021-08-18,1417,3,314,63
2021-02-16,1025,4,467,70
2022-06-30,1285,2,397,95
2019-12-24,47,6,406,69
2021-12-17,868,7,76,83
2022-11-23,778,9,125,23
2020-06-04,1026,1,343,28
2020-06-08,535,7,381,92
2022-12-11,359,5,47,28
2020-01-28,1501,3,187,70
2023-07-25,1976,5,302,70
2022-05-30,1939,6,137,90
2022-09-14,1446,4,45,57
2022-10-27,815,10,488,80
2023-03-15,596,9,329,21
2019-06-02,204,1,7,77
2021-06-11,971,10,337,93
2021-09-10,227,6,177,58
2020-04-24,948,10,75,31
2020-08-05,1788,2,148,62
2021-05-06,817,7,369,55
2019-01-20,1991,9,240,86
2020-08-15,151,6,409,22
2019-08-16,1271,10,394,35
2022-10-01,1842,9,10,61
2019-01-19,17,8,179,20
2020-03-19,304,5,157,49
2023-08-28,1913,8,173,49
2020-01-03,1538,5,128,47
2021-06-17,1221,8,179,60
2023-07-01,1470,7,14,39
2021-06-07,1365,5,27,87
2020-12-26,781,8,190,51
2023-11-10,1085,6,243,99
2019-05-27,267,7,485,54
2023-09-13,1121,5,57,97
2023-03-08,1307,8,452,39
2020-03-05,1271,8,172,55
2021-04-27,35,1,424,57
2023-01-03,786,8,233,47
2019-07-17,1493,10,327,33
2021-09-23,68,8,293,86
2022-08-03,189,7,492,47
2020-07-18,41,6,250,90
2020-01-04,608,10,469,98
2022-06-17,683,3,37,44
2021-03-12,945,7,435,26
2022-08-03,907,4,45,43
2020-11-30,1091,8,308,74
2022-11-19,947,5,29,94
2021-09-22,1332,3,387,83
2020-06-01,1143,6,129,98
2023-12-24,853,6,318,29
2021-02-13,1707,6,84,31
2020-07-14,1210,8,444,90
2023-10-02,974,1,124,48
2019-03-01,1094,10,416,77
2020-06-28,1011,1,461,48
2021-10-13,757,10,120,69
2019-10-30,1949,7,463,67
2022-06-21,1695,3,313,56
2023-09-04,1007,8,347,38
2022-05-15,1308,3,237,44
2022-10-30,1643,6,424,49
2019-10-10,1970,1,264,75
2020-04-22,548,2,97,69
2021-11-11,1372,7,202,50
2020-07-12,915,6,146,42
2019-12-15,1219,1,92,54
2023-02-21,1804,10,375,29
2020-10-31,484,7,113,76
2019-09-15,588,4,43,77
2020-10-16,1304,1,229,27
2021-12-06,1857,9,72,67
2021-11-16,1372,3,262,71
2021-11-16,1616,9,286,25
2022-11-21,1941,7,322,85
2019-05-25,1502,8,135,75
2020-08-09,1122,7,72,34
2023-09-19,282,10,308,56
2020-06-05,630,9,270,44
2022-02-18,419,3,7,73
2021-03-11,223,8,247,77
2023-01-25,1276,2,208,98
2023-08-28,80,4,241,27
2020-01-17,826,10,223,26
2021-02-14,682,4,379,93
2020-11-03,413,6,86,35
2022-12-12,1693,3,448,22
2019-11-23,1417,1,45,21
2022-11-15,334,10,99,49
2022-08-13,889,8,262,48
2020-09-21,1352,9,333,76
2023-12-04,1026,7,9,83
2019-03-25,1227,9,84,79
2019-05-26,258,6,97,63
2022-04-09,763,3,162,28
2022-09-19,1391,9,103,54
2020-02-28,1170,1,47,43
2022-08-25,837,1,446,79
2023-03-30,1402,2,188,85
2020-10-22,1465,4,96,21
2021-02-01,455,3,203,38
2020-07-22,1431,1,396,30
2019-12-13,1811,7,94,35
2022-08-18,19,4,308,51
2019-12-13,954,1,206,77
2020-02-12,1904,6,354,72
2019-05-13,979,6,264,70
2023-09-02,433,1,69,77
2020-09-05,1453,7,484,90
2021-09-14,252,8,194,37
2019-04-16,796,5,499,27
2019-06-20,1867,10,235,63
2020-10-01,1586,7,359,51
2022-06-27,907,8,397,23
2023-04-17,1847,7,240,96
2023-10-18,649,3,13,69
2019-09-19,910,10,470,25
2020-05-08,738,10,176,50
2022-06-21,221,2,448,63
2023-01-14,113,9,355,77
2021-06-21,1173,5,241,92
2023-12-26,560,9,224,53
2019-10-17,1082,4,215,84
2022-07-10,197,1,89,38
2022-08-30,1761,8,137,21
2019-03-26,1673,5,38,74
2022-12-09,1731,4,440,88
2022-09-14,1742,9,17,55
2019-02-14,1042,9,377,80
2021-03-25,780,2,329,31
2019-11-29,215,1,69,79
2020-04-09,1742,8,482,49
2019-07-19,636,9,324,92
2022-05-09,1040,4,456,68
2019-11-25,677,1,194,66
2023-08-31,660,7,184,77
2019-08-28,1812,5,46,26
2021-03-08,1423,5,175,41
2020-12-02,233,5,444,45
2020-08-05,25,10,391,54
2020-10-18,1425,9,457,37
2022-10-14,1804,7,362,83
2020-12-21,1389,2,280,45
2019-12-26,938,10,369,70
2022-11-02,1319,9,355,65
2020-01-20,1019,4,322,28
2023-10-10,1976,5,487,69
2023-01-28,1461,2,474,35
2022-05-30,71,3,342,71
2021-03-09,1736,5,107,83
2023-08-26,1583,1,222,97
2019-12-31,25,1,97,80
2019-03-13,1749,1,116,20
2022-06-17,1970,7,323,71
2020-05-18,1398,10,459,60
2022-12-08,1569,4,496,62
2019-05-07,458,4,378,87
2023-02-19,1238,3,302,29
2023-06-09,211,2,484,48
2023-03-31,541,4,116,21
2022-06-25,771,2,431,91
2020-04-26,1063,7,52,78
2022-08-28,1284,10,274,94
2023-01-07,677,6,444,93
2019-10-10,95,6,208,52
2021-10-22,1414,2,25,68
2019-03-15,220,5,214,23
2021-12-23,906,10,344,71
2021-02-11,1292,8,41,74
2019-12-13,1518,2,133,88
2019-11-20,1654,8,250,67
2019-08-27,1090,9,211,64
2022-11-21,1411,3,59,47
2019-12-03,193,4,452,80
2019-12-07,1344,8,476,65
2022-07-26,1571,2,162,95
2022-10-08,1944,2,99,65
2021-08-03,175,1,489,87
2021-06-10,112,2,290,59
2023-01-26,1332,9,395,37
2020-04-06,1826,5,345,35
2023-10-03,1364,4,124,72
2022-08-09,1104,2,494,37
2021-03-08,1502,2,214,55
2021-01-02,111,6,428,76
2022-12-01,1511,7,451,53
2019-06-11,1945,4,249,82
2023-03-07,453,7,245,67
2020-03-23,413,1,391,72
2023-09-15,604,8,282,44
2023-01-18,960,3,283,93
2019-09-22,1973,7,391,82
2021-10-06,186,7,427,28
2019-05-12,1577,3,437,42
2019-04-30,1111,5,269,89
2022-05-27,1248,2,424,56
2022-12-11,51,9,453,41
2020-11-02,1150,5,360,91
2020-05-19,1170,4,405,94
2022-08-16,1065,10,408,27
2019-04-19,355,3,327,28
2022-06-15,1469,1,230,45
2019-10-20,363,7,231,66
2021-09-14,536,3,222,68
2023-05-22,1839,10,131,49
2021-04-07,1308,1,374,63
2019-07-06,36,10,465,54
2021-11-25,277,10,290,81
2023-05-04,1720,8,370,57
2019-09-13,1349,8,372,27
2022-12-29,1690,3,227,75
2023-07-01,1010,10,464,89
2021-10-28,182,3,362,57
2021-01-17,471,2,118,37
2022-04-16,1836,8,121,20
2022-06-19,417,9,353,27
2019-02-10,1690,4,487,31
2022-10-12,889,4,403,84
2021-01-26,1174,5,431,79
2019-04-23,404,3,477,36
2021-02-06,514,5,73,89
2022-04-04,1833,4,372,41
2023-03-08,566,8,227,66
2021-05-03,441,5,179,91
2019-03-19,1938,7,293,40
2020-12-19,1925,4,366,24
2021-05-27,1270,2,303,50
2022-05-04,992,8,244,49
2020-02-06,1070,4,300,96
2021-04-12,75,9,95,64
2019-03-05,1173,6,373,60
2020-10-13,406,8,337,48
2021-06-04,3,9,367,60
2022-12-19,1033,9,288,73
2021-12-01,514,9,58,29
2020-01-08,1262,7,14,66
2019-11-02,540,3,235,38
2019-07-28,290,8,427,92
2020-04-11,181,7,34,83
2021-07-20,1339,9,57,67
2022-08-20,266,5,279,82
2023-05-28,83,4,158,35
2022-11-16,1885,2,250,63
2022-03-22,1789,7,31,67
2020-10-08,258,6,160,66
2019-12-28,1584,6,103,58
2022-07-11,1670,10,497,89
2022-05-24,1836,8,107,50
2020-12-21,950,1,122,51
2020-12-16,199,1,490,70
2023-07-04,1316,4,361,64
2020-06-26,648,8,227,22
2023-03-28,1107,5,394,30
2023-07-21,266,9,95,23
2019-07-13,1441,3,252,72
2020-10-13,997,6,250,95
2021-11-16,870,6,46,23
2021-12-05,731,4,450,86
2020-10-08,861,2,496,42
2021-08-11,19,6,7,93
2021-12-17,1554,10,160,75
2021-11-02,371,3,230,36
2021-08-06,1715,8,338,31
2023-06-24,1047,2,226,58
2021-08-18,1409,3,296,61
2019-02-18,1851,9,492,68
2021-03-13,1780,2,263,24
2022-01-22,619,10,123,34
2020-08-29,643,1,25,82
2023-08-08,1546,3,402,45
2023-05-27,379,10,363,43
2023-01-14,1735,6,442,62
2022-11-03,817,8,136,55
2019-01-10,824,10,357,93
2020-11-04,90,5,354,45
2020-12-26,144,2,6,83
2020-05-30,1831,8,451,30
2019-08-12,621,2,261,39
2022-11-05,864,4,97,71
2023-04-14,204,9,316,52
2022-08-18,1580,7,242,25
2019-07-22,1544,3,15,21
2021-07-30,1416,1,201,92
2020-08-11,1325,6,419,38
2020-07-24,1931,9,13,49
2021-08-14,1529,4,120,96
2019-07-15,865,7,390,44
2022-09-07,153,3,321,33
2020-02-22,529,1,286,35
2023-07-01,339,5,28,27
2022-09-27,749,1,442,34
2022-11-13,1536,2,336,84
2019-01-09,1975,7,463,98
2020-06-15,1359,1,198,36
2019-05-29,1533,6,241,57
2020-01-18,1080,7,78,33
2023-04-02,556,4,411,67
2021-11-01,1845,4,315,61
2020-04-20,753,2,237,34
2023-06-06,931,5,5,40
2020-08-01,551,7,236,37
2023-07-27,1154,4,133,90
2021-12-12,98,8,282,76
2022-12-30,793,8,180,20
2019-07-25,422,7,97,90
2021-09-12,1988,3,77,83
2021-07-03,80,10,488,39
2021-01-14,288,9,16,79
2021-07-01,847,8,329,51
2019-02-23,1770,10,368,24
2021-09-28,1870,1,317,63
2023-05-23,169,9,321,41
2023-02-22,1103,7,205,51
2019-12-10,71,10,55,61
2022-04-07,263,10,276,90
2022-03-30,712,4,354,90
2023-03-31,723,5,347,70
2020-12-03,530,7,243,40
2020-06-10,785,8,446,63
2022-08-03,210,4,35,92
2020-02-16,117,7,168,63
2023-03-26,616,6,172,73
2020-07-22,1101,9,254,78
2019-07-18,315,4,436,63
2022-03-30,11,4,447,78
2021-02-13,1917,3,339,34
2020-01-24,1075,8,134,68
2020-04-18,1031,8,405,45
2022-11-05,1947,4,108,91
2021-02-03,955,3,369,21
2023-07-13,1573,6,219,92
2020-08-14,261,9,403,43
2022-02-21,1598,8,31,22
2021-12-31,1536,7,402,64
2021-09-08,200,7,283,40
2021-09-20,330,5,216,71
2019-06-17,90,2,341,30
2019-10-11,591,9,321,84
2023-02-26,55,3,212,95
2021-11-25,1936,9,197,63
2021-04-03,1245,10,480,25
2022-04-13,92,2,41,90
2022-05-07,1610,1,493,87
2022-02-13,56,10,309,27
2022-08-31,1768,7,322,42
2022-05-28,1203,1,63,72
2021-06-09,1988,8,23,81
2023-05-21,1966,3,267,70
2023-12-06,61,3,68,33
2019-05-14,1896,9,469,74
2023-07-13,117,1,339,52
2019-05-02,590,7,480,24
2021-04-12,236,2,451,25
2021-10-18,33,3,153,64
2022-12-15,1591,10,15,34
2021-06-13,1267,8,467,80
2023-02-24,786,3,227,72
2023-06-11,1932,2,146,72
2019-10-16,1098,7,30,76
2023-07-31,21,3,363,86
2021-12-12,1889,8,258,99
2022-05-13,1998,4,334,33
2022-10-03,1737,6,240,40
2021-12-10,1178,8,54,85
2021-04-18,1278,4,394,68
2021-06-30,1231,5,271,39
2019-02-09,1173,3,370,37
2019-09-07,918,4,430,71
2019-08-06,1719,10,38,36
2019-06-28,302,8,488,97
2023-04-24,297,7,106,32
2019-07-02,1515,6,118,46
2023-10-26,773,5,51,25
2022-04-02,1068,9,110,54
2023-11-05,1168,4,384,37
2022-11-01,1268,3,159,53
2020-12-05,419,6,376,55
2020-05-11,1541,2,71,41
2020-08-19,62,9,18,87
2020-04-05,858,6,186,82
2023-11-14,538,3,345,60
2020-04-18,1341,2,424,75
2020-11-15,1459,9,468,51
2021-11-26,1861,10,115,96
2023-06-11,696,3,213,35
2023-07-23,818,6,237,84
2023-09-26,1405,9,10,35
2019-11-15,1060,3,198,64
2023-04-28,920,9,197,67
2022-12-06,975,2,408,62
2019-12-22,542,4,95,39
2023-08-22,1605,10,416,51
2020-09-08,1256,3,350,90
2019-08-17,1712,7,143,89
2020-12-29,790,4,419,38
2022-07-11,33,4,16,27
2023-02-19,581,1,172,68
2020-07-14,352,10,409,38
2022-10-07,255,3,406,28
2023-01-05,1074,5,227,53
2020-09-26,1047,5,428,53
2020-04-03,1278,4,496,85
2019-01-25,1418,7,430,36
2022-02-28,1700,10,240,29
2020-01-05,1906,10,183,87
2022-12-30,273,4,266,83
2022-06-01,693,7,371,42
2021-10-08,1883,6,233,92
2020-09-02,250,6,114,27
2022-10-07,1261,5,29,65
2023-12-31,904,8,280,58
2023-02-17,232,9,353,37
2022-05-05,428,9,363,87
2019-04-19,957,6,148,36
2022-05-28,634,5,129,57
2023-12-05,242,1,194,89
2020-12-20,134,3,260,27
2022-09-04,1095,8,172,75
2022-01-10,1882,1,321,79
2023-04-10,1489,1,222,70
2023-09-18,1445,8,191,31
2020-03-07,1334,7,278,34
2021-10-28,1024,2,461,23
2020-09-27,1303,6,401,63
2022-03-18,219,9,458,36
2022-01-26,697,8,57,46
2023-10-18,307,6,315,66
2022-01-29,314,2,270,54
2023-10-20,1427,3,84,48
2020-01-02,923,3,452,32
2023-01-25,1753,9,322,43
2021-07-13,1512,9,465,37
2020-02-18,1817,5,7,81
2022-07-06,1429,5,421,33
2019-12-22,1403,8,409,34
2019-01-11,281,3,223,83
2022-12-10,1661,9,63,44
2023-05-14,1715,5,460,28
2022-06-27,1351,9,447,48
2023-08-03,35,10,244,32
2023-04-23,70,9,114,94
2022-02-19,360,4,126,94
2019-03-06,1714,2,329,99
2023-08-09,1935,7,128,35
2022-08-18,408,1,297,46
2019-05-05,1585,7,138,25
2019-11-08,580,1,324,94
2022-04-29,519,5,384,29
2021-02-13,606,1,192,54
2021-09-28,1408,8,82,45
2021-05-22,81,1,433,43
2023-01-13,1462,6,324,74
2020-11-24,250,1,203,70
2022-03-28,1062,2,347,80
2022-10-08,1886,4,443,29
2021-09-16,45,8,420,67
2021-03-09,1383,3,150,42
2020-11-04,137,8,4,62
2022-07-10,823,7,342,58
2023-10-19,979,6,215,28
2021-06-30,820,10,336,45
2020-02-10,1485,1,131,41
2021-09-22,367,6,400,23
2023-09-13,1329,6,122,63
2023-06-15,229,10,157,66
2021-11-06,183,8,235,36
2020-09-28,467,6,53,38
2022-07-07,838,2,371,54
2021-06-08,204,10,88,44
2022-10-10,975,3,336,88
2020-05-03,623,2,333,81
2022-05-22,1923,3,22,86
2019-08-27,1092,1,279,64
2019-06-29,869,7,272,36
2022-12-13,550,5,442,63
2023-09-04,1734,9,51,99
2022-03-12,1329,7,45,83
2019-11-13,604,1,208,84
2022-06-21,1800,1,117,91
2019-08-20,755,2,333,35
2023-09-04,628,7,186,41
2023-12-18,1016,7,78,47
2023-06-01,95,9,18,88
2022-08-19,1749,3,126,51
2019-11-27,1270,3,324,76
2020-07-14,685,8,272,31
2021-08-06,797,6,352,46
2019-09-05,1103,3,102,67
2019-10-10,1457,8,133,38
2022-08-03,1304,3,280,65
2021-07-28,1685,6,174,64
2019-02-01,369,1,244,63
2023-03-04,279,4,400,23
2023-08-21,351,6,288,21
2020-06-13,1250,5,138,37
2020-01-16,1948,4,160,45
2019-03-04,1952,10,27,87
2019-05-08,406,1,105,70
2023-04-01,446,4,40,22
2019-06-12,323,1,314,26
2021-08-15,630,10,246,68
2022-06-28,73,4,132,62
2023-07-31,518,3,84,96
2019-10-22,1345,7,285,23
2019-06-28,22,6,173,92
2019-08-17,179,6,89,37
2021-06-01,708,10,55,42
2020-01-29,1133,3,258,48
2020-11-22,1396,6,112,85
2022-11-20,1721,3,468,56
2019-03-13,1480,7,11,40
2019-11-14,1591,2,134,86
2020-08-17,1253,9,281,66
2020-01-14,938,10,171,38
2021-06-25,1019,2,55,70
2019-05-16,948,1,438,32
2020-12-30,1981,4,230,93
2023-07-03,531,8,12,36
2022-11-02,364,7,461,78
2022-02-16,1921,6,408,30
2021-06-24,425,10,336,24
2020-06-13,959,7,271,44
2021-07-23,1240,4,219,98
2020-10-27,1072,8,103,67
2020-06-06,1489,4,424,29
2023-08-01,672,10,81,29
2020-01-22,1970,8,131,33
2020-07-27,1934,5,39,97
2020-08-05,1297,9,247,47
2020-07-26,1632,7,50,53
2020-10-05,1054,10,464,70
2020-07-26,1657,10,182,69
2021-05-19,1013,6,160,52
2022-07-16,879,2,125,47
2023-03-28,947,6,294,48
2020-06-30,1890,1,151,78
2023-02-18,988,2,338,60
2020-03-13,1214,5,318,24
2023-05-06,152,7,233,80
2020-07-08,1400,1,251,61
2023-10-30,255,2,315,32
2019-04-21,703,4,365,49
2022-09-07,654,9,127,45
2020-06-10,758,8,353,24
2019-06-26,1058,10,477,89
2020-11-04,187,9,51,56
2023-04-24,879,4,48,69
2023-04-11,1473,7,478,61
2020-09-15,1110,3,65,64
2021-08-01,673,8,296,80
2020-04-17,876,7,142,37
2023-05-06,118,8,56,20
2021-09-20,1647,9,109,66
2021-05-28,1082,6,304,67
2022-11-12,1042,4,186,79
2022-01-26,1903,3,457,29
2022-12-05,871,3,261,85
2022-10-30,1164,6,480,72
2019-06-19,458,8,191,84
2021-10-10,706,8,406,84
2019-02-25,642,8,425,49
2023-10-23,966,9,68,26
2019-11-21,212,1,167,74
2020-10-19,486,7,286,82
2021-08-14,1820,10,397,82
2019-09-17,1144,9,197,92
2020-10-02,891,2,96,92
2020-07-15,1578,4,44,92
2019-12-06,1027,6,95,85
2020-02-08,1968,4,11,23
2020-06-15,1253,9,166,81
2022-04-12,1253,10,492,58
2021-03-05,1002,1,149,82
2023-04-11,985,9,333,92
2022-03-29,343,10,290,48
2021-10-30,1165,1,215,56
2020-08-16,1081,1,98,37
2022-07-03,1240,5,462,30
2020-09-08,1667,1,268,93
2020-10-13,1138,10,167,51
2020-12-14,1727,9,493,57
2019-12-10,1779,6,20,64
2023-04-09,294,9,441,24
2022-10-28,1851,5,450,86
2022-12-29,28,6,199,94
2019-02-15,1562,2,141,59
2023-10-19,1620,9,241,42
2021-06-22,859,3,190,52
2019-02-24,1345,5,235,41
2022-01-06,1866,8,234,96
2023-02-23,1738,5,393,95
2023-08-22,573,10,96,65
2021-05-05,1721,4,71,28
2022-07-19,1782,4,183,24
2020-10-21,1537,5,259,80
2023-04-23,928,3,54,63
2019-04-21,1779,10,114,82
2021-11-04,1056,4,392,23
2019-03-19,1771,5,188,45
2020-05-15,1435,4,64,68
2020-08-10,397,3,60,27
2020-02-22,1041,1,439,47
2019-10-02,1948,2,214,47
2023-02-26,601,9,76,72
2022-05-05,1076,10,476,81
2022-10-31,370,2,308,73
2023-10-21,164,2,43,45
2021-12-22,1327,5,311,64
2022-10-16,450,10,349,26
2021-08-30,1952,9,422,29
2023-04-17,544,3,22,27
2021-09-17,710,9,148,35
2023-11-04,1526,4,358,26
2022-02-07,351,3,76,92
2023-08-28,379,5,222,34
2019-07-13,1463,7,396,59
2023-03-23,201,7,314,78
2023-08-02,1131,2,253,93
2023-01-22,505,7,281,85
2021-05-04,1012,7,368,81
2021-03-09,1408,2,215,67
2019-10-28,1872,10,88,60
2021-08-25,1881,9,174,38
2020-07-21,1320,8,249,22
2020-11-02,1052,2,131,64
2023-02-28,337,6,84,37
2019-05-29,287,8,326,68
2023-12-28,631,9,69,88
2021-02-07,1367,1,325,89
2023-01-24,1055,7,170,84
2019-05-19,666,10,422,61
2021-05-10,1796,5,414,25
2019-10-19,1511,9,328,71
2019-12-01,1643,9,1,93
2020-11-29,1275,3,468,29
2022-04-22,1387,10,6,51
2019-11-03,107,7,0,44
2021-07-13,506,3,134,46
2021-09-07,1466,4,8,42
2021-06-16,117,8,472,97
2022-07-09,1269,1,47,95
2021-07-15,79,4,310,36
2022-08-26,741,4,204,76
2019-12-10,1510,3,94,54
2022-12-18,23,2,315,45
2020-10-18,1221,8,121,28
2023-12-02,361,6,325,23
2023-03-18,700,2,493,36
