Order_ID,Date,Product_ID,Customer_ID,Store_ID,Return_Date,Return_Quantity,Return_Reason
24543,2023-08-06,197,1452,54,2023-08-18,1,Defective
4423,2023-05-11,666,4073,5,2023-05-28,1,Changed Mind
63500,2020-02-27,1369,182,51,2020-03-18,1,Wrong Item
37768,2023-02-21,584,404,35,2023-03-06,1,Defective
74630,2020-08-07,1624,200,91,2020-08-26,1,Defective
56348,2023-10-11,605,1229,55,2023-10-17,1,Changed Mind
25846,2019-07-24,744,3261,7,2019-08-17,1,Wrong Item
50216,2023-11-21,439,3355,42,2023-11-23,1,Wrong Item
77254,2023-12-12,226,2559,80,2023-12-19,1,Wrong Item
93968,2023-11-28,759,1339,95,2023-12-15,1,Changed Mind
7744,2019-08-10,379,4406,26,2019-09-06,1,Defective
33427,2020-09-03,352,252,2,2020-09-15,1,Changed Mind
27848,2020-10-03,826,2488,59,2020-10-24,1,Wrong Item
93271,2020-07-05,1961,305,41,2020-07-11,1,Defective
28468,2022-10-25,1216,3744,1,2022-11-05,1,Defective
24892,2019-07-11,1525,851,66,2019-07-26,1,Wrong Item
84915,2021-07-29,100,2293,63,2021-08-12,1,Wrong Item
43659,2022-06-09,122,2857,16,2022-07-06,1,Changed Mind
32511,2023-03-21,115,448,15,2023-04-17,1,Wrong Item
57641,2021-01-31,1076,3162,18,2021-02-26,1,Wrong Item
64372,2023-01-06,1814,3130,18,2023-01-29,1,Wrong Item
62974,2020-02-08,1648,2672,81,2020-03-03,1,Wrong Item
92555,2019-05-17,1804,1580,50,2019-05-19,1,Defective
81514,2022-10-09,1840,1494,54,2022-10-12,1,Changed Mind
13076,2021-04-04,908,1861,38,2021-04-25,1,Defective
12580,2021-12-22,1082,2029,27,2022-01-14,1,Defective
70204,2023-04-03,369,1741,32,2023-04-28,1,Changed Mind
67231,2020-02-21,490,1260,23,2020-02-27,1,Changed Mind
5318,2022-10-01,1726,1596,96,2022-10-13,1,Wrong Item
46745,2021-05-27,821,2216,35,2021-06-10,1,Changed Mind
41541,2021-11-20,1098,443,53,2021-11-24,1,Wrong Item
59566,2019-09-07,466,1651,18,2019-10-04,1,Defective
51655,2020-07-05,1812,4611,30,2020-07-12,1,Defective
46591,2022-12-20,948,1165,53,2022-12-26,1,Defective
78318,2019-10-01,88,740,58,2019-10-07,1,Defective
41080,2019-02-22,1315,1279,5,2019-03-05,1,Changed Mind
75444,2021-01-19,528,4867,63,2021-02-02,1,Changed Mind
24547,2021-11-27,735,4288,76,2021-12-16,1,Defective
56518,2020-02-20,1526,2086,27,2020-03-11,1,Changed Mind
42200,2023-04-30,385,4237,91,2023-05-16,1,Wrong Item
67186,2021-08-30,1539,4091,23,2021-09-21,1,Changed Mind
60267,2020-09-06,890,4599,32,2020-09-08,1,Wrong Item
92735,2021-12-21,867,282,18,2022-01-05,1,Wrong Item
40717,2022-09-18,646,4827,2,2022-10-14,1,Wrong Item
83877,2021-09-13,95,1425,72,2021-09-26,1,Changed Mind
41441,2022-10-28,871,2985,61,2022-11-14,1,Changed Mind
96378,2019-05-02,1088,859,87,2019-05-20,1,Defective
62388,2019-11-13,1988,2191,86,2019-12-08,1,Defective
81941,2023-09-14,301,4939,39,2023-10-08,1,Wrong Item
13885,2020-10-05,1125,3930,35,2020-10-14,1,Changed Mind
15042,2020-03-26,1420,4590,14,2020-04-24,1,Wrong Item
66048,2022-02-26,1943,645,42,2022-03-23,1,Wrong Item
81583,2022-06-02,1481,5000,70,2022-06-05,1,Wrong Item
36890,2023-11-21,1683,4817,28,2023-12-16,1,Changed Mind
65583,2023-12-25,1980,1162,14,2024-01-06,1,Defective
88155,2021-06-19,1162,2797,68,2021-06-23,1,Wrong Item
13100,2023-07-15,567,4229,72,2023-08-10,1,Defective
48892,2020-10-03,1220,1746,40,2020-10-12,1,Wrong Item
22776,2019-08-03,170,3923,62,2019-08-10,1,Wrong Item
30856,2022-05-27,1626,4955,22,2022-06-11,1,Wrong Item
23638,2019-07-01,1643,3665,57,2019-07-15,1,Defective
1693,2022-01-09,56,283,25,2022-02-03,1,Wrong Item
53608,2020-12-25,1925,4876,40,2021-01-08,1,Wrong Item
21373,2021-11-14,253,530,36,2021-11-15,1,Defective
19795,2020-07-02,1366,4667,30,2020-07-10,1,Wrong Item
32405,2021-04-28,835,4547,93,2021-05-07,1,Wrong Item
99063,2020-12-17,1104,3995,38,2020-12-27,1,Changed Mind
70008,2019-07-18,946,3140,28,2019-07-23,1,Wrong Item
87233,2020-09-11,361,3654,52,2020-09-12,1,Wrong Item
78821,2019-03-27,119,3226,59,2019-04-13,1,Defective
39839,2023-06-24,1299,3372,75,2023-07-07,1,Defective
14712,2023-02-20,252,230,21,2023-03-17,1,Wrong Item
86899,2022-12-21,1751,2084,54,2023-01-09,1,Changed Mind
442,2023-07-11,1435,436,99,2023-07-16,1,Changed Mind
38630,2019-02-13,1803,229,31,2019-02-15,1,Wrong Item
75766,2021-03-28,37,4256,98,2021-04-20,1,Defective
67245,2021-08-22,1957,744,99,2021-08-30,1,Defective
30350,2019-03-28,1867,3245,56,2019-04-18,1,Defective
89423,2022-12-08,1400,4758,63,2022-12-11,1,Defective
19435,2020-10-23,1681,2474,55,2020-11-06,1,Defective
79680,2019-09-29,1557,47,71,2019-10-12,1,Defective
54218,2023-12-31,372,1063,87,2024-01-24,1,Changed Mind
75985,2020-11-18,1392,58,15,2020-11-29,1,Changed Mind
98110,2023-05-16,1273,591,40,2023-06-02,1,Changed Mind
26187,2022-07-19,414,163,61,2022-08-16,1,Wrong Item
93752,2022-08-13,337,3259,38,2022-08-27,1,Wrong Item
25513,2022-07-05,1423,1648,96,2022-07-19,1,Wrong Item
76034,2020-10-07,1215,3776,25,2020-11-02,1,Defective
53403,2022-11-09,704,1276,55,2022-11-18,1,Defective
10215,2020-04-09,408,2213,92,2020-05-02,1,Changed Mind
52560,2019-01-05,497,127,13,2019-01-24,1,Defective
6457,2022-02-11,1052,1364,29,2022-03-12,1,Changed Mind
52602,2022-11-01,1665,3939,90,2022-11-16,1,Changed Mind
220,2019-02-20,829,532,94,2019-02-25,1,Wrong Item
59560,2019-07-13,1779,4172,51,2019-08-10,1,Defective
95964,2019-10-03,1315,4377,96,2019-10-10,1,Defective
36187,2021-03-30,1949,2267,56,2021-04-01,1,Defective
61865,2023-09-21,738,1370,35,2023-10-07,1,Changed Mind
25722,2023-10-17,940,2232,60,2023-10-19,1,Wrong Item
18024,2020-07-13,1097,4518,28,2020-07-22,1,Defective
16645,2020-09-11,1065,3294,23,2020-09-15,1,Defective
16963,2020-12-26,876,4464,4,2021-01-15,1,Defective
76813,2019-12-04,463,3677,40,2019-12-06,1,Wrong Item
87678,2023-10-01,1659,3562,56,2023-10-30,1,Wrong Item
13371,2023-08-04,247,3499,11,2023-08-26,1,Defective
13236,2020-10-26,2000,1562,23,2020-11-19,1,Wrong Item
75390,2022-01-17,1403,181,27,2022-02-08,1,Wrong Item
23718,2023-06-09,1044,841,48,2023-06-24,1,Changed Mind
19922,2020-02-26,375,599,78,2020-03-14,1,Wrong Item
80261,2020-02-27,1139,2467,57,2020-03-23,1,Wrong Item
87752,2023-03-09,1123,729,71,2023-04-05,1,Defective
94512,2023-03-05,633,4527,24,2023-03-07,1,Wrong Item
81370,2022-06-21,1876,2606,100,2022-07-02,1,Changed Mind
16896,2022-08-08,62,4375,37,2022-09-01,1,Changed Mind
28293,2019-10-10,566,2359,57,2019-11-03,1,Changed Mind
85750,2022-05-03,261,1321,80,2022-05-20,1,Changed Mind
67350,2023-04-13,69,3424,30,2023-05-10,1,Wrong Item
57664,2021-02-13,1937,1726,42,2021-03-03,1,Defective
87555,2021-04-13,1441,2683,77,2021-04-30,1,Changed Mind
31691,2021-08-13,1834,4106,5,2021-08-17,1,Wrong Item
74891,2023-06-04,1643,4063,2,2023-06-27,1,Defective
19592,2021-01-20,1500,4241,49,2021-02-13,1,Wrong Item
34234,2019-04-06,1449,1858,65,2019-04-21,1,Defective
6510,2020-08-21,1234,264,25,2020-08-24,1,Defective
96684,2020-04-24,170,2689,71,2020-05-14,1,Wrong Item
921,2021-07-13,868,3239,92,2021-07-17,1,Defective
55838,2020-10-31,760,1709,57,2020-11-09,1,Defective
11721,2020-07-29,549,87,70,2020-08-24,1,Defective
8035,2019-10-08,1293,4087,86,2019-11-01,1,Defective
71010,2022-11-26,1525,838,95,2022-12-25,1,Changed Mind
79389,2021-04-28,1774,717,58,2021-05-24,1,Wrong Item
98171,2021-08-24,1966,4490,24,2021-09-21,1,Wrong Item
950,2020-12-15,1171,1048,77,2021-01-06,1,Changed Mind
63052,2020-04-18,805,4739,58,2020-05-04,1,Changed Mind
12223,2022-12-14,135,4325,42,2023-01-07,1,Defective
34646,2020-04-30,488,105,45,2020-05-14,1,Changed Mind
9510,2021-03-06,456,1125,27,2021-03-24,1,Defective
2466,2022-10-08,359,1120,97,2022-10-18,1,Changed Mind
18360,2021-08-04,965,925,61,2021-08-13,1,Defective
25877,2020-07-29,589,956,40,2020-08-02,1,Wrong Item
40010,2021-11-06,1478,2331,4,2021-11-19,1,Defective
57293,2022-09-22,1733,104,19,2022-09-23,1,Changed Mind
66440,2019-01-02,1997,4523,61,2019-01-30,1,Defective
32187,2019-09-21,1653,656,49,2019-10-19,1,Changed Mind
32764,2023-04-02,751,743,60,2023-04-17,1,Defective
28190,2020-03-15,1503,3233,8,2020-03-20,1,Defective
65753,2019-05-04,543,2227,24,2019-05-19,1,Defective
45012,2023-04-13,1136,3061,100,2023-05-08,1,Defective
83055,2021-10-18,618,2935,84,2021-10-19,1,Defective
40323,2021-03-03,162,602,69,2021-03-14,1,Changed Mind
18534,2020-01-30,860,3257,7,2020-02-19,1,Wrong Item
53891,2022-11-21,401,1518,14,2022-12-12,1,Wrong Item
31814,2019-11-03,1745,975,35,2019-11-06,1,Wrong Item
89274,2021-04-01,707,4582,63,2021-04-11,1,Wrong Item
63636,2020-02-24,1607,3136,48,2020-02-27,1,Defective
47807,2019-06-29,457,4316,61,2019-07-23,1,Wrong Item
6780,2021-08-11,679,4461,85,2021-09-07,1,Changed Mind
18439,2022-09-07,592,1233,12,2022-09-20,1,Changed Mind
39774,2023-11-04,740,4723,32,2023-11-05,1,Wrong Item
14905,2019-06-03,655,1352,88,2019-06-25,1,Wrong Item
12083,2021-11-02,1413,3577,40,2021-11-04,1,Changed Mind
55282,2020-08-09,1802,3553,74,2020-08-22,1,Changed Mind
35859,2022-12-05,1049,1843,14,2022-12-23,1,Defective
36178,2019-07-22,1893,1317,58,2019-08-02,1,Changed Mind
36836,2019-04-17,490,3839,14,2019-05-08,1,Defective
17377,2022-08-18,960,2171,44,2022-09-08,1,Defective
99323,2021-09-02,27,3336,74,2021-09-05,1,Changed Mind
20986,2019-06-05,1056,3509,40,2019-06-16,1,Wrong Item
20744,2019-07-21,1190,4528,93,2019-08-19,1,Wrong Item
47462,2023-01-09,1222,4618,18,2023-02-07,1,Defective
68839,2020-12-19,1356,4064,63,2021-01-05,1,Wrong Item
71341,2021-11-25,1376,3854,77,2021-11-28,1,Defective
95334,2019-08-22,572,3651,94,2019-08-28,1,Defective
89530,2022-05-28,602,1187,32,2022-06-17,1,Defective
98975,2022-11-22,1314,75,70,2022-12-19,1,Defective
86856,2020-10-26,892,2802,83,2020-11-12,1,Defective
61276,2019-02-28,1558,1050,75,2019-03-18,1,Changed Mind
12424,2021-11-08,128,2446,17,2021-11-23,1,Changed Mind
96319,2022-02-14,1173,3154,9,2022-02-18,1,Wrong Item
56949,2021-12-16,1604,1437,20,2022-01-04,1,Wrong Item
75092,2023-08-23,1574,2807,24,2023-09-07,1,Changed Mind
84806,2023-03-28,417,4887,100,2023-04-06,1,Wrong Item
91160,2023-02-05,1582,2845,14,2023-02-08,1,Defective
30636,2021-12-24,1168,1165,61,2022-01-16,1,Changed Mind
5982,2021-10-22,1169,2853,19,2021-10-27,1,Wrong Item
54315,2019-12-05,676,4617,87,2019-12-31,1,Changed Mind
87636,2021-07-04,411,1810,18,2021-07-11,1,Changed Mind
24578,2021-06-14,1878,2872,37,2021-07-02,1,Changed Mind
74432,2019-04-07,479,3554,24,2019-04-30,1,Changed Mind
17343,2023-12-31,92,150,52,2024-01-26,1,Defective
69063,2022-05-22,1047,655,82,2022-06-03,1,Changed Mind
76669,2021-06-17,564,517,35,2021-06-26,1,Changed Mind
18740,2020-06-02,1068,1806,45,2020-06-29,1,Wrong Item
25386,2021-03-23,158,2098,62,2021-04-12,1,Wrong Item
25322,2020-06-15,1533,4630,69,2020-07-14,1,Changed Mind
27086,2019-05-02,559,2921,79,2019-05-30,1,Defective
79581,2019-09-27,1082,2281,1,2019-10-10,1,Defective
54658,2020-09-30,1422,1540,72,2020-10-24,1,Changed Mind
84050,2022-07-26,1233,3191,75,2022-07-30,1,Changed Mind
88402,2019-02-27,239,3235,30,2019-03-17,1,Wrong Item
2631,2020-02-16,1519,3090,54,2020-03-01,1,Changed Mind
51205,2020-01-24,1526,4586,62,2020-01-30,1,Defective
16401,2021-10-30,1838,4656,41,2021-11-28,1,Wrong Item
6324,2022-08-20,1015,2718,11,2022-09-18,1,Changed Mind
85739,2021-12-29,1141,1162,95,2021-12-30,1,Defective
46395,2021-10-10,70,1271,67,2021-10-19,1,Defective
85483,2022-05-24,761,134,70,2022-05-29,1,Changed Mind
53915,2021-02-13,374,4545,16,2021-02-15,1,Defective
17954,2020-03-27,1305,4532,89,2020-04-10,1,Changed Mind
91990,2023-02-01,1720,1889,8,2023-02-27,1,Wrong Item
22086,2019-04-19,218,54,27,2019-05-06,1,Defective
196,2023-04-03,1943,2697,1,2023-04-11,1,Wrong Item
85778,2019-03-27,1908,3248,68,2019-04-13,1,Wrong Item
55061,2022-03-13,1038,2227,21,2022-04-01,1,Changed Mind
20256,2021-07-20,1729,3309,64,2021-08-17,1,Changed Mind
45316,2020-12-27,1604,362,93,2021-01-12,1,Defective
97534,2019-12-29,360,2873,4,2020-01-19,1,Defective
87998,2021-09-08,1209,295,44,2021-09-28,1,Defective
65569,2022-03-07,996,3635,55,2022-04-05,1,Changed Mind
22108,2023-07-30,281,2979,24,2023-08-26,1,Changed Mind
31060,2021-12-30,855,4338,69,2022-01-19,1,Defective
29480,2021-08-17,1749,4789,1,2021-09-02,1,Changed Mind
44225,2020-06-27,250,2870,59,2020-07-15,1,Wrong Item
69272,2021-12-06,151,3968,5,2021-12-24,1,Changed Mind
75522,2020-12-11,1976,3658,52,2021-01-04,1,Changed Mind
90101,2019-10-12,1944,2712,15,2019-10-26,1,Wrong Item
7664,2021-04-06,1468,1951,60,2021-04-26,1,Defective
60447,2022-04-05,1512,1023,61,2022-04-25,1,Defective
75551,2023-02-25,70,4056,67,2023-03-17,1,Changed Mind
3283,2021-05-12,191,4918,57,2021-05-15,1,Defective
92746,2023-07-19,305,826,50,2023-08-15,1,Defective
73010,2019-02-26,585,1840,76,2019-03-06,1,Changed Mind
12348,2021-09-18,10,1193,7,2021-09-20,1,Defective
86952,2021-06-23,452,2769,40,2021-07-14,1,Changed Mind
13941,2020-06-09,1752,4332,5,2020-06-25,1,Changed Mind
36571,2019-06-08,1576,124,59,2019-07-02,1,Changed Mind
49882,2022-09-02,254,2831,70,2022-09-22,1,Changed Mind
43092,2021-08-29,985,230,65,2021-09-01,1,Wrong Item
15682,2022-05-07,1123,335,32,2022-05-27,1,Wrong Item
49338,2022-07-30,628,4973,6,2022-08-15,1,Changed Mind
68400,2022-01-18,1563,2413,22,2022-02-08,1,Wrong Item
11821,2022-12-29,1691,2825,57,2023-01-06,1,Defective
72071,2019-11-30,978,4415,5,2019-12-25,1,Changed Mind
23814,2021-07-03,697,3606,25,2021-07-31,1,Defective
22271,2023-04-29,814,1113,50,2023-05-28,1,Wrong Item
60591,2019-05-09,1737,475,23,2019-05-19,1,Changed Mind
55226,2023-09-12,1266,3658,18,2023-10-10,1,Changed Mind
85335,2023-03-05,886,4978,10,2023-03-29,1,Wrong Item
1310,2020-10-10,146,3235,42,2020-11-02,1,Defective
74239,2021-02-27,165,368,7,2021-03-14,1,Changed Mind
41318,2022-01-29,100,4113,56,2022-02-18,1,Defective
48579,2022-12-26,839,2079,84,2023-01-02,1,Defective
62019,2023-05-16,683,861,40,2023-05-26,1,Wrong Item
32577,2019-02-13,598,1048,96,2019-02-25,1,Defective
36415,2023-07-29,47,2725,40,2023-08-15,1,Defective
19920,2023-06-06,1064,3632,95,2023-06-19,1,Defective
58276,2021-04-09,655,3145,70,2021-05-05,1,Changed Mind
62468,2021-05-20,1416,3536,54,2021-06-01,1,Wrong Item
35116,2021-08-31,364,2002,1,2021-09-23,1,Wrong Item
31288,2021-04-27,496,4530,59,2021-05-10,1,Wrong Item
52708,2022-01-17,1664,1783,92,2022-02-01,1,Wrong Item
43797,2019-04-15,1568,2125,83,2019-05-07,1,Wrong Item
55723,2020-07-24,1760,3265,57,2020-08-10,1,Changed Mind
85407,2022-05-13,1478,1332,95,2022-05-17,1,Changed Mind
67884,2023-09-08,930,1329,97,2023-09-28,1,Wrong Item
15551,2021-09-24,127,946,94,2021-10-14,1,Defective
75614,2021-11-25,1094,3596,74,2021-12-02,1,Changed Mind
46259,2023-09-21,435,4917,84,2023-10-10,1,Wrong Item
52412,2022-07-28,228,794,97,2022-08-24,1,Wrong Item
17319,2023-09-26,226,2414,83,2023-10-13,1,Wrong Item
12374,2019-04-14,1065,584,32,2019-04-19,1,Defective
61009,2020-03-31,1149,153,93,2020-04-17,1,Defective
301,2019-05-21,991,4021,98,2019-05-28,1,Wrong Item
91970,2023-05-21,888,2257,44,2023-06-08,1,Changed Mind
88881,2019-09-08,1179,3101,67,2019-09-12,1,Wrong Item
55527,2021-12-06,1477,2122,67,2021-12-10,1,Defective
4657,2020-05-18,1455,4194,88,2020-05-30,1,Changed Mind
80835,2022-06-02,1172,1175,43,2022-06-21,1,Changed Mind
99708,2020-11-18,1331,2834,58,2020-12-02,1,Wrong Item
89193,2020-08-06,116,811,7,2020-09-01,1,Changed Mind
5432,2020-12-08,499,1161,64,2020-12-26,1,Changed Mind
15479,2020-02-08,446,944,38,2020-02-25,1,Defective
73875,2022-12-22,1443,3078,65,2023-01-19,1,Defective
40593,2022-10-18,1966,2977,47,2022-11-14,1,Defective
99804,2021-08-09,654,3216,54,2021-08-10,1,Defective
98697,2022-06-04,1658,1847,7,2022-06-28,1,Defective
6106,2022-08-03,1362,2054,50,2022-08-29,1,Defective
54656,2020-12-29,1508,1483,89,2021-01-22,1,Wrong Item
17610,2022-09-17,1967,1731,99,2022-10-15,1,Defective
28580,2022-05-22,1632,2994,74,2022-06-20,1,Wrong Item
94353,2022-05-25,208,3977,97,2022-05-29,1,Wrong Item
44075,2020-11-26,1872,761,74,2020-12-22,1,Changed Mind
81564,2019-02-01,932,2747,31,2019-03-01,1,Wrong Item
78172,2021-12-28,307,1841,29,2022-01-24,1,Wrong Item
69355,2019-03-06,698,681,33,2019-03-18,1,Changed Mind
74732,2020-03-02,658,2023,25,2020-03-26,1,Wrong Item
3636,2020-08-14,1879,840,13,2020-09-05,1,Defective
82624,2019-05-29,1050,195,20,2019-06-15,1,Changed Mind
75498,2023-01-20,743,3793,17,2023-02-01,1,Changed Mind
9667,2022-08-13,1744,1096,26,2022-08-23,1,Defective
77400,2022-02-21,1607,4323,69,2022-02-22,1,Wrong Item
88044,2020-01-21,352,1401,8,2020-01-26,1,Changed Mind
83133,2021-02-02,926,1266,21,2021-02-10,1,Changed Mind
60568,2023-12-06,607,297,31,2023-12-29,1,Changed Mind
759,2021-05-10,980,3822,83,2021-05-17,1,Defective
21942,2020-05-12,444,2624,61,2020-05-27,1,Wrong Item
49239,2021-10-09,1289,146,3,2021-11-03,1,Defective
60620,2020-12-18,1637,2045,90,2020-12-27,1,Defective
18847,2021-12-18,707,4021,64,2022-01-10,1,Defective
83346,2022-08-23,384,3858,85,2022-09-19,1,Defective
83568,2020-12-10,1874,1428,87,2021-01-05,1,Defective
83016,2019-07-24,1168,3189,88,2019-08-07,1,Wrong Item
69922,2021-01-23,1382,1640,80,2021-01-26,1,Changed Mind
12515,2022-12-23,1235,951,67,2022-12-29,1,Defective
37383,2021-03-13,1156,4624,94,2021-03-28,1,Changed Mind
80682,2022-10-05,1874,4637,28,2022-10-08,1,Changed Mind
21354,2021-11-09,692,3857,21,2021-12-04,1,Changed Mind
1842,2023-06-09,1621,1007,86,2023-06-18,1,Defective
61515,2020-09-30,924,4654,1,2020-10-15,1,Defective
55775,2023-04-12,1057,4986,17,2023-04-13,1,Defective
83715,2019-10-18,1159,2983,84,2019-11-12,1,Defective
90216,2022-05-31,1628,3738,88,2022-06-23,1,Changed Mind
60500,2021-11-04,997,4469,13,2021-11-06,1,Changed Mind
39713,2020-10-01,1771,4402,87,2020-10-05,1,Wrong Item
6214,2022-06-02,1038,1669,95,2022-06-16,1,Wrong Item
79560,2021-10-18,1153,1460,12,2021-11-08,1,Wrong Item
97010,2022-08-26,1915,3085,75,2022-09-21,1,Changed Mind
4514,2023-05-20,1429,4069,61,2023-06-05,1,Defective
92450,2023-08-29,1901,1996,44,2023-09-18,1,Wrong Item
11751,2020-02-10,430,3514,47,2020-03-01,1,Wrong Item
62999,2023-06-06,702,2575,32,2023-07-01,1,Defective
88290,2021-12-05,1372,1330,67,2021-12-21,1,Defective
98982,2022-12-20,1121,3758,20,2022-12-24,1,Wrong Item
6456,2019-04-06,689,4865,2,2019-04-11,1,Wrong Item
6701,2023-06-06,667,1856,56,2023-06-21,1,Defective
37468,2022-06-21,1369,4589,54,2022-07-01,1,Changed Mind
1825,2021-01-30,160,3819,84,2021-02-01,1,Changed Mind
64955,2021-01-06,655,2054,67,2021-02-01,1,Defective
18833,2019-04-18,546,4764,84,2019-04-21,1,Changed Mind
45020,2022-05-07,529,1924,33,2022-05-12,1,Wrong Item
28298,2019-03-11,564,4814,19,2019-04-09,1,Defective
6291,2020-10-13,820,2152,42,2020-10-20,1,Wrong Item
34753,2021-05-09,1330,2945,76,2021-05-23,1,Defective
27496,2019-05-03,496,3910,55,2019-05-26,1,Defective
58253,2023-01-29,245,1902,2,2023-02-22,1,Wrong Item
80541,2019-09-01,1473,1285,2,2019-09-16,1,Defective
20286,2022-09-12,1152,4825,14,2022-09-18,1,Wrong Item
61993,2019-12-12,861,4191,76,2020-01-09,1,Changed Mind
91386,2023-04-26,1136,3609,12,2023-05-15,1,Defective
90477,2023-12-27,1427,3054,48,2024-01-15,1,Wrong Item
14166,2022-09-21,194,3350,25,2022-10-05,1,Wrong Item
56131,2021-03-29,1533,206,39,2021-04-12,1,Wrong Item
6424,2022-01-26,1819,993,77,2022-02-13,1,Wrong Item
24442,2022-05-01,692,703,94,2022-05-02,1,Wrong Item
2310,2021-12-09,854,2913,52,2021-12-21,1,Wrong Item
25251,2020-10-03,859,746,52,2020-10-11,1,Defective
15743,2019-06-11,1080,2164,40,2019-07-01,1,Changed Mind
2268,2023-12-12,828,2963,52,2024-01-06,1,Wrong Item
80121,2022-06-26,1414,4789,26,2022-07-19,1,Changed Mind
12943,2019-05-23,662,3533,96,2019-05-24,1,Changed Mind
59624,2023-07-23,1955,2616,7,2023-07-25,1,Defective
24574,2023-05-28,1124,116,72,2023-06-22,1,Wrong Item
19275,2020-09-23,325,2548,26,2020-09-29,1,Wrong Item
47083,2020-03-11,463,2243,56,2020-04-04,1,Wrong Item
67111,2022-02-20,786,3565,46,2022-03-19,1,Wrong Item
47030,2021-11-11,166,3636,13,2021-11-20,1,Defective
64459,2023-04-19,520,1974,39,2023-04-20,1,Wrong Item
5349,2020-06-10,287,1844,27,2020-06-23,1,Defective
12787,2020-12-01,1421,1939,62,2020-12-05,1,Changed Mind
71939,2022-08-24,567,1174,65,2022-09-01,1,Wrong Item
64717,2019-02-04,44,638,61,2019-02-07,1,Changed Mind
10640,2019-09-19,747,4938,70,2019-10-18,1,Defective
8265,2021-02-17,926,4911,29,2021-03-10,1,Wrong Item
11714,2021-01-12,1565,1438,53,2021-02-10,1,Changed Mind
65640,2023-10-03,747,4039,8,2023-10-22,1,Defective
54685,2023-03-25,1495,2987,24,2023-04-08,1,Wrong Item
89266,2019-09-10,1564,3407,14,2019-09-19,1,Wrong Item
98647,2023-04-02,1546,3559,95,2023-04-22,1,Wrong Item
99193,2021-09-20,422,3394,41,2021-09-21,1,Changed Mind
59961,2022-10-10,1533,980,66,2022-11-08,1,Changed Mind
68203,2020-02-16,1626,4692,86,2020-03-15,1,Wrong Item
80120,2023-03-31,1428,4401,40,2023-04-10,1,Changed Mind
29539,2019-06-07,1580,783,79,2019-06-24,1,Wrong Item
16751,2021-10-19,1214,1909,50,2021-11-11,1,Changed Mind
96494,2022-03-03,1795,3107,39,2022-03-06,1,Defective
68665,2023-03-01,287,3935,64,2023-03-07,1,Changed Mind
73222,2023-01-25,372,3617,59,2023-02-09,1,Changed Mind
38054,2020-11-04,409,3472,63,2020-11-17,1,Changed Mind
91527,2020-06-02,798,3012,37,2020-06-20,1,Defective
79902,2021-07-29,1721,4176,45,2021-08-06,1,Changed Mind
76505,2022-05-25,341,1076,80,2022-06-19,1,Changed Mind
81054,2022-05-11,433,3805,87,2022-05-26,1,Defective
20677,2021-07-04,1898,558,22,2021-07-28,1,Wrong Item
251,2020-03-31,1064,4431,58,2020-04-28,1,Wrong Item
41106,2022-12-23,1,2371,95,2023-01-02,1,Changed Mind
71665,2020-07-10,550,2135,3,2020-08-01,1,Defective
86260,2019-09-14,1253,3406,94,2019-09-27,1,Defective
6348,2020-06-16,15,418,66,2020-07-02,1,Defective
67387,2023-12-15,1767,3155,1,2024-01-05,1,Wrong Item
21590,2023-08-18,33,2618,38,2023-08-22,1,Wrong Item
2951,2023-09-26,625,3717,25,2023-10-21,1,Changed Mind
86583,2021-06-15,929,4891,82,2021-06-26,1,Wrong Item
75813,2019-10-16,807,1813,60,2019-10-17,1,Wrong Item
72369,2022-01-04,676,1196,41,2022-01-16,1,Defective
69583,2022-11-07,748,4855,55,2022-11-24,1,Changed Mind
3726,2023-11-20,340,1596,26,2023-12-09,1,Wrong Item
62992,2023-01-30,320,1920,1,2023-02-08,1,Defective
56287,2020-04-29,958,763,39,2020-05-01,1,Wrong Item
60700,2020-06-08,1418,4816,72,2020-06-16,1,Defective
35827,2022-07-21,1294,840,50,2022-08-07,1,Changed Mind
25126,2023-08-06,241,1307,73,2023-08-31,1,Wrong Item
95256,2023-10-20,28,77,95,2023-11-15,1,Changed Mind
64731,2020-09-27,1199,3451,98,2020-10-06,1,Changed Mind
58232,2020-02-20,588,4024,97,2020-03-15,1,Changed Mind
20691,2022-10-19,647,3075,89,2022-10-23,1,Defective
61191,2022-12-31,748,3474,95,2023-01-20,1,Defective
90535,2020-08-19,456,4903,20,2020-08-25,1,Defective
31180,2021-05-14,1544,4644,32,2021-05-23,1,Defective
20262,2023-07-26,1377,4845,85,2023-08-08,1,Defective
30339,2022-05-29,571,3948,96,2022-06-08,1,Wrong Item
18419,2021-05-09,1034,1588,37,2021-05-20,1,Changed Mind
99110,2020-11-07,428,1010,20,2020-11-13,1,Changed Mind
6109,2021-11-02,486,4124,3,2021-11-30,1,Defective
29050,2019-07-05,1256,4708,40,2019-07-19,1,Wrong Item
36879,2023-12-05,773,1080,9,2023-12-06,1,Changed Mind
9995,2021-10-09,739,4414,95,2021-10-26,1,Defective
66756,2022-03-08,1431,1730,24,2022-03-21,1,Defective
62665,2023-07-29,325,2694,61,2023-08-15,1,Defective
75460,2022-05-20,666,2137,1,2022-06-15,1,Wrong Item
58671,2019-06-04,1752,2351,78,2019-06-18,1,Wrong Item
34086,2019-04-06,991,2191,39,2019-04-14,1,Changed Mind
18912,2019-09-19,1677,1826,16,2019-10-17,1,Changed Mind
