Order_ID,Date,Product_ID,Customer_ID,Store_ID,Quantity,Discount_Pct
69498,2022-06-19,590,2717,6,5,0.05
69499,2022-06-30,832,299,23,5,0.0
69500,2021-10-24,766,1327,26,5,0.0
69501,2022-10-28,759,3020,61,8,0.0
69502,2022-12-19,1465,795,30,5,0.0
69503,2021-01-18,311,561,100,7,0.0
69504,2022-04-17,1503,4221,11,3,0.0
69505,2019-01-12,1633,4339,83,1,0.05
69506,2022-08-09,444,2423,63,2,0.0
69507,2021-02-08,970,2592,32,6,0.0
69508,2019-09-16,1604,3891,66,4,0.0
69509,2020-03-04,1128,3518,48,8,0.0
69510,2020-08-19,1572,3826,66,7,0.2
69511,2019-10-22,413,3527,61,8,0.05
69512,2022-09-18,554,1902,44,9,0.2
69513,2022-02-09,1910,977,45,8,0.1
69514,2019-07-25,1841,4947,24,5,0.1
69515,2019-08-10,1997,1423,67,9,0.0
69516,2023-04-03,784,1206,21,4,0.1
69517,2021-11-02,622,4257,93,7,0.0
69518,2022-07-17,1503,1473,48,9,0.0
69519,2023-04-26,1382,4130,97,7,0.0
69520,2019-02-09,673,1859,32,7,0.0
69521,2020-05-19,1393,774,33,8,0.0
69522,2020-08-23,267,1141,42,3,0.05
69523,2020-09-04,435,4087,21,1,0.0
69524,2023-10-21,830,533,35,9,0.05
69525,2022-05-23,1754,968,49,7,0.0
69526,2022-08-20,1092,3082,55,7,0.1
69527,2020-06-05,546,957,75,2,0.0
69528,2023-10-19,1574,4590,75,9,0.05
69529,2022-02-18,1914,111,22,1,0.0
69530,2022-08-26,111,1938,3,6,0.0
69531,2023-08-26,126,3854,98,7,0.0
69532,2023-08-15,1979,4657,81,6,0.0
69533,2019-11-01,968,2472,79,2,0.1
69534,2022-12-20,1835,317,5,2,0.1
69535,2023-01-22,818,2887,31,5,0.0
69536,2020-08-18,1895,4436,54,8,0.0
69537,2019-07-21,1182,603,62,5,0.0
69538,2020-07-15,276,2797,32,1,0.2
69539,2023-08-12,464,2417,61,3,0.0
69540,2020-02-16,15,4905,35,2,0.0
69541,2019-08-08,900,2679,39,9,0.1
69542,2022-03-24,740,412,2,7,0.0
69543,2023-06-21,1563,1760,13,8,0.0
69544,2019-11-20,1700,4741,50,1,0.0
69545,2020-09-02,1954,1210,41,4,0.0
69546,2019-12-06,1491,2939,20,7,0.0
69547,2022-11-14,1384,670,24,4,0.0
69548,2022-04-24,750,4098,12,9,0.0
69549,2019-05-14,1840,1351,98,4,0.0
69550,2021-04-07,1722,479,1,9,0.0
69551,2021-04-28,405,1646,87,2,0.05
69552,2019-05-27,1322,593,24,9,0.0
69553,2022-02-10,309,4958,89,4,0.2
69554,2023-04-02,1429,3895,23,1,0.05
69555,2020-03-08,1049,427,58,2,0.0
69556,2020-01-22,1361,3869,20,2,0.1
69557,2022-10-21,850,4630,64,9,0.0
69558,2021-11-23,1912,3247,47,1,0.0
69559,2019-03-03,1085,480,61,4,0.05
69560,2020-03-19,875,1655,3,5,0.0
69561,2019-07-15,283,1532,80,2,0.0
69562,2019-03-28,1924,1514,63,8,0.0
69563,2021-06-09,1340,4044,17,3,0.0
69564,2023-07-17,863,2977,71,5,0.0
69565,2022-07-01,255,1235,22,3,0.0
69566,2022-02-24,787,2594,7,2,0.05
69567,2022-03-31,1169,4785,62,1,0.0
69568,2021-07-13,573,2588,48,1,0.0
69569,2022-09-01,930,4806,37,3,0.0
69570,2019-06-21,1763,3567,24,7,0.0
69571,2020-02-03,1715,1813,8,6,0.05
69572,2021-03-23,529,2593,60,5,0.0
69573,2019-11-27,1748,454,9,6,0.0
69574,2022-10-14,1232,1047,65,3,0.0
69575,2019-09-09,1861,1694,9,5,0.0
69576,2021-10-29,1634,3348,90,2,0.05
69577,2021-02-01,1016,839,92,1,0.1
69578,2022-06-16,551,3454,49,7,0.0
69579,2019-02-04,327,2497,35,9,0.0
69580,2021-02-16,1225,2878,100,1,0.1
69581,2023-06-28,1038,3316,55,8,0.0
69582,2021-07-22,1168,2861,43,2,0.0
69583,2022-11-07,748,4855,55,8,0.1
69584,2020-10-30,920,3282,24,8,0.0
69585,2023-09-06,1842,3807,31,4,0.0
69586,2020-12-10,968,1596,35,5,0.0
69587,2023-10-13,1007,466,50,6,0.0
69588,2020-12-30,794,1784,19,3,0.0
69589,2022-05-09,657,3825,95,8,0.0
69590,2022-06-10,1050,245,80,9,0.0
69591,2020-09-19,1708,2263,64,3,0.0
69592,2023-02-28,1835,272,21,8,0.05
69593,2019-03-18,1516,4439,23,7,0.0
69594,2022-05-26,313,513,49,6,0.0
69595,2020-01-09,1642,1023,7,2,0.0
69596,2019-02-22,1283,4593,40,8,0.0
69597,2023-06-08,1223,313,83,8,0.0
69598,2019-09-15,837,4516,15,1,0.0
69599,2019-05-12,916,1265,42,8,0.05
69600,2023-10-01,870,4944,91,7,0.0
69601,2023-12-16,1192,1799,58,1,0.0
69602,2022-11-19,901,4877,62,5,0.05
69603,2020-08-17,1214,4629,91,3,0.0
69604,2021-07-16,1689,3468,66,9,0.0
69605,2019-09-06,1929,3547,85,4,0.1
69606,2020-02-02,1016,4914,13,6,0.0
69607,2019-03-10,1773,2448,55,7,0.05
69608,2021-07-09,1422,4743,64,9,0.0
69609,2020-10-15,779,2681,7,4,0.0
69610,2022-12-17,658,1197,35,9,0.0
69611,2020-10-13,878,1890,8,6,0.1
69612,2021-08-02,213,2195,5,2,0.05
69613,2019-12-06,376,3648,48,2,0.05
69614,2020-01-09,1926,225,30,8,0.0
69615,2021-06-03,1539,2900,80,5,0.0
69616,2022-07-21,586,3646,11,9,0.05
69617,2019-09-14,1685,3754,22,2,0.0
69618,2020-05-30,701,2216,49,2,0.0
69619,2022-07-15,713,56,14,9,0.0
69620,2022-10-12,1577,3101,98,4,0.0
69621,2021-04-26,1340,2802,59,8,0.0
69622,2019-11-04,1790,4442,37,9,0.0
69623,2020-08-24,1186,4866,16,4,0.1
69624,2023-03-31,626,960,31,5,0.0
69625,2023-07-30,590,2682,42,1,0.2
69626,2021-01-01,451,3185,99,4,0.0
69627,2023-12-27,869,2022,32,8,0.0
69628,2023-09-14,860,287,52,1,0.0
69629,2020-05-05,490,474,61,3,0.0
69630,2020-09-30,1870,3423,87,5,0.2
69631,2020-09-29,1623,139,10,5,0.05
69632,2020-12-07,716,221,61,5,0.1
69633,2019-07-17,435,2564,34,8,0.0
69634,2022-10-06,81,1256,51,1,0.0
69635,2022-05-26,932,2372,23,4,0.2
69636,2021-10-28,231,2072,8,7,0.0
69637,2022-06-08,493,1971,36,7,0.0
69638,2023-09-23,419,1535,34,9,0.0
69639,2022-01-21,447,4906,25,7,0.0
69640,2020-10-18,760,983,50,3,0.0
69641,2019-01-16,1723,393,37,8,0.0
69642,2023-07-07,1396,1480,30,8,0.05
69643,2022-05-04,842,3578,74,5,0.05
69644,2021-06-24,619,2011,30,8,0.0
69645,2020-04-08,1934,4970,27,2,0.05
69646,2021-07-03,1625,364,64,6,0.05
69647,2021-03-28,1491,1929,56,5,0.1
69648,2022-05-13,1982,2272,86,4,0.0
69649,2021-04-07,1301,1202,77,9,0.0
69650,2020-08-02,169,1559,59,1,0.2
69651,2022-02-24,828,443,80,7,0.0
69652,2019-06-09,1530,146,66,6,0.0
69653,2023-03-05,569,1242,60,2,0.0
69654,2023-01-29,350,1509,36,2,0.0
69655,2021-04-27,359,470,23,8,0.0
69656,2020-05-12,1804,4673,68,5,0.0
69657,2023-01-11,441,727,88,8,0.0
69658,2020-04-08,296,4230,18,5,0.0
69659,2019-12-08,906,2224,57,9,0.2
69660,2020-05-22,62,1003,70,7,0.1
69661,2023-08-15,525,2922,59,2,0.05
69662,2022-07-31,190,1250,89,2,0.0
69663,2019-05-31,67,3364,88,1,0.0
69664,2021-10-18,739,1742,26,5,0.1
69665,2020-07-28,1450,797,70,8,0.0
69666,2021-06-04,1729,1757,52,6,0.0
69667,2021-06-13,1915,3321,36,7,0.0
69668,2020-11-26,1987,669,88,4,0.0
69669,2019-08-01,558,738,2,1,0.0
69670,2020-08-07,474,2396,15,4,0.0
69671,2022-09-07,94,2968,86,3,0.0
69672,2021-03-06,1262,3021,2,4,0.05
69673,2020-10-27,1860,60,90,6,0.0
69674,2019-07-07,1652,1299,57,1,0.0
69675,2023-05-15,421,184,100,8,0.0
69676,2021-02-06,314,2983,85,9,0.0
69677,2021-09-13,968,3109,64,6,0.0
69678,2019-07-02,1598,2414,83,4,0.1
69679,2020-01-19,431,4421,6,3,0.05
69680,2019-01-25,871,248,47,8,0.1
69681,2021-07-05,1398,3660,18,4,0.0
69682,2023-04-10,357,4807,41,6,0.1
69683,2022-08-30,1055,3479,55,7,0.0
69684,2019-02-07,1694,801,14,8,0.0
69685,2019-10-29,410,3295,29,2,0.0
69686,2022-10-24,1402,4263,88,6,0.0
69687,2019-04-10,1402,3524,40,6,0.0
69688,2022-11-12,1083,2050,10,2,0.05
69689,2020-10-20,510,531,4,3,0.0
69690,2020-03-21,2000,4481,53,1,0.0
69691,2023-12-21,1238,1772,95,5,0.05
69692,2020-04-14,224,1176,8,5,0.0
69693,2019-02-24,256,1019,42,7,0.0
69694,2023-02-28,366,3387,72,7,0.0
69695,2020-08-06,107,3803,1,6,0.0
69696,2021-01-24,781,259,37,7,0.05
69697,2019-05-07,409,3827,73,7,0.0
69698,2022-09-06,56,2673,74,7,0.05
69699,2023-11-25,1976,3846,2,2,0.05
69700,2021-12-27,1462,1058,43,1,0.0
69701,2022-11-20,1486,3694,76,4,0.0
69702,2019-06-02,193,4954,99,5,0.0
69703,2022-03-18,1617,436,15,3,0.0
69704,2022-11-27,1589,3801,66,7,0.0
69705,2019-08-14,936,567,21,2,0.0
69706,2021-04-17,592,836,100,8,0.1
69707,2020-11-22,1045,515,94,5,0.05
69708,2022-08-26,359,953,97,4,0.0
69709,2020-02-23,1522,3367,65,5,0.0
69710,2020-05-29,1901,3564,92,4,0.1
69711,2019-10-16,539,1989,26,4,0.05
69712,2019-07-20,455,3138,33,1,0.05
69713,2023-03-23,63,1388,17,8,0.0
69714,2021-05-22,1781,2875,30,4,0.05
69715,2020-10-28,1564,3272,97,1,0.05
69716,2021-02-07,479,2534,70,2,0.0
69717,2019-06-17,1534,2684,62,6,0.0
69718,2021-07-02,234,3552,32,2,0.2
69719,2023-08-26,1251,1243,84,4,0.1
69720,2022-09-22,1889,1542,41,3,0.05
69721,2022-08-11,1916,3611,84,1,0.1
69722,2020-01-15,221,388,83,7,0.0
69723,2021-10-31,428,2321,74,8,0.05
69724,2019-12-23,633,1869,42,9,0.0
69725,2021-03-23,170,2376,44,9,0.0
69726,2019-05-11,1959,3197,35,3,0.0
69727,2019-07-24,1624,4966,41,5,0.0
69728,2022-12-30,314,2299,76,8,0.05
69729,2019-11-12,490,2619,38,7,0.0
69730,2020-08-26,932,2030,1,1,0.1
69731,2022-08-30,1717,3239,43,6,0.0
69732,2020-04-30,465,1965,10,7,0.05
69733,2019-04-21,326,1215,49,8,0.05
69734,2022-08-06,636,1902,75,2,0.1
69735,2019-09-04,1633,2195,60,2,0.1
69736,2020-02-16,1788,784,34,1,0.0
69737,2020-07-26,1720,3477,92,7,0.0
69738,2020-03-25,885,2974,24,2,0.0
69739,2021-06-07,176,2938,97,6,0.0
69740,2023-07-04,1520,2101,37,4,0.0
69741,2022-12-15,172,3869,88,9,0.0
69742,2022-11-24,1498,927,20,3,0.0
69743,2023-01-19,1580,2795,32,5,0.0
69744,2021-01-13,1415,1146,99,1,0.0
69745,2019-05-05,756,1199,79,4,0.1
69746,2023-10-05,1829,1770,39,8,0.05
69747,2021-07-29,1360,1235,51,8,0.0
69748,2023-12-12,1218,2317,85,2,0.05
69749,2019-09-17,1520,381,69,2,0.0
69750,2020-06-18,87,3184,25,3,0.0
69751,2023-10-02,681,3550,78,6,0.05
69752,2019-03-21,1447,4579,32,3,0.0
69753,2019-09-29,1888,4877,87,9,0.0
69754,2023-05-08,1956,1920,22,3,0.0
69755,2023-12-07,477,4983,4,6,0.0
69756,2022-12-12,776,2691,79,3,0.0
69757,2020-02-06,619,4520,45,4,0.05
69758,2021-12-12,555,1385,50,9,0.1
69759,2019-09-29,271,2917,21,2,0.05
69760,2021-06-14,974,4800,14,3,0.0
69761,2019-08-16,54,3752,12,8,0.05
69762,2023-09-12,518,3595,15,9,0.0
69763,2020-01-06,1843,117,44,6,0.0
69764,2020-12-12,909,4048,64,1,0.0
69765,2019-07-11,460,4181,53,6,0.05
69766,2021-09-06,1563,2487,55,3,0.0
69767,2021-11-12,1826,1522,35,1,0.1
69768,2023-04-25,179,4125,35,9,0.0
69769,2022-09-21,1099,2083,49,3,0.05
69770,2022-06-07,1180,3658,3,2,0.0
69771,2023-04-03,327,111,37,2,0.0
69772,2020-05-02,355,2274,16,3,0.1
69773,2021-01-03,1143,1161,98,9,0.05
69774,2022-04-02,1315,3759,52,8,0.0
69775,2022-12-17,1663,554,64,3,0.0
69776,2022-10-15,276,1557,67,2,0.0
69777,2022-04-07,971,258,44,2,0.2
69778,2023-03-17,725,432,1,8,0.0
69779,2021-04-28,1282,2075,34,4,0.1
69780,2019-12-14,533,1841,37,6,0.1
69781,2021-02-04,1371,2539,16,1,0.1
69782,2022-05-07,170,1873,37,7,0.05
69783,2022-05-20,918,1753,4,8,0.0
69784,2020-11-12,698,1909,47,8,0.0
69785,2022-03-21,804,3969,93,3,0.0
69786,2020-07-30,607,663,23,8,0.0
69787,2020-06-13,1530,2303,27,3,0.0
69788,2022-01-18,144,2332,9,8,0.0
69789,2021-11-03,1648,336,27,3,0.0
69790,2019-01-19,805,3480,94,3,0.0
69791,2022-01-10,244,3119,67,8,0.0
69792,2023-11-20,1429,2790,57,6,0.0
69793,2020-09-12,1629,4106,52,8,0.0
69794,2023-03-23,1345,367,79,1,0.0
69795,2019-01-02,187,1100,80,6,0.0
69796,2022-07-10,248,912,2,3,0.0
69797,2023-04-13,233,1150,49,4,0.0
69798,2023-02-22,1603,2542,83,1,0.0
69799,2019-12-03,1918,3387,51,6,0.1
69800,2019-10-13,109,1346,47,7,0.0
69801,2019-09-11,1946,4293,96,5,0.0
69802,2020-08-19,675,4976,37,8,0.05
69803,2023-02-17,649,2502,14,5,0.05
69804,2022-05-09,1372,2018,54,7,0.0
69805,2022-08-08,1673,1110,28,8,0.0
69806,2022-07-25,589,2880,38,5,0.1
69807,2022-09-20,1175,4065,7,6,0.0
69808,2023-06-02,1333,90,25,3,0.0
69809,2022-12-05,689,2770,91,4,0.05
69810,2022-05-18,1513,3851,71,7,0.0
69811,2020-09-29,876,4221,10,6,0.0
69812,2021-10-30,1958,2384,58,8,0.05
69813,2022-06-17,1923,427,98,3,0.0
69814,2023-12-19,1557,1556,84,9,0.0
69815,2021-07-07,107,3011,82,6,0.0
69816,2021-03-30,415,4075,4,8,0.05
69817,2022-04-08,1725,933,96,2,0.1
69818,2020-11-11,685,2955,7,8,0.0
69819,2021-03-26,1913,1253,97,4,0.0
69820,2021-04-16,430,1864,5,3,0.05
69821,2021-08-04,1519,4020,85,2,0.0
69822,2020-04-17,271,4213,9,2,0.0
69823,2023-11-28,849,3181,80,5,0.1
69824,2020-04-16,1486,2074,38,7,0.2
69825,2023-11-21,1552,265,85,1,0.0
69826,2020-11-26,1809,2780,19,1,0.0
69827,2019-08-17,538,1964,52,5,0.0
69828,2022-12-02,112,3424,21,1,0.0
69829,2022-11-23,1614,2111,37,1,0.2
69830,2022-05-11,1069,3627,74,4,0.0
69831,2023-09-04,1942,2540,24,2,0.05
69832,2023-06-05,1475,1753,14,6,0.05
69833,2019-02-18,1219,2530,43,2,0.1
69834,2020-12-27,1231,4252,60,4,0.0
69835,2023-09-09,1092,3312,80,2,0.0
69836,2021-08-21,32,4364,70,8,0.1
69837,2022-01-23,912,1754,82,5,0.0
69838,2019-04-28,828,2866,25,8,0.0
69839,2020-09-01,414,849,28,2,0.0
69840,2022-01-02,1505,1703,70,5,0.05
69841,2019-02-06,1445,4769,85,6,0.1
69842,2022-09-15,1672,2871,37,5,0.0
69843,2022-12-20,1567,4102,51,5,0.0
69844,2019-07-06,1758,1002,31,3,0.0
69845,2022-11-08,486,282,21,6,0.05
69846,2020-04-03,131,826,90,8,0.0
69847,2021-09-17,852,2042,95,7,0.0
69848,2021-02-16,133,392,74,8,0.2
69849,2023-11-06,1582,1708,7,7,0.05
69850,2021-05-19,1707,2799,79,9,0.0
69851,2022-08-25,581,1123,79,1,0.0
69852,2022-12-20,962,865,29,4,0.0
69853,2022-11-16,947,3261,87,9,0.1
69854,2022-09-16,218,435,51,7,0.1
69855,2021-05-01,656,3644,35,1,0.0
69856,2020-02-12,1790,1119,66,1,0.0
69857,2021-10-15,424,171,87,9,0.0
69858,2022-08-23,637,677,28,8,0.0
69859,2019-03-12,1457,1255,33,6,0.1
69860,2023-01-07,96,4663,85,5,0.0
69861,2019-05-29,1524,2505,98,2,0.0
69862,2022-12-31,1218,3346,4,1,0.05
69863,2022-07-09,1001,614,50,9,0.0
69864,2023-12-28,859,2198,64,2,0.05
69865,2023-08-03,108,2484,98,6,0.05
69866,2022-10-12,813,4549,79,2,0.0
69867,2021-06-27,847,2394,56,5,0.05
69868,2022-08-21,279,2496,78,7,0.0
69869,2023-04-16,470,3873,45,1,0.0
69870,2021-02-15,1153,4781,100,5,0.0
69871,2019-06-04,633,3167,93,2,0.1
69872,2022-02-13,163,1842,95,8,0.0
69873,2021-08-06,93,4647,84,6,0.0
69874,2020-12-21,1267,1263,12,9,0.1
69875,2023-07-09,22,3366,66,2,0.0
69876,2021-12-10,1565,2347,61,9,0.0
69877,2021-12-31,1214,3173,8,1,0.0
69878,2023-07-22,1110,1913,50,8,0.0
69879,2021-07-24,139,2032,65,5,0.1
69880,2021-01-30,1140,3078,99,4,0.0
69881,2021-04-05,597,4951,21,6,0.0
69882,2019-05-23,1653,279,52,6,0.0
69883,2022-04-05,877,217,23,2,0.05
69884,2021-12-29,843,3108,44,9,0.0
69885,2021-09-18,1878,808,83,9,0.05
69886,2021-10-18,563,2899,73,7,0.0
69887,2023-02-28,1838,1266,15,4,0.0
69888,2023-03-24,235,2300,57,9,0.0
69889,2022-04-01,1929,738,40,1,0.0
69890,2023-05-18,1927,4544,16,2,0.0
69891,2022-08-03,1028,245,76,6,0.0
69892,2022-06-11,675,1673,78,6,0.0
69893,2023-10-20,140,2242,91,8,0.0
69894,2022-09-29,1258,633,38,3,0.0
69895,2022-06-30,743,2161,53,6,0.05
69896,2020-12-06,731,1163,40,5,0.0
69897,2019-09-14,1893,4559,64,5,0.0
69898,2021-04-21,1117,4407,73,1,0.0
69899,2023-03-10,912,3851,22,2,0.0
69900,2023-11-13,1074,4790,39,6,0.0
69901,2023-02-03,950,3945,72,6,0.0
69902,2022-08-05,1651,358,4,9,0.0
69903,2020-09-11,973,2022,58,1,0.05
69904,2020-07-02,1351,1517,3,7,0.0
69905,2023-03-09,829,1384,57,2,0.0
69906,2023-03-27,1246,2524,65,8,0.2
69907,2022-01-12,1418,1096,19,7,0.05
69908,2023-10-20,165,1247,9,7,0.1
69909,2023-11-09,1959,4285,72,7,0.0
69910,2020-07-12,1182,1308,26,8,0.0
69911,2019-12-11,1892,2868,6,9,0.0
69912,2020-01-14,430,1987,49,3,0.0
69913,2019-05-12,1612,552,72,8,0.0
69914,2022-05-19,993,3081,95,3,0.0
69915,2020-12-17,1583,2731,67,9,0.1
69916,2023-06-07,1089,2051,70,8,0.0
69917,2019-03-18,1006,67,50,1,0.0
69918,2022-03-09,535,3671,7,5,0.05
69919,2022-02-25,235,3440,5,7,0.0
69920,2021-12-25,409,3556,17,7,0.0
69921,2021-07-21,1917,4614,56,4,0.0
69922,2021-01-23,1382,1640,80,7,0.1
69923,2023-08-14,1936,2337,40,7,0.0
69924,2023-05-10,1485,1689,43,7,0.05
69925,2019-05-27,547,3648,33,4,0.0
69926,2019-03-08,1856,4427,8,7,0.0
69927,2020-04-16,441,4483,2,3,0.0
69928,2019-05-31,713,4096,14,6,0.0
69929,2019-01-04,861,1429,18,2,0.0
69930,2021-11-07,1996,3535,59,1,0.05
69931,2020-06-07,817,4228,50,5,0.0
69932,2019-09-13,1770,4061,50,2,0.1
69933,2023-03-13,1381,1727,77,9,0.0
69934,2021-11-24,1699,209,51,3,0.1
69935,2021-07-11,569,1313,4,5,0.0
69936,2020-07-08,1719,4779,10,1,0.0
69937,2020-08-12,1860,4229,45,4,0.05
69938,2023-03-11,1285,3540,4,9,0.0
69939,2019-11-19,540,98,16,1,0.0
69940,2020-03-28,1326,3154,15,6,0.0
69941,2021-05-10,528,636,98,4,0.05
69942,2019-12-25,1236,3706,91,6,0.0
69943,2019-02-21,1287,2342,55,6,0.1
69944,2020-06-12,1957,1339,91,4,0.0
69945,2020-12-23,657,1025,28,4,0.0
69946,2023-10-29,767,4798,92,1,0.0
69947,2019-02-02,107,4883,35,9,0.0
69948,2022-09-13,1297,1041,30,2,0.0
69949,2020-03-11,1270,3415,55,4,0.05
69950,2021-09-23,242,2615,10,7,0.05
69951,2022-12-13,411,4901,86,6,0.2
69952,2021-04-28,917,1434,64,1,0.2
69953,2021-03-23,162,3699,63,5,0.0
69954,2019-03-18,1082,4055,61,8,0.0
69955,2020-08-02,305,1798,17,9,0.05
69956,2021-12-09,616,1840,25,8,0.1
69957,2020-03-17,852,182,44,7,0.0
69958,2020-10-31,1258,191,43,6,0.1
69959,2022-05-06,960,378,32,8,0.0
69960,2023-11-29,1056,4869,72,4,0.0
69961,2020-04-07,1534,4574,7,5,0.0
69962,2020-01-12,1645,4484,89,7,0.1
69963,2020-06-29,1077,3914,14,6,0.0
69964,2020-03-11,1062,640,91,2,0.0
69965,2021-10-17,790,251,42,6,0.1
69966,2020-12-24,1423,4968,98,5,0.0
69967,2022-07-19,1764,2909,41,9,0.0
69968,2021-06-10,818,2650,26,5,0.05
69969,2021-07-27,1500,4481,92,4,0.0
69970,2023-05-19,962,2952,53,3,0.0
69971,2019-06-04,320,3374,46,3,0.0
69972,2022-09-06,993,889,94,3,0.0
69973,2019-09-26,37,3791,6,7,0.1
69974,2023-04-25,406,2131,2,7,0.0
69975,2019-06-09,860,2537,52,6,0.0
69976,2019-11-19,330,4575,63,6,0.0
69977,2021-11-03,80,2828,76,4,0.1
69978,2022-10-31,1714,1941,25,8,0.0
69979,2019-04-30,1294,4543,40,2,0.0
69980,2022-08-30,307,3688,83,4,0.0
69981,2019-12-14,1979,3359,85,7,0.0
69982,2019-02-15,1891,4663,50,1,0.0
69983,2022-10-01,1755,3568,92,3,0.05
69984,2020-04-13,139,2513,66,5,0.2
69985,2022-11-06,1415,538,20,9,0.1
69986,2020-09-13,1192,4343,55,3,0.0
69987,2022-10-26,683,42,55,3,0.0
69988,2023-01-22,1853,1288,61,2,0.0
69989,2019-08-07,162,4319,54,9,0.0
69990,2021-09-30,1925,380,80,5,0.0
69991,2022-02-18,1639,2924,22,6,0.0
69992,2021-08-18,152,1540,41,6,0.0
69993,2022-08-05,1242,1012,76,6,0.1
69994,2020-05-26,931,4160,63,4,0.0
69995,2023-05-01,878,4088,66,3,0.0
69996,2022-09-23,726,3833,49,4,0.0
69997,2020-01-16,425,215,45,3,0.0
69998,2023-03-10,196,583,5,9,0.1
69999,2020-07-19,1510,2565,11,1,0.0
70000,2022-11-12,1108,4078,62,4,0.0
70001,2020-07-19,229,3543,46,7,0.0
70002,2021-10-24,259,1991,61,7,0.1
70003,2021-01-21,957,1270,59,8,0.0
70004,2023-06-04,740,1835,16,2,0.0
70005,2019-07-20,115,1122,9,4,0.0
70006,2022-05-10,1796,4871,62,7,0.0
70007,2019-09-13,1990,2936,38,2,0.05
70008,2019-07-18,946,3140,28,5,0.0
70009,2019-03-14,972,946,27,6,0.0
70010,2021-08-08,378,4422,43,9,0.0
70011,2020-11-18,1217,3213,65,1,0.1
70012,2019-08-07,1624,3852,64,6,0.0
70013,2023-10-26,1747,3688,67,5,0.0
70014,2022-12-27,1604,876,32,6,0.0
70015,2020-02-11,1375,1315,78,8,0.0
70016,2021-03-05,1220,962,24,2,0.0
70017,2021-03-03,852,423,31,6,0.05
70018,2022-01-21,440,1593,62,1,0.2
70019,2023-08-15,750,4136,31,2,0.0
70020,2022-01-08,1444,4857,81,5,0.0
70021,2019-07-27,67,1213,59,7,0.0
70022,2019-04-02,1628,3014,44,2,0.0
70023,2020-06-15,1078,2941,65,8,0.0
70024,2021-12-12,1437,3240,60,3,0.0
70025,2019-03-24,1362,4807,13,9,0.0
70026,2022-01-02,202,4253,91,4,0.0
70027,2020-02-14,959,2408,73,9,0.0
70028,2020-03-19,1228,4656,24,6,0.0
70029,2019-05-10,1913,4933,40,1,0.05
70030,2021-02-09,333,1636,44,2,0.05
70031,2019-07-03,101,775,48,1,0.0
70032,2020-07-31,190,4770,20,3,0.0
70033,2020-10-26,1239,69,70,3,0.0
70034,2019-12-31,1569,661,59,8,0.05
70035,2019-07-15,1858,2667,16,2,0.0
70036,2021-11-04,798,2004,17,7,0.0
70037,2019-07-29,1443,740,85,8,0.0
70038,2019-05-15,286,705,28,3,0.0
70039,2022-11-08,20,2905,45,1,0.1
70040,2023-02-07,474,392,47,7,0.0
70041,2020-08-16,1331,4334,11,7,0.0
70042,2023-05-26,866,3469,9,4,0.0
70043,2020-05-18,46,4715,39,3,0.0
70044,2020-04-21,822,4069,65,4,0.1
70045,2022-08-13,625,2972,43,7,0.05
70046,2022-11-06,1240,1133,35,7,0.0
70047,2020-03-19,1425,757,17,8,0.05
70048,2020-11-14,250,1690,54,1,0.05
70049,2019-05-03,98,1185,36,6,0.0
70050,2022-08-05,1518,4428,39,3,0.0
70051,2022-05-18,755,2376,70,9,0.0
70052,2020-05-08,84,3143,78,1,0.1
70053,2023-05-19,229,1249,65,1,0.0
70054,2020-01-25,820,1702,32,8,0.05
70055,2019-03-04,518,3193,61,5,0.0
70056,2022-12-03,1288,2979,83,2,0.0
70057,2020-06-03,1243,1449,35,8,0.2
70058,2019-09-02,176,2515,28,9,0.05
70059,2019-06-14,898,148,20,2,0.05
70060,2022-01-21,137,1815,31,1,0.05
70061,2021-08-12,215,3082,23,8,0.0
70062,2019-10-11,472,1744,13,6,0.0
70063,2020-12-11,1366,124,61,7,0.05
70064,2022-02-21,1550,3423,85,8,0.0
70065,2023-05-10,1685,3814,84,6,0.05
70066,2021-07-20,460,2885,88,4,0.0
70067,2022-04-28,1397,664,71,9,0.0
70068,2020-10-16,1020,484,26,5,0.0
70069,2022-09-02,1406,1856,5,1,0.0
70070,2023-06-21,1191,3528,46,5,0.0
70071,2021-04-01,1124,4107,17,6,0.05
70072,2019-07-16,225,3549,23,1,0.0
70073,2019-10-12,1462,4028,85,4,0.05
70074,2023-06-05,1013,2169,60,1,0.05
70075,2022-02-06,1719,1129,5,9,0.2
70076,2023-12-24,961,1238,25,1,0.0
70077,2022-05-17,663,4638,50,8,0.0
70078,2019-04-25,1195,1364,25,5,0.0
70079,2021-08-21,1786,4046,45,7,0.0
70080,2021-01-22,1138,3509,20,6,0.0
70081,2021-06-12,1527,4122,69,7,0.0
70082,2020-05-20,1530,3202,10,5,0.0
70083,2021-03-01,1595,171,61,4,0.0
70084,2019-11-27,1842,2354,39,6,0.0
70085,2021-09-22,963,2012,42,8,0.0
70086,2022-05-12,1751,355,19,2,0.0
70087,2023-10-03,178,3987,56,2,0.0
70088,2020-10-28,244,4169,39,5,0.05
70089,2022-08-31,1342,612,46,8,0.0
70090,2019-09-22,78,4809,38,6,0.0
70091,2022-08-05,713,4752,83,3,0.0
70092,2020-08-04,438,4965,94,4,0.0
70093,2020-11-21,811,2868,93,3,0.0
70094,2020-04-25,1784,4037,75,9,0.0
70095,2023-08-31,894,368,23,6,0.0
70096,2021-10-26,1007,3306,12,3,0.0
