Date,Employee_ID,Store_ID,Sales_Amount,Target_Amount
2020-02-24,217,92,799.56,3010.11
2020-08-16,127,33,746.59,1622.89
2021-04-04,207,45,4746.86,2195.75
2020-03-08,372,60,3887.87,3865.72
2020-12-12,168,28,4139.55,2847.83
2021-04-25,184,3,1753.31,3353.71
2020-07-16,220,10,2509.9,1643.41
2022-12-13,251,91,2515.17,5912.73
2019-06-06,393,84,947.0,5041.19
2019-09-20,34,50,2303.06,4926.44
2021-04-02,145,27,1792.5,2311.93
2022-08-16,162,67,2872.6,5896.01
2022-08-09,262,60,4599.7,3514.45
2022-02-20,308,56,2453.04,2259.71
2023-11-05,364,100,3584.55,5335.31
2019-06-23,43,49,2627.91,3208.06
2022-11-08,322,30,2798.45,4933.91
2021-06-14,104,43,3027.54,4394.28
2023-10-21,353,31,4338.73,2948.24
2021-04-28,185,15,3069.05,3961.01
2023-10-29,189,7,1055.33,2474.92
2022-03-27,239,59,2104.1,3118.74
2021-01-01,177,47,3414.39,5120.34
2023-04-30,205,5,666.24,5611.79
2020-07-03,213,72,4751.49,2128.35
2022-06-26,122,66,2638.89,2343.68
2019-07-11,280,43,3112.39,1595.44
2022-07-19,388,47,3631.57,4425.62
2023-10-14,194,99,3080.55,1904.26
2023-05-31,124,25,2762.83,5642.94
2019-09-13,148,83,3415.08,3145.36
2020-01-02,303,57,3894.4,4437.37
2023-02-25,126,67,4310.68,1052.29
2022-01-06,335,3,1033.75,1480.02
2022-04-16,310,3,3650.75,5650.61
2022-09-17,25,93,4706.91,3780.9
2019-07-07,341,36,711.7,5106.14
2020-02-02,243,69,2291.79,3355.16
2022-05-23,368,64,2240.82,1160.82
2022-03-18,109,28,4183.86,1608.78
2021-03-17,160,14,1436.17,1198.23
2020-12-05,378,91,2548.9,1567.73
2022-05-07,239,84,1368.85,3704.91
2019-06-07,371,38,1085.79,3307.97
2023-12-29,78,49,929.08,4187.92
2022-02-28,300,30,1343.12,3640.1
2021-10-09,146,75,2455.62,4010.18
2021-05-23,10,54,2902.31,2370.45
2023-07-05,102,13,1787.39,3232.81
2019-07-11,140,89,3337.47,3581.51
2021-02-26,352,92,2264.68,3467.68
2021-08-03,350,2,4326.44,4767.13
2020-06-30,221,4,1920.6,5972.92
2021-06-21,161,11,4343.95,4625.31
2019-02-04,308,94,2985.67,4102.99
2022-02-21,345,25,3548.77,2922.93
2020-06-05,81,42,1827.7,4468.48
2021-09-05,107,77,2820.57,3057.94
2022-04-25,328,75,2831.52,4374.57
2019-09-27,155,80,2688.37,2730.27
2022-05-16,84,92,2074.35,3404.19
2023-12-19,10,65,1825.07,5671.78
2020-03-18,67,59,4312.69,3301.35
2020-08-29,73,76,2481.67,1301.2
2021-01-28,371,40,3672.51,1344.37
2022-03-02,397,94,2355.94,2291.27
2022-02-12,244,25,1735.97,2061.95
2022-02-07,106,95,2228.16,4615.74
2021-07-28,345,30,3042.54,1303.43
2019-04-13,40,25,3164.68,4015.43
2021-01-21,201,7,3549.93,2622.78
2020-09-05,371,41,1957.21,5826.23
2022-04-01,109,32,3635.7,4542.41
2019-05-29,249,24,663.36,1497.17
2022-07-23,334,48,3650.12,3207.78
2023-10-19,10,63,4724.36,2381.34
2022-11-16,118,15,2228.89,1541.88
2019-02-22,220,3,3770.0,5460.19
2021-01-26,214,95,1524.54,4797.35
2023-03-28,384,62,1243.29,3985.95
2020-03-14,150,41,1247.44,3497.4
2022-08-11,201,10,847.77,4863.94
2022-08-13,38,2,3675.9,2285.48
2022-10-11,160,7,4412.27,1270.78
2023-12-06,203,97,3386.22,1787.82
2020-10-02,268,96,4241.41,5798.22
2020-12-06,177,53,1575.26,4390.44
2022-11-06,95,39,4276.81,5114.13
2022-08-27,269,62,1680.77,4504.35
2020-08-27,18,79,2273.76,4755.99
2023-09-11,206,64,848.88,3356.98
2020-01-31,68,58,571.51,3533.21
2023-07-09,228,100,4590.02,5061.07
2020-03-23,218,63,1573.21,2460.9
2021-05-05,357,90,3672.3,4733.57
2019-12-23,135,10,2165.8,4281.75
2023-06-17,135,91,973.77,3189.26
2022-01-02,390,29,1184.66,5994.12
2019-02-01,255,7,2789.04,1252.27
2019-12-26,58,55,1935.14,3027.58
2020-06-02,272,36,1415.01,3651.45
2021-12-06,239,31,1004.02,4516.18
2022-06-16,20,23,3156.44,4261.86
2019-06-24,145,33,1393.25,4580.28
2021-10-08,396,40,3010.67,4018.09
2019-12-20,277,34,1551.16,2641.24
2022-02-06,359,39,3563.44,4153.3
2019-03-30,340,41,4943.7,1861.57
2023-06-05,223,80,4058.9,3752.22
2022-09-08,123,31,942.99,1316.11
2019-07-24,162,97,2061.47,3624.78
2023-04-30,31,39,2385.66,1203.31
2023-07-15,347,63,4807.95,4063.18
2020-08-31,116,9,4511.91,5341.34
2022-03-20,61,4,4863.28,3333.52
2022-11-03,232,3,4222.89,5834.53
2022-07-21,31,56,3236.18,2293.5
2021-01-28,8,25,4027.98,2588.09
2020-06-23,352,21,953.03,1571.17
2022-05-19,325,4,2157.05,2471.89
2019-01-29,247,95,4713.74,4677.88
2022-06-27,165,55,3087.63,5932.33
2022-09-26,54,12,3140.31,1905.01
2021-06-11,297,19,4629.76,4850.88
2019-05-25,347,89,1935.97,4370.38
2020-06-19,345,25,1446.67,1390.55
2022-05-01,219,40,2802.4,5777.37
2021-12-09,294,2,2064.46,4017.86
2021-06-28,388,26,2568.54,2084.19
2021-07-02,363,32,2422.48,5226.13
2023-12-22,27,19,1867.52,5237.29
2022-08-18,2,80,2480.28,3042.86
2021-04-20,316,97,1370.23,1504.33
2019-09-30,280,41,4089.94,3308.97
2021-05-19,267,46,2821.52,1417.72
2023-02-09,370,61,4321.04,5928.78
2022-08-16,100,85,4768.34,1230.8
2023-10-31,296,38,1861.42,5178.48
2021-12-09,80,65,4757.86,2556.58
2020-08-21,329,15,1215.73,1413.76
2019-04-30,191,34,4347.52,1140.51
2020-01-19,400,74,4094.47,2191.71
2019-07-15,290,8,4109.83,1181.16
2023-07-31,239,68,4852.89,4186.3
2021-03-24,4,4,1579.39,3957.52
2020-02-08,110,92,3396.81,4714.92
2019-05-20,238,42,917.09,1334.25
2019-11-14,143,62,1846.09,2892.86
2023-07-06,16,34,2947.29,3491.28
2019-04-01,280,15,511.42,1322.58
2021-09-01,11,53,1495.76,3604.2
2021-09-26,170,52,4338.63,2416.93
2021-04-27,380,98,2591.51,3227.94
2021-02-18,186,95,4233.76,3686.46
2021-01-30,153,97,2880.98,1212.53
2021-03-07,150,16,694.29,4452.24
2020-11-06,167,94,1598.77,3591.65
2019-06-26,294,50,688.69,3014.24
2023-05-03,299,33,2784.23,1386.57
2023-08-04,223,36,4407.39,1565.61
2020-12-31,217,59,2141.63,4205.35
2021-01-04,35,91,2590.95,4725.61
2021-12-05,109,34,4747.86,5655.9
2021-02-05,64,89,3718.32,1416.61
2022-02-01,203,23,2113.11,2827.75
2021-03-10,288,25,4961.84,1905.05
2020-07-27,171,88,2413.35,2567.12
2020-12-24,29,34,3370.83,3651.76
2022-09-06,195,6,2079.48,1809.37
2021-10-15,103,12,3829.28,4442.69
2020-06-16,54,10,2228.67,4289.41
2023-10-17,71,1,4891.8,4578.35
2020-11-07,49,56,3823.99,3861.82
2021-11-07,340,20,2110.19,1622.14
2022-11-23,216,78,2840.39,4211.66
2022-07-21,210,70,2783.18,1866.35
2023-09-26,208,69,2267.53,2470.8
2022-11-14,319,37,2137.36,5057.98
2021-09-08,197,85,2770.68,5141.29
2019-05-08,187,88,2921.8,5572.27
2021-03-26,80,66,2960.8,1038.23
2021-03-25,211,15,1576.23,3960.7
2021-06-13,385,53,1969.96,4891.45
2019-01-31,344,92,4923.51,5039.03
2020-05-25,189,37,762.38,1535.81
2019-10-11,397,84,4599.76,5620.97
2019-04-07,255,40,3781.12,4109.27
2022-01-07,326,24,3932.23,4184.15
2021-04-04,36,60,4422.83,2669.88
2022-10-25,210,56,3677.51,4938.37
2022-12-18,118,6,4572.12,1788.72
2021-05-28,133,30,3246.35,5456.11
2023-09-20,233,46,1676.16,4132.38
2019-06-17,206,28,1549.52,3988.41
2019-02-26,113,24,3717.93,4290.28
2022-08-10,170,80,1884.13,4622.18
2020-04-23,255,18,1430.34,5487.64
2021-10-12,167,22,3577.68,1358.93
2022-04-28,332,10,776.1,5911.21
2021-08-27,371,13,4326.29,3024.94
2021-11-24,201,44,1291.21,5821.43
2021-06-19,236,39,1377.44,3505.66
2019-08-02,204,36,1380.33,4570.73
2023-03-15,291,89,1143.14,5172.11
2020-03-06,26,79,950.68,5511.81
2019-01-04,1,47,2373.59,4031.41
2020-01-13,93,88,3854.99,4719.4
2020-07-31,20,29,4094.74,5320.89
2019-02-04,364,13,2945.16,2358.02
2022-04-13,214,85,4281.22,4728.55
2023-12-16,337,61,2293.1,2901.1
2019-10-12,305,85,1249.41,5593.29
2023-05-25,236,78,3748.78,5798.68
2020-06-29,94,69,1966.32,5526.75
2019-05-30,240,88,1634.88,2354.1
2023-05-01,102,18,2909.69,1282.55
2020-10-21,191,38,2188.06,3005.9
2019-10-22,377,59,917.81,5134.4
2023-03-24,388,89,1017.39,5196.23
2022-09-29,165,14,1436.26,1702.72
2019-11-19,77,87,2176.05,2859.88
2022-06-14,376,97,3702.93,4512.07
2020-09-20,235,94,1818.88,1062.51
2022-01-16,122,46,3915.39,4295.53
2023-04-30,248,33,1121.65,3070.11
2020-11-02,282,59,3347.37,4546.14
2023-04-15,4,43,2246.43,2523.7
2019-04-23,11,14,794.91,4464.48
2021-01-11,194,23,986.79,2111.15
2020-01-13,90,82,4827.93,3180.03
2021-05-26,215,7,4327.57,4652.88
2022-11-22,330,45,4314.92,2144.08
2019-01-30,238,62,2900.24,3205.91
2021-07-13,28,19,3071.13,5339.51
2021-03-27,16,59,3771.12,1858.91
2019-06-11,214,68,2200.7,5611.98
2023-12-14,294,14,3630.12,5800.24
2020-12-12,120,97,3123.77,3410.63
2020-02-14,264,33,3298.3,5483.07
2020-08-28,374,22,4363.43,1478.69
2021-03-01,185,58,4766.67,1912.71
2020-05-11,241,97,605.6,2908.52
2019-09-26,108,13,1640.32,1625.86
2023-09-24,377,88,3740.93,5330.2
2020-08-28,111,80,4946.76,3199.7
2019-10-21,112,5,2152.61,2591.41
2021-02-03,228,76,2952.1,3394.15
2022-02-16,85,75,1750.12,1262.39
2019-10-06,171,76,4428.62,1247.97
2020-05-08,88,28,4524.05,5120.62
2022-06-17,59,71,1598.81,3850.33
2023-05-24,261,67,778.26,3390.09
2022-02-14,396,61,2462.95,4931.55
2021-09-08,73,20,3450.5,1670.82
2019-02-22,353,13,797.8,2564.84
2023-11-15,299,62,4059.21,1538.16
2020-04-28,321,48,2427.48,4984.48
2022-04-29,9,82,4307.49,2557.63
2020-08-10,23,1,4551.63,1496.52
2020-07-06,377,2,781.61,2447.58
2019-04-01,156,74,3531.11,2263.28
2021-08-14,5,73,3099.09,1953.19
2023-07-29,365,22,519.16,4239.01
2021-10-26,323,62,1735.78,1756.84
2022-07-26,338,70,4285.98,5501.02
2021-09-13,44,63,4018.82,5984.56
2019-04-25,238,99,4101.45,5090.08
2022-11-14,320,55,611.3,1878.85
2019-08-13,293,10,4541.14,4628.08
2023-05-11,133,86,2261.21,5885.54
2023-11-14,220,90,2314.65,4114.28
2023-01-24,11,9,3305.95,3678.16
2021-09-30,255,86,4227.7,2630.73
2023-04-12,279,54,1641.62,4154.64
2020-12-14,107,61,3793.93,1174.21
2022-04-07,16,83,1599.75,2158.14
2021-01-07,289,76,889.32,4400.8
2020-10-19,193,34,3238.15,3404.49
2023-10-10,233,28,2033.34,5223.06
2020-04-19,71,37,3504.38,5850.5
2021-07-08,122,95,3849.03,1234.24
2023-09-25,330,91,4738.16,2640.6
2019-02-02,397,79,3989.09,3429.28
2020-09-06,127,50,4844.04,4650.91
2021-12-07,351,62,4694.0,5716.09
2020-05-19,390,70,1485.64,3789.87
2022-08-28,318,76,3958.62,2778.43
2020-07-06,226,31,3128.75,1052.84
2022-10-25,243,68,3753.6,4583.19
2023-02-09,87,79,3641.11,2920.36
2021-03-10,61,17,2233.14,3899.03
2020-10-11,117,66,520.1,5003.06
2022-08-31,395,11,3887.12,4083.27
2023-10-13,143,14,2323.46,4586.16
2022-05-15,289,71,1193.83,1462.38
2019-12-18,342,85,1506.14,3406.2
2022-10-07,319,1,4426.02,1343.24
2020-04-18,253,22,518.08,4455.41
2019-03-06,321,56,4694.37,1713.93
2021-11-01,240,90,4982.36,2329.31
2021-05-14,265,44,733.79,5572.34
2019-10-19,128,17,2180.61,3504.96
2020-10-21,261,97,3833.1,1484.96
2021-08-13,40,61,2396.79,1855.34
2023-07-23,186,43,3147.8,3736.13
2020-01-10,10,69,601.53,1164.76
2019-10-04,279,57,3431.25,3995.06
2021-01-13,121,82,1035.1,3401.36
2023-08-07,159,78,1639.7,5562.81
2021-04-04,289,44,1482.64,5230.94
2022-07-28,349,16,3933.83,4906.88
2019-02-15,208,5,4373.92,2297.83
2020-08-20,53,96,2127.25,1711.18
2023-02-07,131,22,1499.87,4882.04
2019-03-02,368,89,523.04,3009.34
2020-03-10,254,61,3220.64,2547.33
2019-11-08,325,99,2682.27,2838.74
2022-04-18,308,98,2918.8,4378.7
2022-10-06,271,31,4779.74,3502.55
2021-12-04,66,44,3071.16,1413.79
2019-06-18,206,76,4503.68,4251.34
2021-07-22,26,2,3314.4,5990.4
2022-11-09,229,36,1997.16,5689.85
2019-05-17,182,44,4604.94,3805.71
2019-02-10,181,48,618.44,4583.28
2022-06-21,163,82,678.51,5088.9
2019-03-08,90,77,760.79,5249.23
2019-08-03,389,29,4001.85,2265.24
2022-04-25,68,42,1306.63,2202.34
2022-08-17,330,14,1568.63,4211.38
2020-12-13,327,81,4292.1,1706.36
2023-08-30,361,67,2013.36,5918.58
2022-09-26,17,54,2386.49,1525.15
2019-02-24,171,61,3359.73,5321.02
2021-10-31,329,84,3458.16,4697.51
2021-10-02,335,37,2787.17,3930.3
2022-07-31,99,53,4261.12,1563.0
2021-09-12,398,9,1411.36,3548.96
2019-11-27,189,13,2745.8,2552.98
2022-03-27,66,76,4814.02,1612.32
2022-03-17,314,59,678.92,4681.9
2021-02-20,317,74,3490.05,5593.18
2022-08-08,279,48,4581.42,2134.12
2020-03-12,347,81,1552.19,3275.52
2021-08-13,357,45,2159.95,5330.28
2019-10-11,123,75,4935.71,5988.12
2019-07-15,342,48,1177.58,2080.5
2021-10-17,317,51,1619.92,1727.7
2021-04-27,59,29,1837.1,4629.94
2020-03-29,196,98,3686.64,3920.71
2022-10-14,113,85,855.4,5687.19
2023-03-08,79,80,1112.84,1877.19
2019-06-22,366,38,999.13,3290.25
2019-07-13,24,39,2412.2,4553.13
2022-11-27,76,81,3067.59,1814.08
2020-04-19,377,50,4449.98,3130.26
2021-11-14,5,69,1222.34,3910.98
2019-12-08,288,86,4974.27,5288.93
2021-11-21,314,93,4435.89,3490.91
2022-12-05,360,15,1101.46,2675.41
2019-11-30,237,31,537.65,3356.13
2020-12-02,156,30,518.95,4092.75
2021-03-30,393,34,939.14,2018.95
2021-11-29,278,32,4178.43,4028.17
2021-09-18,82,2,3985.76,1567.2
2022-09-16,90,48,2147.43,5995.1
2019-10-08,270,17,2067.36,1613.13
2022-03-17,258,67,829.08,5919.91
2022-03-05,230,8,4847.31,1393.07
2023-02-05,38,97,2682.87,5619.51
2020-02-08,4,5,3449.36,3349.63
2022-08-20,186,53,3642.9,2829.19
2021-04-26,193,69,4013.09,3149.38
2022-05-28,399,40,4021.36,2500.1
2022-01-13,284,58,4364.74,2905.27
2020-12-20,82,91,2843.67,1455.91
2023-11-20,184,45,2362.71,4385.2
2022-04-17,124,30,3779.17,2698.54
2023-03-18,316,8,3755.92,3685.28
2021-08-07,165,31,4029.96,2882.01
2020-03-03,326,96,3076.85,4431.12
2021-08-18,149,56,4944.14,4535.76
2019-08-31,286,16,2470.89,5173.03
2021-10-03,183,68,4948.3,1004.8
2021-09-15,43,23,1329.28,1547.75
2021-08-10,180,81,2190.98,4562.14
2023-03-21,216,31,3934.06,5703.24
2020-01-01,116,7,2864.98,4749.49
2020-11-15,146,92,3116.31,2154.96
2023-05-18,174,57,568.0,1444.51
2022-12-08,133,69,2946.25,5240.5
2019-04-04,399,85,1361.16,5828.35
2023-04-12,396,22,1961.84,3056.81
2019-09-26,163,45,4325.81,1281.77
2019-10-06,307,75,1264.26,4548.76
2020-07-18,121,34,4583.16,5746.16
2023-01-23,66,64,3176.67,2557.06
2023-09-30,192,24,1824.23,5184.37
2023-02-04,46,24,744.93,3901.88
2019-09-28,364,28,3182.33,4249.65
2022-10-25,31,6,1721.3,5061.93
2022-07-04,297,73,4318.14,3129.16
2022-02-02,42,60,3503.45,4411.01
2022-03-15,213,72,906.12,1405.13
2019-06-29,389,95,3771.5,1687.36
2023-05-04,93,18,2118.71,4547.21
2023-10-13,148,14,1534.61,4550.81
2021-04-24,158,89,2626.75,5323.34
2020-03-15,98,88,2988.43,3155.16
2019-09-09,172,46,4642.3,5647.5
2022-04-16,132,94,4068.53,2978.73
2023-05-08,361,16,2096.74,3241.15
2019-02-16,232,30,1052.23,2576.88
2019-03-21,229,19,2275.29,5904.83
2022-02-13,227,40,2005.85,2059.2
2022-05-23,78,87,4323.91,2619.28
2023-12-17,110,82,4341.41,4493.77
2022-09-16,210,64,3619.77,3463.4
2019-03-29,349,6,2323.03,4090.53
2022-01-16,201,28,3350.32,2221.16
2020-10-27,356,67,3639.26,2573.64
2021-02-25,73,56,1796.56,4312.54
2019-06-30,238,31,4472.08,1173.93
2023-06-27,118,21,4982.02,4566.58
2020-03-08,119,52,1783.85,3684.68
2023-07-20,185,37,2131.47,3322.12
2019-05-27,168,52,876.62,3157.77
2019-02-03,144,31,4062.22,3370.94
2023-06-18,354,59,2780.58,2093.28
2020-02-02,85,19,4518.24,1232.92
2021-07-25,46,1,3033.16,3525.01
2021-06-26,266,44,2891.6,4898.13
2019-03-08,336,51,2902.38,3938.03
2021-06-14,218,71,3138.97,3159.36
2020-05-20,36,17,706.36,2014.58
2021-05-24,129,68,3418.01,1938.31
2023-12-13,5,58,3975.25,3910.86
2021-11-14,97,8,3091.1,3969.26
2022-11-30,205,12,4922.55,4663.04
2023-11-29,6,10,3300.69,3041.53
2020-10-29,359,49,573.91,1911.76
2023-11-12,254,5,1600.82,2098.18
2019-07-11,115,47,2418.96,3388.37
2020-05-15,46,14,4663.52,4057.99
2019-07-24,80,22,2955.57,5842.69
2023-07-08,336,52,2231.2,4224.47
2020-09-20,179,74,2526.22,4623.29
2021-09-19,158,10,4452.85,1396.18
2022-07-04,378,37,1132.28,1887.89
2021-12-13,104,13,1155.46,5289.01
2022-07-25,319,13,1475.23,5625.9
2021-07-18,246,16,730.79,4144.36
2020-02-16,209,66,948.14,2651.69
2021-04-05,219,35,2076.33,3366.91
2019-10-09,252,38,3440.57,1153.21
2020-11-06,119,19,2532.02,2053.83
2021-02-01,252,5,1953.94,3227.04
2020-04-19,296,64,1977.21,1778.26
2023-04-15,107,78,684.5,2439.35
2020-02-10,163,27,3311.29,4852.77
2021-05-18,325,81,2183.12,1456.03
2019-06-10,76,77,3216.87,4506.37
2023-03-05,298,30,2385.8,2097.58
2022-09-15,324,34,4375.47,5697.58
2023-08-22,360,91,1325.51,4689.11
2022-02-27,277,76,2612.16,2788.49
2023-07-03,242,40,2498.53,2560.8
2020-08-27,234,8,2309.1,5342.56
2020-01-08,330,17,3620.46,5148.75
2021-04-12,166,89,967.58,2343.81
2020-09-09,79,30,3746.27,5754.07
2022-03-11,355,45,4360.57,4538.83
2022-09-03,13,69,2506.54,3564.42
2020-08-29,327,63,4472.14,1290.94
2022-05-21,192,22,4882.29,1985.47
2020-06-22,311,81,3736.18,4465.15
2021-09-27,77,66,1638.11,4262.38
2021-03-17,215,35,3313.78,2968.75
2022-07-05,139,29,4155.49,2136.46
2019-05-28,265,98,2450.13,5426.58
2019-08-18,31,6,2278.73,1174.96
2022-06-20,384,15,3019.27,4066.41
2020-09-24,16,36,2742.92,2080.63
2023-05-06,288,81,1970.13,4417.31
2021-12-24,135,23,4797.71,1433.68
2021-07-24,125,31,3976.19,4206.5
2023-08-08,166,95,3029.37,5810.51
2021-04-12,364,91,4643.78,5092.03
2021-07-13,386,78,4695.72,2478.75
2023-07-09,230,92,1325.61,5973.98
2020-12-09,107,5,2277.18,1411.44
2022-05-04,342,31,1827.63,3673.57
2020-06-02,224,20,617.03,2894.47
2020-03-18,290,53,4380.17,4675.78
2021-07-10,34,73,4255.63,5110.11
2023-05-30,346,73,2014.19,4971.98
2021-02-01,217,72,4486.25,4074.62
2019-04-25,297,11,818.38,2244.43
2021-03-07,96,100,1412.28,3435.4
2023-04-17,71,80,765.9,1970.2
2020-12-11,384,87,3482.82,1562.81
2023-06-10,240,73,3369.55,4904.8
2019-05-26,254,42,2365.98,3792.93
2019-08-09,18,18,2290.51,1408.51
2021-04-06,301,31,4733.3,4605.76
2019-07-20,322,45,4220.02,4181.45
2023-05-11,369,89,2306.77,2907.4
2023-07-26,144,52,1579.8,1665.73
2022-11-05,313,17,2924.87,2831.1
2022-10-03,258,23,3810.9,1802.16
2022-08-18,116,75,3130.17,5786.84
2021-06-21,10,37,1806.68,2722.55
2021-04-24,319,66,829.96,5509.98
2021-04-09,148,94,3682.57,5705.09
2023-09-04,190,22,4957.61,4791.14
2019-03-05,9,52,4084.28,3389.91
2023-04-04,199,30,2470.94,2406.95
2022-12-12,160,98,3895.46,2957.86
2020-04-19,170,83,3085.95,2713.16
2020-08-27,367,96,1522.95,1670.54
2020-07-22,253,92,2374.47,2788.11
2019-10-23,52,22,4462.27,5337.11
2023-06-15,1,64,660.91,4939.24
2021-07-14,321,46,3511.15,2652.8
2019-08-12,246,21,3892.74,2365.23
2021-08-12,203,82,3363.55,2026.54
2023-01-06,396,71,1299.9,2885.05
2019-04-21,316,87,791.4,1802.15
2021-04-05,104,15,4056.52,5084.94
2022-07-06,76,31,3139.34,1949.46
2019-01-25,221,5,2084.99,3239.65
2020-11-09,284,91,2298.5,2335.83
2022-07-03,348,3,3849.84,3703.2
2020-08-17,101,97,2534.37,5516.97
2019-12-01,114,60,1461.65,3482.02
2021-02-27,321,66,1680.99,4442.48
2022-06-01,189,11,2131.16,1571.28
2019-11-24,252,94,3043.03,1827.63
2019-03-08,135,99,1239.95,1376.66
2023-08-07,135,15,975.89,3812.14
2019-06-19,352,90,4771.07,4674.99
2022-11-22,293,8,2404.81,5566.36
2019-01-25,135,83,533.88,1917.67
2023-08-29,128,72,1195.26,5474.79
2023-12-08,4,87,1863.56,3394.49
2020-11-21,324,95,1234.77,5398.5
2023-05-08,30,44,4122.72,4806.59
2019-07-12,377,13,1592.14,5095.47
2021-11-26,280,77,2697.41,2809.53
2023-03-03,244,12,876.55,1961.09
2022-09-22,124,96,3866.99,3022.97
2021-11-14,184,50,992.04,3238.28
2021-02-12,331,48,935.04,4439.49
2022-07-03,92,5,751.96,1996.54
2021-11-27,237,59,2554.87,1193.72
2021-09-11,17,21,1246.86,5411.52
2020-08-14,23,21,1161.12,1939.31
2020-11-17,283,22,710.23,4592.48
2022-01-08,177,80,828.84,2647.6
2021-07-25,132,34,4468.64,1789.84
2020-06-17,250,33,1889.78,3309.98
2019-10-16,332,54,4747.16,5302.44
2022-11-16,44,65,2731.59,1310.28
2023-05-02,384,2,649.85,1073.99
2023-10-11,17,51,962.54,4545.4
2019-03-04,85,14,2369.08,3029.13
2023-08-17,109,73,3713.5,5092.64
2022-10-16,210,26,3420.26,1442.86
2019-08-19,292,82,4111.39,4332.56
2021-07-13,197,88,4265.16,5227.22
2021-10-09,57,99,2766.61,5519.21
2020-07-31,274,12,622.72,5926.22
2019-07-13,160,75,4207.43,1692.18
2023-01-19,244,7,1222.37,2476.77
2019-10-15,40,72,1135.91,1252.31
2023-01-31,250,82,721.36,3156.1
2022-09-17,101,20,2196.47,4649.04
2022-08-30,262,28,1912.25,1771.66
2022-01-06,72,64,4090.99,1098.16
2023-10-13,45,100,3974.36,1004.94
2023-08-09,364,53,3827.17,5604.55
2023-07-01,29,14,1738.86,4485.84
2021-10-08,138,41,1729.5,4419.55
2020-06-10,182,42,4975.75,5097.78
2021-07-05,116,99,3160.64,1898.64
2021-11-16,175,66,2918.44,4043.84
2021-06-27,89,76,2949.76,1109.59
2020-09-07,223,67,4042.1,2189.87
2022-04-26,43,31,2667.78,3424.87
2020-01-11,261,15,4068.19,1365.98
2021-07-16,276,20,2578.15,1362.62
2022-05-19,351,52,3475.58,2636.71
2023-11-22,252,73,2986.07,3714.47
2023-03-30,335,11,1369.06,5525.83
2019-03-21,34,93,2766.75,4651.12
2021-05-26,271,53,1015.89,5953.39
2020-09-19,326,71,2877.3,3204.88
2022-10-14,271,54,1488.21,5421.2
2019-10-24,223,92,1998.33,3748.58
2020-08-30,46,2,2462.81,3105.38
2020-12-10,282,6,4523.45,1258.98
2019-04-22,3,26,4897.25,2330.63
2023-06-16,339,62,4804.04,3981.61
2022-02-22,284,16,4177.51,5480.77
2022-03-02,36,13,4592.55,5252.76
2019-11-04,110,96,2353.65,5051.22
2021-01-14,79,5,1501.64,3735.93
2022-08-17,300,71,3291.96,4644.35
2020-09-07,288,79,4571.18,5756.53
2021-05-16,71,53,1187.3,1521.76
2023-12-06,286,98,4799.02,4310.32
2020-10-15,227,9,2517.79,5926.04
2019-11-25,64,53,2689.04,5816.68
2019-06-02,361,48,1396.93,4025.01
2021-09-10,32,66,1358.91,2507.48
2021-10-09,381,78,2252.53,5995.75
2021-10-14,71,51,2713.44,5234.76
2023-02-06,77,94,1530.62,2484.69
2020-07-18,149,9,4195.86,5630.98
2020-05-10,258,54,4236.12,1633.92
2019-10-26,94,71,2423.21,3514.67
2022-02-14,368,15,4508.2,4703.13
2021-09-25,210,91,4258.16,1328.78
2019-06-16,107,28,2994.75,4711.92
2023-07-13,176,41,2169.86,5282.97
2019-06-02,142,96,1268.64,3079.78
2023-06-01,152,70,1824.31,5511.94
2023-10-15,134,91,2764.8,5230.95
2021-09-02,247,65,1011.29,4949.16
2021-09-23,206,68,3679.28,5677.11
2023-10-01,111,74,3004.5,4703.25
2020-09-19,241,97,3987.14,4891.5
2023-06-18,74,100,4299.94,3100.39
2022-11-29,169,77,3444.56,5660.02
2021-07-23,377,94,4209.59,4776.27
2022-04-05,397,3,4760.48,3317.36
2023-11-13,311,63,2991.34,3576.05
2021-08-25,27,83,948.01,5158.49
2021-11-27,108,92,1001.54,5571.88
2022-07-09,337,100,1551.07,4060.09
2023-01-29,357,84,3001.1,4966.29
2023-10-11,37,4,2552.55,1292.84
2023-09-04,258,99,1564.42,2812.94
2021-12-31,61,83,1727.4,1482.69
2023-05-16,373,13,1555.12,3440.9
2023-08-04,79,27,2918.76,5214.65
2019-05-10,239,39,1786.77,4939.73
2022-04-30,330,35,1525.99,3281.19
2022-03-15,187,56,522.09,4836.64
2021-03-09,86,41,2111.37,1135.89
2023-12-13,307,50,3831.83,3448.54
2020-01-15,76,79,1962.49,1247.03
2019-05-15,398,8,4884.26,1966.09
2019-04-08,145,23,1335.82,5875.63
2021-10-07,39,66,1766.34,5860.13
2022-07-10,326,11,4771.2,1590.97
2020-05-14,9,15,3477.53,3537.94
2019-11-28,165,46,4645.95,4672.49
2019-03-23,146,68,2211.68,5115.25
2020-12-09,296,20,2717.54,1605.06
2020-05-13,200,52,1137.12,3755.88
2023-03-23,212,89,680.89,2263.97
2022-02-08,109,75,1471.91,4288.37
2023-07-03,321,92,2620.13,2008.39
2023-02-24,274,44,2161.28,1143.46
2023-01-14,155,70,1831.91,3620.95
2019-05-05,114,23,4657.8,3133.55
2023-09-14,110,88,4744.16,1757.63
