Order_ID,Date,ShippingMethod_ID,Warehouse_ID,Delivery_Days,Shipping_Cost,Late_Flag
55521,2021-08-22,3,1,6,37.83,0
21921,2019-05-07,2,9,5,20.28,1
56515,2021-10-10,1,1,1,15.85,1
45102,2022-09-09,3,3,4,32.05,0
83493,2020-03-24,1,2,8,19.58,1
3092,2022-07-15,3,9,6,35.8,0
31555,2019-06-09,3,3,13,20.02,0
99275,2021-09-24,2,3,8,9.1,0
41317,2019-05-13,1,8,1,47.99,0
16735,2020-09-24,1,7,10,19.31,0
50789,2021-10-18,1,3,1,32.83,0
55508,2020-10-22,1,4,5,3.69,0
35067,2020-02-19,1,6,8,49.59,0
98011,2022-06-21,1,3,11,46.32,0
55962,2022-02-01,3,6,1,11.94,0
73199,2020-10-26,1,6,8,38.57,1
29833,2019-08-30,1,6,4,11.33,1
3125,2022-02-14,1,10,2,39.66,0
76026,2020-09-17,2,4,10,29.45,0
16948,2023-07-17,3,5,3,45.82,0
50634,2023-05-13,1,10,3,19.12,0
76428,2019-09-16,1,5,4,40.55,0
74525,2023-04-09,2,10,1,34.87,0
14012,2023-12-22,1,9,5,50.0,0
52857,2019-10-21,1,9,1,43.66,0
68347,2023-09-08,2,1,11,40.01,0
41187,2022-03-14,3,2,6,12.24,0
48520,2019-02-25,1,7,1,34.33,0
38583,2019-11-15,3,8,5,32.56,0
4455,2022-08-17,3,8,2,28.44,0
4366,2023-09-02,1,6,9,11.55,0
67708,2020-03-05,1,8,8,31.8,0
78631,2023-04-23,2,6,12,46.66,0
2954,2021-09-05,2,10,1,41.37,0
67986,2020-03-04,2,4,1,41.4,0
80277,2019-01-28,3,7,1,8.56,0
25559,2021-01-28,3,2,5,16.01,1
26260,2019-04-10,3,6,9,16.61,0
99214,2021-08-27,3,9,7,14.17,1
58314,2022-12-06,1,7,1,20.73,0
32766,2021-06-01,3,9,7,30.09,0
4964,2021-02-08,2,1,7,36.98,0
17657,2023-10-15,3,8,6,33.76,0
78503,2020-03-15,1,4,9,36.39,0
60516,2022-07-31,2,2,3,2.1,0
38371,2021-09-19,2,10,12,24.98,0
55693,2023-09-22,3,3,13,15.86,0
68325,2019-05-31,3,4,1,26.23,0
76420,2021-09-18,2,6,6,18.02,0
60825,2023-10-14,3,6,10,48.42,1
82439,2019-04-13,3,6,1,5.94,0
53070,2023-01-02,3,1,11,8.75,0
13384,2021-12-15,1,10,2,4.91,1
42142,2022-02-11,1,3,7,25.01,0
11541,2023-03-04,1,3,3,44.92,0
26561,2019-05-28,1,3,1,19.53,0
75079,2022-06-03,3,9,2,18.82,0
59692,2023-04-11,3,8,6,36.76,0
27675,2021-07-10,3,8,4,19.56,0
51511,2023-04-21,3,7,2,4.46,0
61049,2019-02-15,3,8,4,6.04,1
87375,2019-07-25,3,7,3,24.35,1
10035,2023-04-04,2,8,7,39.45,1
44388,2020-07-01,2,5,1,17.35,0
42897,2019-11-02,2,4,13,10.15,0
41919,2023-08-21,3,10,10,15.52,0
2674,2020-06-09,2,9,2,9.8,1
55946,2020-04-16,3,4,8,44.98,1
42994,2021-03-16,3,10,10,43.29,0
89954,2023-03-14,2,4,6,43.03,0
9207,2020-03-06,1,6,6,29.07,1
98093,2021-11-23,2,8,7,43.21,0
68986,2023-03-16,1,2,8,40.26,1
36972,2022-10-11,2,4,12,21.53,0
43888,2019-07-16,3,2,5,40.02,1
57516,2022-10-29,2,5,4,12.62,1
24212,2023-08-25,1,1,6,18.88,0
89252,2021-12-08,3,8,9,20.22,1
37511,2020-03-24,1,2,9,44.96,0
61882,2022-10-28,3,10,10,19.62,0
15182,2020-01-11,1,3,3,6.98,0
46678,2022-12-31,2,7,8,27.43,0
63850,2020-07-08,3,9,11,25.72,0
60224,2020-10-30,1,9,7,19.67,1
90977,2019-07-31,3,7,6,13.05,0
412,2020-09-15,3,9,4,6.0,0
70874,2019-12-25,2,5,1,39.93,0
20335,2022-05-06,1,9,2,5.52,1
66717,2023-02-09,3,7,4,9.62,0
96454,2020-02-04,3,8,7,47.68,0
40009,2019-08-20,1,8,5,29.89,0
84305,2020-09-01,3,8,9,42.66,0
71858,2023-01-11,3,1,13,28.09,0
94437,2020-08-19,3,3,8,5.48,0
96023,2022-05-08,3,7,5,17.14,1
5658,2020-11-06,2,6,13,15.94,0
38444,2022-09-29,3,2,12,37.89,0
36314,2023-12-22,1,6,10,11.69,1
65116,2022-08-11,2,4,6,47.38,1
93833,2020-09-12,1,9,11,13.51,0
15499,2021-12-28,2,1,4,3.48,0
29122,2023-03-03,1,6,5,38.37,0
69550,2022-12-11,3,7,7,22.95,0
44152,2019-07-21,2,6,10,35.31,0
70373,2020-11-06,1,5,3,19.38,0
65155,2023-03-25,3,10,5,30.39,0
26495,2020-03-16,1,5,2,40.56,0
85301,2019-01-04,2,7,12,5.86,0
60113,2020-04-26,1,1,11,41.25,0
20564,2019-02-13,1,1,13,47.89,0
75276,2022-10-31,3,8,13,4.47,0
14229,2021-06-07,3,3,5,18.15,0
94548,2021-11-06,1,3,10,7.11,1
29853,2021-07-16,3,2,5,38.79,1
30724,2021-12-19,1,2,10,49.81,0
23823,2023-10-29,1,1,13,44.33,0
64582,2022-12-15,2,6,10,33.75,0
14000,2023-04-21,1,2,1,40.42,0
20497,2021-11-19,2,3,4,44.67,0
58499,2021-02-01,3,6,7,44.51,1
19123,2021-05-31,1,2,4,18.5,0
59257,2022-04-02,3,2,2,17.91,0
39838,2021-11-28,1,9,4,28.76,0
42957,2021-11-03,3,5,4,34.92,0
27722,2020-10-18,2,4,13,2.83,0
41857,2021-08-24,3,3,6,25.61,1
76814,2023-10-04,2,7,2,23.64,0
57245,2021-11-03,2,2,9,31.34,0
37980,2023-02-01,3,9,7,9.0,0
40618,2021-02-04,3,4,3,36.59,0
22662,2020-07-24,3,7,4,8.71,1
44580,2019-10-06,1,6,5,48.35,1
27915,2023-04-14,1,6,13,3.9,0
79444,2022-02-05,1,2,1,47.68,0
91852,2021-05-29,3,6,10,34.52,0
12517,2020-07-09,1,10,11,35.31,0
96129,2022-02-27,3,9,7,37.74,0
91366,2022-12-16,1,1,6,48.94,1
39170,2023-05-17,3,3,3,31.67,0
16287,2022-11-22,1,9,13,38.03,0
70273,2020-10-15,1,10,10,20.58,0
41216,2021-04-10,2,5,9,15.35,0
4472,2020-08-21,3,3,13,6.29,0
64478,2023-11-13,2,2,10,37.44,0
54210,2020-07-25,1,10,10,15.7,0
18259,2023-06-22,2,7,12,7.53,0
72424,2019-11-01,2,6,2,17.44,0
12191,2019-10-30,2,2,3,15.7,0
47177,2019-08-11,3,3,3,9.4,0
63121,2023-05-01,1,6,5,22.37,0
17498,2023-02-15,2,5,1,43.91,0
2913,2022-01-01,3,7,9,6.28,0
945,2020-10-19,1,8,4,43.45,1
57760,2023-03-21,1,4,7,34.15,0
98858,2023-07-16,2,9,9,3.16,0
8650,2021-07-20,3,8,11,34.01,0
23966,2020-01-30,2,4,11,34.53,0
1541,2021-11-12,3,3,11,34.74,0
6223,2023-08-26,1,5,6,37.02,0
81209,2021-06-10,2,8,5,7.85,0
52017,2020-02-20,1,7,1,25.42,0
6096,2022-11-29,3,7,3,47.59,0
14071,2019-10-25,1,1,4,3.26,0
27290,2021-01-25,3,10,9,4.47,0
52879,2021-10-06,1,3,12,25.8,0
4761,2021-03-17,3,10,1,19.75,0
26611,2022-06-21,1,8,6,34.24,0
28903,2020-10-30,3,6,5,11.76,0
98508,2022-10-26,1,7,12,45.14,0
81937,2020-02-18,2,5,9,7.1,0
25087,2020-03-28,3,10,10,21.16,0
85817,2023-04-08,1,6,8,42.54,0
32788,2020-06-30,3,5,1,39.38,1
45058,2019-01-20,2,9,2,44.1,0
73782,2021-12-10,3,6,10,9.47,0
47248,2019-10-21,3,3,10,38.88,0
32486,2019-12-28,1,5,8,43.89,0
91212,2023-03-22,1,1,11,4.49,0
7911,2023-11-18,2,6,13,49.37,1
58688,2020-01-28,1,6,5,13.44,0
60607,2021-02-16,2,2,12,5.23,1
84281,2021-05-26,2,1,13,36.07,0
56604,2022-05-17,3,10,13,38.81,0
47301,2023-03-05,2,4,5,40.57,0
44160,2022-07-26,1,7,8,37.39,0
84095,2022-07-02,3,5,1,19.83,0
70334,2020-02-25,3,1,2,48.11,0
81643,2022-10-22,3,10,5,17.55,0
12100,2019-10-07,1,5,12,34.91,1
93941,2023-03-06,3,3,12,38.09,0
46872,2021-12-29,2,8,8,24.41,0
64425,2021-03-08,1,6,2,29.87,0
52330,2020-02-17,3,2,1,31.43,1
30333,2021-09-10,2,4,11,37.0,0
87194,2019-08-15,1,5,9,12.0,1
71708,2021-07-02,1,9,13,46.25,1
1250,2022-01-30,3,4,10,42.29,1
77136,2022-10-26,1,8,5,36.91,0
54024,2019-02-01,3,5,4,39.21,0
97912,2019-06-10,2,3,4,17.96,0
49396,2023-12-18,1,9,1,48.61,0
90623,2019-03-12,3,4,11,12.25,0
49738,2022-06-14,1,1,6,8.07,0
79395,2019-01-08,1,3,8,38.35,1
31560,2020-08-09,1,9,11,22.95,1
83752,2023-04-09,1,9,9,31.42,0
99019,2021-12-13,1,5,10,44.99,0
43718,2019-10-06,3,5,9,6.56,0
98593,2022-04-12,1,8,9,32.34,0
43396,2019-03-27,3,6,5,37.02,0
28988,2021-08-21,2,8,5,2.27,0
70097,2019-08-18,3,4,11,3.27,0
86051,2020-04-21,1,3,7,3.35,0
16342,2023-02-27,2,9,7,44.71,1
1173,2022-10-14,3,10,6,4.34,0
12560,2021-03-28,1,6,11,16.84,1
23535,2019-04-07,2,6,5,39.07,0
69009,2023-07-26,3,3,2,22.78,0
84677,2023-09-12,2,4,13,33.51,0
21690,2022-09-20,1,9,4,29.81,0
92410,2020-12-21,3,4,10,37.29,0
11124,2022-05-14,3,4,8,40.71,0
43257,2023-07-23,3,9,1,18.98,0
60484,2022-04-05,2,1,2,32.3,0
91473,2019-09-30,3,5,13,18.3,0
66772,2022-07-19,1,10,4,33.78,1
91796,2021-10-29,1,6,13,3.99,0
26082,2021-02-06,2,10,6,7.59,0
81055,2020-08-27,2,9,8,44.41,0
23085,2019-04-15,3,6,12,13.09,0
4431,2019-05-06,2,10,4,31.21,0
8387,2023-04-30,3,2,4,39.47,0
68389,2021-05-18,3,10,9,35.03,0
54201,2020-05-11,1,5,10,15.05,0
93092,2021-10-18,3,4,6,11.86,0
94496,2019-11-05,1,10,6,48.99,0
65661,2021-01-28,2,8,6,19.37,0
48309,2023-07-11,2,5,1,48.05,0
2672,2022-08-24,3,4,7,26.22,0
37338,2022-03-23,1,1,2,21.13,0
98861,2019-01-03,1,10,6,23.65,0
7321,2023-01-23,3,4,10,34.76,0
37623,2020-03-14,3,2,10,42.42,1
27976,2022-11-25,2,4,7,33.06,0
65130,2023-06-13,1,2,12,27.1,0
33591,2021-12-05,1,4,9,25.77,0
40543,2021-05-24,3,10,1,3.09,0
91145,2019-12-06,1,10,10,46.04,1
84102,2023-08-28,2,4,6,29.38,0
23682,2023-08-07,2,8,9,11.56,0
70035,2019-09-17,1,8,12,13.98,0
38100,2023-11-12,1,5,6,13.75,0
98195,2021-11-25,3,10,13,16.48,0
51287,2020-11-30,3,2,2,35.54,0
93290,2020-02-18,3,2,7,12.45,0
47999,2022-11-15,1,9,4,8.65,0
59122,2020-02-18,2,10,2,28.36,0
93305,2019-07-15,3,3,8,18.85,0
57608,2021-02-13,3,2,1,34.04,0
39928,2021-08-26,2,3,6,2.44,0
16502,2023-06-14,1,5,1,26.98,0
70489,2019-03-17,1,2,2,2.39,1
27980,2019-04-10,2,1,6,43.57,0
31940,2021-10-29,1,10,10,35.09,1
5077,2019-02-14,1,3,1,13.13,0
65048,2019-05-23,2,9,3,47.65,0
85529,2021-11-29,1,9,10,7.12,0
92778,2019-06-30,1,10,11,46.16,0
86746,2023-02-17,3,8,1,37.06,0
56082,2022-05-24,1,3,5,19.85,1
28190,2019-05-21,1,7,8,15.16,0
85099,2022-10-10,3,1,3,48.12,0
48256,2021-07-07,2,5,9,30.13,0
59670,2022-04-11,2,4,10,37.62,0
14538,2020-12-29,3,7,8,46.77,0
27092,2020-10-01,1,3,5,46.39,0
58231,2023-03-09,2,2,2,3.69,1
4830,2019-10-03,3,5,6,48.92,0
4595,2019-08-08,2,8,8,49.54,0
66300,2019-01-20,1,7,11,48.7,0
85750,2019-08-30,3,3,5,39.86,1
84438,2020-12-30,1,5,10,46.57,0
52675,2019-01-08,3,1,5,26.6,0
44730,2020-08-02,2,9,8,31.28,1
80642,2021-09-18,3,6,3,40.97,0
24410,2021-06-20,2,2,10,15.36,1
97033,2022-12-07,3,7,2,26.46,1
40777,2023-06-02,2,3,5,36.38,1
80381,2019-01-28,2,2,9,37.75,0
51206,2023-05-23,3,7,7,46.23,0
51909,2021-12-31,3,9,7,17.13,0
90757,2019-06-24,2,8,5,12.52,0
52807,2023-03-05,3,4,6,11.23,0
53607,2021-08-15,3,7,11,27.17,0
63614,2021-06-03,2,5,2,21.92,1
68598,2022-02-15,3,4,9,2.6,0
48587,2020-02-14,3,10,5,12.66,0
75940,2020-01-30,2,4,7,32.3,0
83760,2022-03-29,1,8,12,47.52,0
42885,2019-08-27,2,2,13,21.93,0
12442,2022-05-02,1,6,9,33.89,1
35941,2020-05-29,2,1,1,7.81,0
85925,2019-06-12,3,6,11,24.09,0
48883,2019-08-17,1,6,1,19.15,0
38910,2023-09-10,1,2,11,41.89,0
52622,2023-10-23,3,8,6,36.64,0
87326,2023-10-11,1,10,10,4.95,0
73273,2023-03-26,2,4,5,43.18,0
99788,2021-04-04,3,10,10,29.7,0
64368,2020-08-28,2,9,9,29.44,0
57123,2023-05-27,2,10,11,46.26,0
77128,2022-02-10,3,10,2,26.18,1
15967,2020-02-14,1,7,12,9.83,0
97728,2021-07-05,2,7,9,45.94,0
59829,2023-03-05,2,4,3,26.04,0
84212,2023-12-11,3,2,4,18.48,1
36748,2021-04-16,2,3,9,25.1,0
87726,2023-08-22,2,3,13,29.47,0
72736,2022-12-25,1,3,12,41.47,0
88503,2022-10-16,3,1,4,21.76,1
91300,2023-02-23,1,8,3,10.64,0
91246,2020-01-11,3,9,11,22.13,0
90858,2022-02-18,1,5,8,30.13,0
25229,2023-02-21,3,8,6,6.73,0
22837,2019-10-31,1,4,5,19.28,0
22539,2022-02-24,2,7,1,16.66,0
60849,2019-10-22,3,3,1,14.71,0
84789,2020-04-24,3,3,10,17.84,0
77293,2020-09-16,3,2,4,14.0,0
60876,2019-01-27,3,10,4,17.68,0
9649,2019-12-26,2,7,2,15.55,0
991,2022-01-29,2,2,10,29.84,0
83762,2021-04-21,2,4,1,15.41,1
50075,2020-03-28,1,2,6,46.46,0
22494,2023-11-24,1,6,2,19.4,0
8972,2023-06-02,3,8,12,33.33,0
9106,2021-07-12,2,6,13,11.89,1
97927,2020-08-09,1,3,3,46.36,0
95427,2020-11-28,2,6,2,6.64,0
64188,2022-03-25,2,4,1,27.25,0
14005,2022-04-05,3,5,8,25.35,0
96128,2020-03-16,2,1,2,6.76,0
38271,2023-04-20,3,8,11,6.68,0
35196,2021-12-21,3,7,3,32.85,0
44717,2023-08-12,3,9,12,44.05,0
37563,2023-11-25,3,6,3,13.27,0
6544,2020-01-19,3,10,11,8.33,0
31520,2021-04-21,2,8,6,37.18,0
81877,2020-05-15,1,2,2,36.89,0
51624,2023-08-26,2,1,4,20.94,0
72056,2020-01-05,3,4,11,9.85,0
83547,2021-01-01,1,4,1,27.26,0
32882,2022-12-08,3,9,6,6.0,0
51131,2023-05-28,3,3,5,45.96,0
45116,2019-11-23,3,10,4,8.27,1
29460,2021-06-08,1,8,13,10.35,0
49799,2021-02-15,1,3,10,21.58,0
75283,2023-10-17,1,5,11,42.33,0
85654,2021-11-25,3,9,2,9.88,0
54069,2020-05-19,2,7,12,7.58,0
94926,2020-09-09,2,4,9,15.69,0
27396,2023-02-09,2,2,3,47.34,0
78884,2021-06-18,1,4,4,8.19,0
32086,2022-02-28,2,4,2,46.64,0
71129,2021-09-14,3,1,1,10.83,0
59187,2019-04-19,3,8,2,24.37,0
99483,2021-07-02,3,2,8,29.48,0
34017,2019-07-04,1,6,7,27.29,0
33512,2022-02-10,1,10,8,21.77,0
86923,2020-09-28,1,1,8,46.69,0
70911,2023-12-22,1,10,12,17.97,0
17821,2019-07-18,2,9,13,2.83,0
52904,2023-02-07,2,2,10,38.75,0
72378,2020-10-08,3,5,5,23.33,1
87967,2021-11-17,2,2,8,36.76,0
52621,2020-06-13,3,7,6,24.1,0
57075,2019-12-22,2,3,1,39.62,0
17583,2021-04-05,1,3,1,10.68,0
71128,2023-11-04,3,4,11,20.21,0
19738,2023-09-11,1,10,9,19.84,0
96020,2019-09-16,3,8,1,34.29,0
91949,2022-08-05,2,7,1,48.43,0
44257,2021-10-30,2,6,10,8.32,0
29055,2023-04-13,3,7,8,28.91,0
29651,2023-07-17,2,6,8,12.58,1
96435,2022-10-27,3,4,5,35.64,0
21212,2021-06-16,2,1,1,44.32,0
95276,2022-09-10,1,9,3,10.77,0
80228,2023-11-09,1,5,3,35.77,0
83554,2021-04-22,1,4,9,13.15,0
11983,2020-11-24,1,1,4,33.06,0
36466,2022-08-23,1,7,3,49.14,0
11038,2022-06-09,1,9,9,40.61,0
14122,2023-08-14,1,8,8,12.29,0
39295,2020-01-02,3,5,10,40.9,0
50025,2021-05-11,3,2,13,9.76,0
97995,2020-07-19,2,5,1,28.39,0
97235,2023-10-02,3,3,5,23.38,0
90626,2019-09-11,3,4,2,5.63,0
50401,2020-10-02,2,3,10,4.87,0
16655,2021-11-09,1,3,10,8.55,0
96087,2021-04-01,2,2,6,31.87,0
3223,2020-06-19,1,1,10,14.51,0
38015,2020-08-22,3,1,11,23.72,0
41954,2022-12-09,2,6,6,33.95,0
83037,2022-06-26,1,4,5,24.57,0
49010,2022-05-22,3,5,7,7.27,0
82118,2019-01-19,1,1,2,40.98,0
61263,2019-03-05,3,9,10,21.22,0
48341,2023-08-01,3,5,12,37.13,0
29638,2022-02-06,2,9,6,2.83,0
33722,2020-07-18,2,5,10,9.91,0
26225,2019-01-03,3,10,9,22.1,0
55166,2020-12-03,3,1,3,19.9,1
33656,2022-11-30,1,1,4,13.7,1
37303,2019-03-31,2,3,2,19.33,0
61706,2019-07-23,2,2,5,30.41,0
23882,2023-05-20,3,2,12,40.25,0
59588,2021-03-27,2,5,2,40.24,0
47723,2019-03-04,3,9,7,49.81,0
55662,2019-07-27,1,1,9,31.38,0
40828,2019-07-09,3,7,6,2.45,0
9713,2023-06-08,2,10,4,27.51,0
37118,2021-03-16,1,8,7,42.83,0
88835,2019-04-09,2,1,5,21.81,0
16414,2020-12-29,3,10,7,21.44,0
55964,2023-12-04,1,5,12,9.65,0
15507,2020-03-20,2,8,12,38.76,0
30446,2023-03-08,3,7,8,22.27,0
27046,2023-06-13,1,2,8,24.67,0
88625,2023-06-10,1,2,11,24.49,1
4955,2020-12-05,1,6,10,16.81,0
15389,2022-04-03,2,3,7,44.53,0
17514,2019-03-26,3,1,3,16.69,0
8007,2019-09-13,1,7,5,5.07,1
77445,2021-03-08,1,10,9,15.66,0
83455,2023-12-31,3,3,7,12.32,0
29955,2022-12-03,3,1,1,12.29,0
48747,2022-03-17,2,3,5,21.74,0
27276,2021-12-06,2,8,10,7.41,0
87135,2023-08-28,3,4,4,4.68,0
91289,2022-11-08,2,4,9,11.94,0
60141,2021-11-28,3,1,5,17.81,0
71728,2020-06-03,1,6,8,37.82,0
75485,2023-07-29,1,3,11,23.38,0
68798,2023-11-12,2,7,3,46.48,0
98216,2022-09-24,3,4,11,28.45,1
90302,2020-07-14,2,1,2,28.27,0
12820,2020-09-11,1,2,7,22.06,0
83680,2020-03-07,2,9,12,4.64,0
99197,2023-03-13,3,4,2,6.33,0
5806,2022-12-21,1,6,7,31.1,0
74519,2022-10-28,2,6,8,19.83,0
90652,2020-05-26,1,4,5,22.81,0
61956,2020-10-04,3,10,9,33.95,0
78724,2022-08-11,2,9,2,32.75,0
90500,2019-04-05,3,6,1,17.77,0
90557,2023-10-08,3,2,9,46.13,0
57791,2023-04-04,2,4,10,26.77,0
9132,2023-08-18,1,3,2,18.12,0
14505,2020-08-01,3,9,2,25.13,0
4643,2020-07-15,1,9,4,49.38,0
59738,2019-10-03,3,8,5,36.39,0
95459,2019-10-10,3,8,13,25.01,0
40215,2023-07-18,3,3,7,36.0,0
10209,2019-11-21,2,7,10,43.62,0
69255,2022-02-04,3,4,7,31.46,0
47729,2019-03-20,3,9,9,38.54,0
89696,2020-12-28,1,9,1,40.57,0
73510,2022-07-25,3,6,10,29.59,0
8950,2019-08-31,2,7,4,28.78,0
3200,2021-12-09,1,8,13,31.47,0
72358,2021-04-16,1,1,5,6.63,0
8747,2020-10-30,3,2,12,30.94,0
78818,2020-04-28,2,8,4,11.48,0
77300,2019-01-06,2,8,2,21.08,0
30840,2023-09-11,2,9,1,31.42,0
57713,2021-06-25,2,6,9,49.15,0
29816,2022-07-09,2,2,13,43.86,0
18372,2019-02-11,3,10,4,6.79,0
79904,2023-06-09,2,6,4,13.17,1
85919,2023-03-27,1,3,5,37.73,0
24051,2022-03-04,3,6,13,3.52,0
69882,2023-04-06,2,8,7,39.45,1
29725,2020-06-20,3,3,7,17.01,0
4681,2019-09-08,2,3,3,47.53,0
36551,2022-11-06,1,6,6,40.47,0
38322,2021-01-29,3,10,8,8.35,1
80635,2020-05-28,3,7,3,40.32,1
53497,2020-01-15,1,1,4,25.64,0
99200,2022-12-04,3,4,12,33.77,0
9702,2022-12-25,1,2,9,44.11,0
30205,2022-01-22,3,3,12,30.23,0
71185,2020-12-31,3,3,13,18.9,0
55571,2021-04-07,3,3,1,26.63,0
49659,2021-07-17,1,4,13,3.74,0
97627,2019-04-28,1,1,8,46.38,1
63071,2022-11-12,1,2,6,30.14,0
20055,2019-11-19,2,10,13,40.87,0
52728,2021-05-07,3,3,5,44.09,0
91249,2023-12-05,2,6,12,14.5,0
24848,2021-09-14,1,1,11,23.48,0
66640,2022-10-25,1,7,3,6.47,0
96991,2023-04-26,2,5,13,35.8,1
24304,2023-02-11,3,1,6,7.54,0
16351,2020-03-04,3,2,2,35.85,0
9410,2023-02-14,3,7,13,10.85,0
72035,2019-06-23,1,10,12,48.26,1
90145,2020-07-10,1,8,4,28.47,0
39121,2022-06-09,1,1,12,11.88,0
37490,2023-03-04,2,7,2,26.48,0
22119,2023-01-07,3,8,3,4.66,0
80339,2020-12-08,3,5,5,27.05,0
85995,2020-10-10,3,10,9,45.08,1
15225,2021-05-30,2,2,12,28.52,0
47066,2020-04-11,3,1,3,19.42,0
93432,2019-01-31,2,3,3,31.7,0
94511,2021-08-15,1,6,2,18.99,0
30204,2019-05-01,1,6,9,9.42,0
83513,2020-02-22,3,8,8,34.49,0
13886,2022-02-11,2,1,12,26.4,0
82401,2021-12-02,3,3,2,39.01,0
60509,2022-03-02,3,1,4,30.85,0
15928,2022-10-12,3,9,10,5.31,0
41686,2020-03-03,3,1,1,29.46,0
89387,2022-01-06,2,7,1,41.89,0
69288,2022-11-10,2,3,13,11.19,0
43879,2020-01-11,2,7,11,48.94,0
17090,2021-04-15,1,9,13,32.91,0
30745,2019-05-31,3,2,12,7.89,0
46861,2023-07-11,3,2,4,9.72,0
84524,2020-09-08,1,1,1,25.81,0
59285,2020-10-30,2,7,5,7.2,0
39473,2021-10-15,2,5,10,31.71,0
84793,2020-12-29,1,5,3,5.07,0
49444,2020-02-28,3,1,12,41.91,0
14325,2019-10-21,1,7,4,18.8,0
3452,2019-04-13,2,6,8,23.62,0
80092,2022-07-15,1,9,4,36.41,0
72785,2022-01-31,1,8,13,10.79,0
74957,2021-03-06,2,4,5,27.64,0
30689,2021-08-11,1,10,5,3.61,0
97863,2019-01-10,3,8,10,21.83,0
24356,2021-07-27,2,9,13,21.44,0
29597,2021-03-27,2,7,1,47.17,0
37940,2019-05-04,3,1,10,47.16,0
43410,2020-08-23,3,4,9,46.5,0
31603,2022-05-03,1,8,5,42.13,0
428,2021-03-12,2,6,1,4.6,0
91007,2019-12-31,1,8,3,32.75,0
64142,2023-01-10,3,6,3,18.51,0
22536,2021-05-22,3,7,7,14.68,0
63315,2022-06-25,2,1,10,2.97,0
24873,2020-01-06,3,6,4,40.12,1
8948,2020-03-08,3,7,4,23.66,0
81666,2023-03-04,2,4,1,36.64,1
8222,2019-06-08,3,10,12,17.94,0
56405,2020-11-29,3,7,6,2.79,0
52309,2021-05-03,3,4,2,17.34,0
7548,2022-04-13,3,3,10,32.1,0
29018,2020-02-14,1,7,7,12.66,0
19661,2023-05-26,2,1,12,4.96,0
38938,2023-02-04,2,1,7,47.27,0
1942,2023-09-12,1,7,7,11.86,0
24096,2021-03-20,3,6,2,22.09,0
18677,2020-07-19,1,9,7,31.3,0
69627,2019-05-05,2,4,7,48.9,0
18038,2021-09-26,3,8,11,24.38,0
65826,2021-07-27,1,4,1,36.7,0
94466,2022-08-07,3,8,2,3.28,0
26007,2019-03-04,1,4,5,49.96,0
48097,2023-09-21,2,6,3,27.81,0
45625,2019-02-25,3,3,11,36.55,0
31778,2023-11-13,3,5,1,40.63,1
275,2022-07-29,1,10,10,20.51,0
67157,2023-04-24,2,5,13,35.13,0
2377,2020-11-23,3,2,1,30.17,1
65179,2023-08-03,1,1,10,8.98,0
45364,2023-12-01,3,8,8,9.97,0
44308,2022-06-27,1,10,10,20.17,1
68528,2021-02-05,2,8,9,18.16,0
92802,2019-10-26,3,7,4,8.87,0
32109,2019-10-21,2,3,1,3.07,0
15268,2020-03-17,3,4,13,16.41,0
65724,2023-06-27,1,1,4,23.09,1
59485,2023-10-11,3,8,10,10.97,0
40765,2023-01-20,1,6,4,14.19,1
36859,2019-04-21,3,2,13,38.56,0
82223,2021-06-26,2,5,9,49.74,0
92253,2019-08-23,2,9,5,15.62,0
82908,2020-06-13,1,8,11,22.97,0
22427,2023-08-11,1,10,8,10.98,0
47793,2022-11-23,2,10,7,10.6,0
64663,2022-04-11,1,1,7,15.8,0
16610,2023-10-27,3,8,7,18.53,0
81735,2020-02-20,2,7,13,15.33,0
48599,2023-02-26,2,9,5,28.51,0
9930,2019-12-30,3,7,13,7.04,0
87826,2021-01-17,3,1,12,10.0,0
22805,2020-09-20,1,6,9,49.65,1
29829,2021-04-04,3,9,6,19.77,0
36132,2021-02-14,3,1,12,42.52,0
69108,2023-07-02,1,9,12,43.93,1
30685,2021-05-31,1,10,4,43.07,0
72936,2020-05-30,3,5,13,23.03,0
32358,2021-01-30,3,9,10,12.73,0
35108,2021-02-19,3,2,10,25.26,0
18219,2023-09-06,1,4,4,39.92,0
42075,2022-01-23,2,2,13,29.15,0
80556,2021-07-30,2,9,7,8.86,0
5513,2019-08-15,2,7,9,41.55,0
85030,2023-12-01,3,1,3,2.51,0
4300,2021-01-22,3,6,9,36.94,0
53181,2019-04-05,1,2,5,21.54,0
32306,2019-06-14,1,8,13,2.58,0
27681,2022-07-27,3,4,8,32.63,1
15187,2022-03-04,1,5,4,45.08,0
42499,2023-02-09,3,8,13,44.49,0
69886,2020-12-23,1,7,8,2.87,0
47798,2023-10-05,1,5,11,22.46,0
3258,2021-04-07,3,3,7,21.54,0
15624,2023-06-18,3,9,11,47.06,0
34364,2021-08-09,3,7,1,6.15,0
50469,2019-12-08,3,2,10,10.95,0
76793,2019-10-04,1,8,1,27.75,0
69223,2022-08-06,2,5,4,3.82,0
58195,2020-02-10,3,3,2,21.01,0
20425,2021-09-26,3,9,13,16.68,0
88690,2023-11-12,2,2,10,24.96,1
13708,2020-11-11,3,2,6,20.71,0
62902,2020-06-13,2,4,2,34.38,0
20838,2022-11-26,3,3,4,14.05,0
78641,2023-01-07,3,7,9,49.23,1
91615,2019-02-17,3,6,3,32.88,0
