Ticket_ID,Date,Customer_ID,Department_ID,Resolution_Time_Hrs,Satisfaction_Score
6465,2019-02-27,4491,1,33.2,3
6466,2020-10-08,4698,4,45.7,4
6467,2019-06-28,4076,4,1.8,3
6468,2019-05-30,4731,3,69.8,4
6469,2020-01-06,3831,1,15.7,1
6470,2020-10-09,2559,1,10.1,4
6471,2019-08-25,804,3,9.7,1
6472,2023-02-22,76,4,11.8,1
6473,2022-08-09,977,2,11.3,1
6474,2021-05-23,270,4,70.7,4
6475,2020-08-05,900,2,44.5,5
6476,2020-05-17,2564,2,14.2,1
6477,2023-05-21,4748,1,22.7,1
6478,2019-08-03,3929,1,9.4,1
6479,2022-08-18,2946,1,65.8,5
6480,2021-03-26,726,1,35.5,1
6481,2020-03-02,860,4,10.2,3
6482,2022-10-05,1020,3,12.1,1
6483,2023-06-11,2519,1,31.9,2
6484,2022-07-21,2699,4,23.7,4
6485,2021-01-17,3054,2,18.2,2
6486,2021-05-16,1289,4,61.2,4
6487,2019-01-23,1428,3,36.5,3
6488,2019-06-26,2149,3,46.4,4
6489,2021-05-15,2398,2,22.2,2
6490,2023-01-28,3496,3,26.1,5
6491,2022-10-07,2751,3,4.7,1
6492,2023-10-15,4277,2,40.5,4
6493,2021-02-23,3547,2,71.3,4
6494,2021-01-19,344,3,65.4,1
6495,2021-12-10,4276,2,37.5,2
6496,2022-11-24,965,4,5.8,5
6497,2023-08-01,454,4,30.5,4
6498,2019-12-02,1836,4,25.2,1
6499,2022-01-08,4231,2,44.4,1
6500,2020-02-05,1491,3,66.9,2
6501,2020-10-21,3953,1,39.0,3
6502,2020-09-25,1924,1,69.9,2
6503,2022-10-11,3039,2,31.2,5
6504,2021-11-29,2590,1,41.8,1
6505,2020-02-01,1059,4,35.3,5
6506,2020-05-28,3356,2,63.8,1
6507,2019-03-17,3147,3,37.8,5
6508,2022-01-03,1063,2,54.4,2
6509,2022-11-26,1961,3,67.9,1
6510,2020-04-11,4087,2,58.6,3
6511,2020-08-28,2,4,26.3,3
6512,2019-12-23,1921,3,8.4,1
6513,2022-08-21,2295,2,43.1,1
6514,2023-07-28,2385,1,14.8,5
6515,2023-12-05,2639,3,13.4,5
6516,2022-01-28,3984,4,66.6,2
6517,2019-02-26,2985,3,71.2,5
6518,2020-05-24,3278,3,29.9,2
6519,2022-12-11,2925,1,2.5,3
6520,2021-04-06,3227,4,62.1,3
6521,2022-05-05,489,2,32.2,4
6522,2020-03-24,473,3,56.9,1
6523,2020-05-30,2102,2,4.2,4
6524,2021-03-07,2365,1,24.5,1
6525,2022-10-17,3604,3,37.6,3
6526,2022-10-02,1964,2,15.2,3
6527,2023-11-19,2159,1,6.1,2
6528,2019-08-02,4921,2,16.1,2
6529,2019-12-14,12,1,38.9,3
6530,2019-03-09,4402,1,38.3,3
6531,2022-09-01,4081,4,34.7,4
6532,2022-05-27,1874,2,28.8,1
6533,2020-05-04,1474,2,56.0,1
6534,2022-05-05,40,4,6.5,4
6535,2019-10-07,3602,1,36.2,2
6536,2022-05-14,4823,3,56.8,4
6537,2020-01-14,511,4,66.3,3
6538,2019-03-10,1058,3,6.0,5
6539,2021-12-25,4265,2,35.4,4
6540,2023-10-26,343,1,62.2,3
6541,2019-07-17,4496,3,45.1,4
6542,2019-12-27,1267,4,63.1,4
6543,2022-03-11,35,3,20.4,3
6544,2021-12-01,382,4,70.6,1
6545,2021-01-02,1517,1,51.9,1
6546,2021-10-13,1191,2,59.9,1
6547,2020-01-07,4957,2,27.3,2
6548,2020-01-12,2388,3,20.2,1
6549,2020-04-19,3643,2,24.7,1
6550,2020-08-04,805,2,16.4,5
6551,2019-03-27,2258,4,32.3,2
6552,2021-04-13,4140,3,7.9,2
6553,2019-11-10,350,4,68.1,1
6554,2019-01-06,2869,3,2.9,2
6555,2022-11-09,805,4,47.3,3
6556,2021-08-27,2986,2,25.1,5
6557,2020-01-29,4876,1,15.3,5
6558,2023-03-19,3957,1,45.2,4
6559,2022-11-12,3588,4,27.9,1
6560,2021-08-29,2172,3,4.7,4
6561,2023-12-03,2945,3,4.6,2
6562,2019-04-17,3009,4,46.4,4
6563,2021-02-13,1969,3,62.7,5
6564,2023-05-31,3261,2,57.8,2
6565,2021-11-24,654,1,47.0,3
6566,2021-03-05,3092,3,69.9,4
6567,2021-10-01,951,2,13.6,5
6568,2023-05-14,687,1,29.0,4
6569,2019-03-30,2630,4,2.1,4
6570,2019-08-24,2407,3,43.1,4
6571,2022-02-19,3227,2,39.6,2
6572,2020-07-22,4326,1,63.9,4
6573,2021-10-20,4804,1,15.2,1
6574,2019-03-29,4470,3,49.2,4
6575,2019-01-27,367,1,35.0,1
6576,2020-06-15,3392,3,37.3,3
6577,2023-09-08,902,3,24.1,2
6578,2022-11-23,3859,1,48.3,4
6579,2023-05-24,4767,3,31.5,2
6580,2020-12-17,1786,1,17.3,3
6581,2021-09-26,1248,4,62.1,1
6582,2019-04-03,3347,1,32.6,3
6583,2021-08-06,3364,3,20.2,1
6584,2021-02-20,1983,3,69.4,3
6585,2019-03-08,2602,4,36.9,5
6586,2021-01-25,4396,2,57.4,1
6587,2021-07-27,4236,2,66.2,1
6588,2022-05-01,302,3,50.6,3
6589,2019-05-19,1267,3,6.0,3
6590,2019-07-05,4966,2,8.7,1
6591,2020-12-18,1826,3,1.0,5
6592,2019-10-10,2336,4,26.9,4
6593,2021-12-21,2219,2,70.7,1
6594,2019-08-10,4350,1,32.7,3
6595,2022-10-02,4345,2,14.4,4
6596,2022-03-03,1604,4,36.6,3
6597,2020-01-28,1399,2,27.2,3
6598,2022-01-25,1506,2,15.7,5
6599,2021-06-03,3422,3,48.8,1
6600,2021-08-01,1975,2,3.4,5
6601,2021-08-09,839,3,46.3,1
6602,2023-12-12,2704,3,48.4,2
6603,2020-06-12,4566,2,65.9,5
6604,2020-02-02,48,2,4.9,1
6605,2019-04-17,4285,4,65.5,1
6606,2020-03-21,2536,3,57.7,2
6607,2019-03-17,2538,4,8.3,3
6608,2022-11-18,2139,2,49.7,1
6609,2022-08-05,3980,3,40.9,1
6610,2023-07-19,4225,2,14.0,3
6611,2019-04-26,2619,1,40.9,2
6612,2023-12-18,2300,1,38.2,2
6613,2022-06-26,3950,4,6.4,3
6614,2019-11-30,278,2,15.9,5
6615,2019-06-26,792,4,40.7,4
6616,2019-04-19,3328,2,3.0,3
6617,2021-12-05,1785,2,41.0,5
6618,2023-08-21,3711,4,49.8,2
6619,2021-07-25,953,4,42.8,4
6620,2021-03-31,2961,1,47.1,5
6621,2020-10-06,4422,3,5.8,4
6622,2020-06-11,866,1,40.6,1
6623,2021-04-08,4757,2,37.8,3
6624,2021-02-09,665,1,15.2,3
6625,2019-09-06,3808,2,35.8,1
6626,2021-03-12,1438,4,58.1,4
6627,2023-06-10,1665,1,32.3,4
6628,2019-12-08,985,1,61.7,3
6629,2023-01-20,3633,2,2.9,5
6630,2019-08-01,1242,4,59.8,1
6631,2022-09-08,1543,1,60.8,2
6632,2019-12-05,1428,3,9.7,4
6633,2023-11-19,94,2,24.8,4
6634,2021-11-13,2585,1,31.3,1
6635,2021-04-21,85,4,35.9,2
6636,2021-05-10,3032,1,66.4,2
6637,2020-05-19,3061,4,53.4,3
6638,2022-11-28,3613,2,37.0,1
6639,2023-01-31,2984,2,28.7,2
6640,2023-06-23,4263,2,42.4,4
6641,2023-07-18,3588,2,4.4,3
6642,2022-05-22,1381,1,7.8,5
6643,2023-06-05,3388,4,52.0,1
6644,2023-09-09,3078,1,49.6,5
6645,2022-06-08,4686,2,19.1,1
6646,2021-03-15,4001,1,50.2,5
6647,2023-08-14,1860,1,61.6,3
6648,2019-11-28,456,1,34.4,3
6649,2022-10-27,1574,2,50.8,3
6650,2021-07-17,3493,3,42.3,2
6651,2022-10-25,3739,4,70.0,5
6652,2020-11-14,2663,4,37.9,3
6653,2021-11-04,3148,2,22.3,5
6654,2019-12-25,3389,2,54.5,2
6655,2021-01-07,1191,2,7.0,4
6656,2021-11-09,4632,2,66.4,3
6657,2019-06-15,318,4,28.3,5
6658,2022-01-20,1080,2,6.8,1
6659,2022-01-08,623,2,37.4,1
6660,2020-10-14,1108,4,13.4,5
6661,2020-01-17,1869,2,10.3,2
6662,2021-10-24,751,1,36.8,4
6663,2022-10-15,4465,2,53.4,2
6664,2021-09-25,1008,4,21.3,3
6665,2023-01-01,4142,1,37.8,5
6666,2022-04-21,55,3,35.1,2
6667,2021-04-19,4676,2,30.2,2
6668,2023-04-14,2010,3,53.0,1
6669,2022-08-19,2082,1,55.4,2
6670,2019-01-30,4274,1,28.1,1
6671,2022-06-17,331,1,33.9,4
6672,2019-09-27,3820,2,55.5,2
6673,2022-08-04,4460,4,22.3,3
6674,2020-03-31,2954,1,7.9,5
6675,2023-11-10,4538,4,25.0,5
6676,2021-03-04,590,4,49.8,4
6677,2019-11-25,1167,4,9.1,5
6678,2019-09-30,1430,2,20.7,5
6679,2021-09-12,2196,3,41.1,3
6680,2022-01-16,2303,3,68.3,4
6681,2019-10-02,3965,3,7.6,2
6682,2020-01-15,3526,1,51.7,3
6683,2023-02-21,545,3,3.5,2
6684,2021-01-11,4979,1,58.2,2
6685,2020-03-19,405,3,49.4,3
6686,2019-01-31,2696,4,41.6,5
6687,2022-09-12,2774,3,57.6,4
6688,2023-06-21,4344,3,22.8,4
6689,2020-11-19,193,2,39.1,5
6690,2019-04-21,2445,2,38.5,2
6691,2023-07-21,27,1,63.6,3
6692,2020-03-21,2213,3,67.1,4
6693,2023-10-09,4306,4,66.0,4
6694,2021-04-03,4106,1,10.2,1
6695,2019-04-15,1255,1,34.9,1
6696,2022-11-15,539,4,16.5,5
6697,2022-07-14,3863,2,8.8,3
6698,2021-01-22,2242,4,1.8,1
6699,2019-12-26,3035,3,26.6,1
6700,2022-02-19,2322,4,33.4,2
6701,2021-04-25,107,4,51.8,3
6702,2021-07-28,2172,1,1.7,4
6703,2019-09-06,4329,3,36.7,3
6704,2021-09-26,3717,3,54.2,1
6705,2023-05-08,3621,1,13.8,4
6706,2019-03-11,3529,2,47.9,4
6707,2019-03-09,2843,3,22.7,3
6708,2020-09-19,300,2,32.0,2
6709,2022-03-13,464,2,62.6,5
6710,2019-07-28,2872,4,67.5,1
6711,2020-01-20,3558,2,53.0,5
6712,2023-11-25,4778,2,4.4,1
6713,2020-07-01,4864,1,28.2,5
6714,2020-12-08,2169,1,30.1,1
6715,2022-08-11,1286,4,50.6,2
6716,2023-01-20,2096,2,14.0,3
6717,2021-10-27,1798,3,21.4,5
6718,2021-12-22,3957,1,4.4,2
6719,2021-12-28,1003,4,45.4,3
6720,2020-02-18,223,4,32.8,2
6721,2019-06-18,2107,3,40.2,5
6722,2021-03-11,4643,1,60.7,2
6723,2021-11-10,1760,3,71.4,3
6724,2022-08-19,123,3,43.1,1
6725,2023-10-20,259,3,53.4,4
6726,2021-05-13,393,2,1.3,2
6727,2019-01-07,2393,1,1.6,3
6728,2021-04-04,589,3,59.0,1
6729,2019-09-23,3593,4,64.3,5
6730,2019-04-23,1684,2,24.6,5
6731,2022-10-02,1514,4,65.9,2
6732,2021-05-12,4752,4,42.1,1
6733,2023-06-27,3666,1,57.2,3
6734,2019-02-10,3346,4,60.5,3
6735,2020-10-12,4104,1,64.9,5
6736,2019-06-01,903,1,57.4,3
6737,2019-01-19,350,2,26.5,4
6738,2022-01-23,367,1,28.1,3
6739,2019-07-25,1924,3,5.8,5
6740,2022-12-10,3065,3,49.6,4
6741,2023-07-02,4953,4,32.9,2
6742,2021-12-26,774,3,65.7,4
6743,2023-10-08,3205,1,18.1,3
6744,2022-09-23,2962,4,57.9,5
6745,2021-03-17,2000,1,9.1,4
6746,2023-04-06,4808,4,49.0,1
6747,2023-07-02,106,3,44.1,5
6748,2023-06-16,4021,3,25.8,5
6749,2022-01-08,3823,4,36.6,1
6750,2022-08-10,325,3,9.9,1
6751,2019-10-16,159,1,66.9,3
6752,2020-11-22,1987,3,12.2,5
6753,2022-09-22,4878,4,70.2,1
6754,2023-04-23,1899,4,39.2,2
6755,2021-10-13,2830,4,58.9,4
6756,2021-05-01,4655,1,46.4,2
6757,2021-07-13,1184,1,24.5,5
6758,2019-12-28,1315,2,54.7,3
6759,2022-11-26,301,1,48.3,1
6760,2020-07-06,341,4,42.2,4
6761,2022-04-24,4907,3,54.2,5
6762,2022-09-20,1531,1,62.8,4
6763,2020-11-20,1999,2,22.1,2
6764,2023-10-30,195,3,43.9,1
6765,2023-06-04,4978,4,36.6,1
6766,2023-01-02,3230,4,30.4,5
6767,2019-05-04,3452,4,48.0,4
6768,2019-10-07,4182,4,43.1,1
6769,2022-08-22,2047,3,25.7,4
6770,2023-05-30,3067,1,67.3,5
6771,2021-07-12,2834,3,14.3,1
6772,2019-01-12,2821,4,59.5,3
6773,2020-07-28,4598,1,71.8,1
6774,2019-04-06,3968,2,70.1,3
6775,2022-01-22,2677,3,38.8,5
6776,2020-04-09,4968,3,37.3,5
6777,2020-10-26,714,3,27.3,5
6778,2021-10-07,2487,4,1.2,3
6779,2023-01-10,2870,4,28.6,3
6780,2021-06-05,609,4,18.1,1
6781,2021-12-26,4727,3,61.1,4
6782,2020-10-07,3660,2,5.1,2
6783,2023-03-18,1174,4,12.3,3
6784,2021-08-06,2837,4,24.4,5
6785,2023-10-14,193,1,14.7,2
6786,2020-12-02,1595,4,51.5,1
6787,2023-02-12,4792,4,7.5,2
6788,2022-06-12,2955,4,10.4,3
6789,2022-06-24,642,3,19.7,4
6790,2023-11-24,298,2,46.8,2
6791,2022-11-02,1396,3,17.3,4
6792,2022-11-13,2146,4,21.7,1
6793,2020-06-12,2504,1,61.3,5
6794,2023-03-18,3562,1,66.5,3
6795,2021-02-24,2453,3,28.9,3
6796,2022-08-23,4937,1,70.2,3
6797,2023-07-31,4075,2,51.1,4
6798,2021-06-11,1676,2,46.5,1
6799,2021-01-22,3690,3,23.4,3
6800,2023-11-02,1195,3,34.0,5
6801,2023-04-20,2286,2,53.1,5
6802,2022-02-03,4178,2,37.1,1
6803,2019-09-08,3551,4,17.3,1
6804,2020-12-28,1882,2,50.8,1
6805,2019-09-08,2948,3,36.0,1
6806,2022-06-01,3613,4,30.9,3
6807,2023-03-29,1448,1,63.8,5
6808,2023-07-10,1238,1,22.2,3
6809,2019-08-18,3149,4,33.5,4
6810,2022-12-28,3431,4,18.7,2
6811,2021-02-12,2707,1,64.3,1
6812,2022-10-12,3300,3,47.7,2
6813,2020-07-12,3765,1,10.1,4
6814,2020-07-01,858,3,48.2,5
6815,2023-06-16,1474,3,55.6,5
6816,2019-10-22,2865,4,59.4,4
6817,2021-03-05,1016,2,64.3,5
6818,2021-06-20,2977,1,47.9,1
6819,2021-11-08,4146,2,62.4,5
6820,2021-07-30,3144,2,63.4,3
6821,2020-05-11,740,2,42.7,3
6822,2019-01-09,89,4,43.4,5
6823,2023-06-08,3858,1,46.3,3
6824,2023-03-28,3819,3,27.0,4
6825,2022-06-05,2335,3,38.4,3
6826,2020-06-06,192,4,60.3,3
6827,2023-09-27,2006,4,65.4,3
6828,2022-02-02,2873,2,45.1,5
6829,2019-05-04,4289,1,60.4,3
6830,2019-05-20,823,3,10.3,3
6831,2020-10-02,4664,1,35.2,4
6832,2023-05-10,3968,1,62.6,4
6833,2022-09-19,2414,2,40.2,4
6834,2021-10-13,4728,2,42.3,1
6835,2022-08-10,1147,4,52.9,3
6836,2019-05-17,4588,4,37.8,4
6837,2020-03-11,611,2,57.2,4
6838,2019-07-17,2800,3,19.9,2
6839,2023-12-18,2081,1,61.4,2
6840,2021-07-06,4151,2,13.2,5
6841,2020-04-27,2972,4,23.6,4
6842,2020-05-02,2163,3,11.6,5
6843,2022-07-21,4173,2,14.1,5
6844,2021-02-20,2070,3,37.4,3
6845,2020-01-05,427,4,17.6,2
6846,2023-10-25,115,3,37.6,1
6847,2023-04-19,1700,2,44.2,3
6848,2021-09-09,13,2,7.5,3
6849,2019-12-31,62,2,52.7,3
6850,2019-04-09,4485,1,26.6,2
6851,2023-11-29,65,4,12.7,4
6852,2022-04-20,2025,1,43.8,4
6853,2023-08-09,4416,2,16.2,3
6854,2023-01-18,994,3,35.6,5
6855,2021-03-20,2535,3,48.8,1
6856,2022-12-14,1436,3,18.8,1
6857,2021-02-23,2739,3,45.6,3
6858,2022-01-22,4603,1,51.8,1
6859,2020-01-30,4792,2,19.7,2
6860,2019-03-12,221,4,64.9,2
6861,2022-12-17,2502,3,24.6,4
6862,2022-06-14,360,1,53.5,2
6863,2023-04-28,861,3,52.2,5
6864,2020-11-21,4901,3,32.1,3
6865,2023-08-19,638,1,63.3,4
6866,2023-02-21,2368,4,61.2,2
6867,2022-11-27,420,2,65.5,5
6868,2020-08-06,916,2,62.9,3
6869,2020-06-17,3281,3,59.3,2
6870,2022-09-13,1351,1,4.0,1
6871,2022-07-24,4749,3,65.5,4
6872,2020-03-11,2015,4,8.7,5
6873,2020-07-27,2710,4,10.2,5
6874,2021-09-23,2515,4,17.8,5
6875,2021-07-04,912,2,62.6,5
6876,2022-05-07,4564,4,4.7,4
6877,2021-08-18,3123,3,31.1,2
6878,2023-08-26,4941,3,36.4,5
6879,2023-01-17,2520,1,14.0,3
6880,2022-01-19,4170,2,13.1,5
6881,2020-05-17,3499,2,1.0,4
6882,2021-09-05,2885,3,44.1,2
6883,2022-11-23,4101,4,2.9,1
6884,2022-05-04,2707,2,66.9,1
6885,2023-06-02,2185,1,42.2,1
6886,2023-07-04,3303,2,24.0,1
6887,2020-05-25,1851,1,34.1,3
6888,2019-06-26,729,3,66.1,5
6889,2023-02-09,3429,2,17.8,2
6890,2019-01-02,2450,4,52.5,3
6891,2019-12-04,4272,1,17.4,5
6892,2021-08-22,123,3,47.4,1
6893,2023-01-27,1478,4,14.8,5
6894,2022-09-05,2524,2,49.5,2
6895,2022-05-28,313,4,12.9,5
6896,2022-03-12,4500,3,41.5,3
6897,2020-10-19,4517,2,69.2,2
6898,2022-12-27,1932,4,10.9,4
6899,2023-10-25,4658,4,65.5,5
6900,2019-01-07,4626,3,38.8,4
6901,2020-07-20,1273,4,9.3,3
6902,2021-08-30,4425,3,16.9,4
6903,2021-06-10,4486,1,42.7,2
6904,2019-12-27,2851,1,69.9,1
6905,2020-06-13,950,3,59.3,1
6906,2019-09-27,955,2,9.7,4
6907,2019-02-22,3614,2,22.8,2
6908,2022-03-28,158,3,27.9,1
6909,2021-09-13,1037,1,60.2,2
6910,2023-10-30,1323,3,31.8,2
6911,2021-03-06,3203,2,45.2,1
6912,2019-03-19,3638,2,56.4,5
6913,2023-07-17,553,4,11.4,5
6914,2022-07-11,3394,2,62.1,5
6915,2021-04-28,1542,2,71.7,2
6916,2022-12-27,4309,3,43.7,3
6917,2020-06-12,545,2,39.3,1
6918,2022-08-29,1420,1,37.5,5
6919,2020-07-15,2851,4,7.8,3
6920,2022-07-22,1826,1,27.1,1
6921,2023-03-16,2363,1,16.6,4
6922,2020-10-10,1382,3,4.1,1
6923,2021-02-03,2099,4,46.3,5
6924,2020-12-28,2227,4,29.9,4
6925,2020-04-02,2308,3,7.9,3
6926,2019-02-06,1960,1,7.7,5
6927,2019-12-26,1765,1,30.2,2
6928,2020-05-26,3372,4,35.5,1
6929,2023-01-06,2741,4,63.2,1
6930,2020-09-04,3671,2,27.5,4
6931,2021-09-23,4377,1,24.1,5
6932,2022-11-18,2522,1,2.9,1
6933,2019-08-16,1527,4,2.0,4
6934,2022-06-14,245,4,25.0,4
6935,2021-12-28,1280,4,15.0,2
6936,2023-12-03,1623,1,67.2,2
6937,2022-12-18,2762,4,57.0,1
6938,2020-09-22,3300,3,48.6,2
6939,2019-08-30,363,4,33.1,5
6940,2023-01-19,1686,1,4.6,2
6941,2023-11-07,445,2,6.8,5
6942,2020-11-04,1765,2,34.7,2
6943,2023-08-24,252,2,36.1,1
6944,2023-09-25,1554,1,24.2,1
6945,2021-01-17,3977,1,66.2,4
6946,2019-07-15,1931,1,32.6,5
6947,2020-10-30,2756,4,48.2,3
6948,2021-07-21,695,3,1.0,2
6949,2020-02-10,1425,2,71.7,3
6950,2021-04-12,4354,2,25.5,2
6951,2019-02-22,4333,3,25.7,3
6952,2022-04-26,4522,2,58.0,3
6953,2023-01-13,4322,4,23.0,1
6954,2023-09-01,4236,4,70.6,1
6955,2023-12-27,3671,1,47.4,1
6956,2022-10-16,4564,3,12.3,3
6957,2023-04-10,1856,1,67.9,3
6958,2021-12-06,2456,4,4.8,1
6959,2023-08-11,1699,3,8.3,4
6960,2020-05-04,1206,1,24.1,5
6961,2020-05-13,4113,4,56.3,5
6962,2021-11-12,3978,2,18.1,4
6963,2020-10-03,3953,1,32.5,4
6964,2019-09-11,790,4,6.1,2
6965,2023-01-14,4196,3,49.6,2
6966,2021-01-17,1954,4,58.1,4
6967,2021-08-08,50,2,8.2,1
6968,2020-09-27,4239,4,8.7,1
6969,2021-04-13,3564,3,6.4,4
6970,2021-09-30,3448,2,23.6,1
6971,2019-10-01,3975,2,6.9,2
6972,2021-01-08,1679,4,17.3,2
6973,2021-10-15,315,3,20.9,4
6974,2022-04-05,2018,2,33.2,1
6975,2023-05-30,656,4,8.7,3
6976,2023-12-09,2941,3,30.1,2
6977,2021-01-05,563,3,41.7,1
6978,2020-04-03,1220,4,40.9,4
6979,2019-09-05,308,3,59.4,4
6980,2023-08-25,1100,4,44.6,1
6981,2021-03-12,56,1,65.3,1
6982,2019-11-16,1558,2,60.8,2
6983,2020-10-28,248,1,47.1,1
6984,2022-12-31,4409,1,15.5,4
6985,2019-05-04,583,2,39.6,3
6986,2019-08-05,4748,2,12.5,2
6987,2021-10-29,3808,1,49.2,2
6988,2021-02-26,2395,4,6.9,2
6989,2021-04-25,3116,3,15.9,4
6990,2023-10-30,3978,1,42.0,4
6991,2023-09-13,4907,3,3.5,4
6992,2022-04-16,3168,3,23.1,1
6993,2021-11-13,2574,3,71.6,5
6994,2023-01-27,3062,1,61.8,1
6995,2019-03-03,3189,3,19.6,5
6996,2019-05-15,4132,2,19.6,1
6997,2019-11-29,3733,1,70.7,2
6998,2022-01-14,1661,4,69.1,5
6999,2022-05-13,4087,3,15.3,5
7000,2020-03-16,4875,2,56.5,5
7001,2023-02-16,1450,4,68.5,4
7002,2019-06-22,4564,3,38.2,5
7003,2020-04-20,1198,3,27.7,2
7004,2022-01-03,1885,2,66.0,4
7005,2022-09-27,4998,3,54.7,3
7006,2020-07-31,1994,3,5.2,4
7007,2022-09-15,3024,2,30.0,2
7008,2021-06-02,3874,1,29.4,3
7009,2023-08-31,3476,2,19.4,1
7010,2023-12-08,4745,4,45.9,4
7011,2023-05-05,1418,1,33.5,4
7012,2020-09-26,1818,4,11.2,3
7013,2020-10-29,208,2,15.0,5
7014,2020-01-14,1317,1,37.3,4
7015,2023-11-21,2961,2,54.2,5
7016,2019-02-20,847,2,45.2,2
7017,2021-08-20,3005,1,31.7,4
7018,2021-02-25,4158,1,68.6,1
7019,2019-03-06,690,4,46.5,2
7020,2020-12-23,3269,3,66.1,5
7021,2020-08-04,890,1,28.3,5
7022,2021-01-09,3978,3,62.9,5
7023,2019-03-06,1409,1,47.7,5
7024,2020-10-10,694,1,45.0,4
7025,2023-02-01,2407,2,6.4,1
7026,2019-04-20,2682,3,25.8,2
7027,2021-08-16,2139,3,35.0,3
7028,2021-01-18,3975,3,67.7,5
7029,2023-05-23,3171,2,39.0,1
7030,2021-09-07,4563,4,34.1,2
7031,2022-11-06,4786,1,48.2,2
7032,2023-01-22,4897,4,9.6,3
7033,2020-09-01,3629,3,52.0,3
7034,2020-07-09,1837,4,22.6,3
7035,2022-03-24,2737,2,19.9,3
7036,2020-09-29,484,4,26.8,1
7037,2022-06-24,2459,3,71.4,1
7038,2019-10-27,21,4,47.5,1
7039,2019-05-11,4747,1,66.1,4
7040,2019-07-14,4836,1,26.8,1
7041,2021-01-18,2899,4,4.1,2
7042,2020-05-16,1822,3,40.3,3
7043,2019-11-12,3937,1,31.8,2
7044,2020-06-28,2262,3,25.1,3
7045,2019-07-21,4458,2,7.0,4
7046,2022-12-05,1305,1,5.9,4
7047,2023-02-21,4075,1,22.4,1
7048,2020-10-20,571,2,45.6,4
7049,2022-03-25,2323,4,32.1,2
7050,2023-03-09,1295,1,4.3,2
7051,2020-08-17,3759,3,61.1,3
7052,2021-03-05,3763,3,31.4,3
7053,2023-09-07,3962,1,45.0,2
7054,2022-07-17,3888,4,59.6,5
7055,2020-07-05,1132,1,18.4,4
7056,2023-05-18,1379,2,66.6,1
7057,2022-07-21,4676,4,60.7,3
7058,2023-05-01,1661,3,39.9,3
7059,2022-10-22,4779,1,49.9,1
7060,2020-11-02,607,1,4.1,1
7061,2021-07-24,1680,3,17.0,2
7062,2022-06-19,845,3,64.5,1
7063,2019-09-24,173,3,19.0,2
7064,2021-07-27,2509,1,18.9,4
7065,2021-12-21,347,3,36.3,5
7066,2021-01-10,2758,3,19.9,1
7067,2021-10-28,1052,3,60.7,3
7068,2019-02-28,4105,2,36.5,4
7069,2022-09-23,4439,2,25.0,1
7070,2020-11-25,3358,2,3.1,4
7071,2020-11-28,4241,1,50.0,5
7072,2020-11-02,432,2,13.5,1
7073,2022-01-28,2415,3,25.2,3
7074,2021-03-09,780,4,66.6,2
7075,2022-01-10,551,3,40.5,1
7076,2023-12-05,392,4,10.4,4
7077,2023-04-20,4328,1,61.2,3
7078,2022-11-24,854,4,48.1,3
7079,2020-09-09,4992,1,12.2,3
7080,2022-10-06,1776,2,19.7,4
7081,2019-07-26,3111,2,34.3,5
7082,2019-06-17,128,3,50.9,3
7083,2020-12-17,3808,4,35.9,3
7084,2023-10-05,3354,3,57.1,5
7085,2023-12-25,68,1,27.0,2
7086,2022-01-22,1968,2,53.1,4
7087,2021-04-20,1938,2,20.4,5
7088,2023-12-23,1709,3,6.8,5
7089,2019-09-01,1624,3,50.7,5
7090,2022-09-16,2895,4,61.2,2
7091,2021-01-02,4882,1,18.6,5
7092,2023-04-24,4822,2,53.1,1
7093,2022-04-12,241,3,14.2,2
7094,2021-04-09,4941,4,51.3,3
7095,2021-09-11,4738,1,38.1,1
7096,2020-08-02,4291,3,23.7,3
7097,2019-05-27,2162,3,71.6,4
7098,2022-05-11,476,3,68.4,2
7099,2023-07-11,2878,2,46.6,1
7100,2020-12-27,528,4,34.1,4
7101,2019-05-12,638,2,34.8,1
7102,2023-11-01,4677,3,53.9,5
7103,2022-08-15,167,3,58.3,1
7104,2020-06-06,2289,3,13.2,3
7105,2023-07-12,4335,3,8.0,2
7106,2022-11-03,4409,2,37.3,2
7107,2021-11-12,4755,2,36.2,1
7108,2022-08-20,664,4,60.8,3
7109,2019-07-25,1840,1,71.7,2
7110,2022-12-25,2976,2,9.4,5
7111,2022-10-05,2862,4,57.1,3
7112,2020-02-06,3892,1,41.6,3
7113,2020-03-28,4097,1,47.6,5
7114,2023-05-04,2613,1,51.5,1
7115,2020-12-23,4399,4,69.1,5
7116,2023-02-04,1722,4,53.2,2
7117,2022-06-22,3285,2,20.4,3
7118,2023-03-23,4767,3,50.5,3
7119,2023-07-10,1994,1,24.0,2
7120,2023-04-15,2539,1,6.9,5
7121,2020-01-25,4625,3,45.2,5
7122,2019-07-08,3065,4,53.2,2
7123,2019-09-17,1645,1,50.5,2
7124,2020-04-07,2051,1,66.4,1
7125,2019-10-26,395,2,40.7,4
7126,2023-11-29,263,3,59.1,4
7127,2021-06-05,2428,3,51.1,1
7128,2020-04-25,1090,3,45.2,4
7129,2021-12-08,3511,3,5.9,1
7130,2020-09-01,2882,1,27.7,4
7131,2022-06-15,3262,4,10.0,4
7132,2023-07-09,1887,3,55.7,5
7133,2020-06-23,2883,3,31.0,3
7134,2020-08-26,1102,1,18.0,2
7135,2020-03-09,4062,2,64.1,3
